HousValue,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
18.49093157953805,5.467544199300944,0.0,18.109703832654926,0,0.7415840538410965,6.195968210878438,99.72875732397424,2.001021466081517,23,666,20.198967311682182,395.56335998432274,16.636166755756303
18.4,5.666,0.0,18.1,0,0.74,6.219,100.0,2.005,24,666,20.2,395.689,16.59
18.426740295697243,5.826788147269899,0.0,18.182774543023864,0,0.740968724727498,6.214646018635509,100.48119416775943,1.995753212395531,23,666,20.19959447737543,395.8004981904701,16.54105890083142
18.354628919301636,5.6118738381266215,0.0,18.134303013179263,0,0.7385649458728027,6.214737984296765,99.4978522822128,2.0002860990685534,24,666,20.20032971554405,395.93005318458285,16.580881645581353
11.975611092433102,15.063200154811264,0.0,18.097988756307345,0,0.6132418607340377,5.311897276465119,97.9955661462608,2.0920620694904604,24,666,20.19938409730567,349.05739392011,24.91916958636636
12.495799620392749,18.02124992102665,0.0,18.1,0,0.6404477631600943,5.372704917863717,98.88369815816365,2.2438747527221325,24,666,20.2,351.2532926030746,29.374843794717666
12.0,15.023,0.0,18.1,0,0.614,5.304,97.3,2.101,24,666,20.2,349.479,24.91
11.98473886173565,15.093777628964547,0.0,18.081048167727552,0,0.6113023826671321,5.304210047392279,97.67991165797305,2.077241681277398,23,666,20.200236276348512,349.5997499997705,24.8786830462611
13.6,0.106,0.0,27.74,0,0.609,5.983,98.8,1.868,4,711,20.1,390.109,18.07
13.601459736346245,0.2993732424379001,0.0,27.64879830692502,0,0.6086191449850565,5.994753738863274,98.6418395580043,1.8460322646273963,4,711,20.100570756671615,389.9160444195324,18.237080766607427
13.6,0.106,0.0,27.74,0,0.609,5.983,98.8,1.868,4,711,20.1,390.109,18.07
13.60207883428642,0.15013321385183914,0.0,27.812669786677546,0,0.6091567605245524,5.982270399726149,98.90782680600513,1.873795501687119,3,711,20.100037573785933,390.17353112395716,18.059319367913
13.788597433669619,8.004188014515075,0.0,18.00972976108664,0,0.5839907723314789,5.423632524821279,96.11482543669722,2.4402182820073186,23,666,20.200250936945586,352.822306964297,18.128891381597914
13.685386661707753,8.055074723211359,0.0,18.043118751447963,0,0.5836855704923827,5.420430449660678,95.44121947626647,2.4442509091507523,24,665,20.199845496259794,352.70508167590384,18.238801093357953
13.708898605630322,8.193726524211352,0.0,18.047804952942244,0,0.5837710033656517,5.445140594507454,95.79580201326702,2.4168278705996395,23,665,20.200170005744866,352.3353976813363,18.127122285384534
14.320040210934364,10.41198587011256,0.0,18.1,0,0.6652568585536114,5.999769001199157,97.37171481728359,2.4461432112525774,24,666,20.2,353.36984376500743,18.353361809051616
14.597106010709403,10.311600907960651,0.0,18.05519587480402,0,0.6123291293780547,6.187107984620706,96.83733035260937,2.166992227378761,23,665,20.200145769573062,379.8507723931665,18.08738406273552
14.612406446982295,10.271368224401806,0.0,18.143778953004034,0,0.6152502437935646,6.184592681737708,97.10018287552182,2.1645112335526897,23,666,20.200595230608016,379.6746311136365,18.045183999957388
14.662095634187976,10.185249361290126,0.0,18.14132024865324,0,0.6130004219419644,6.190255097386288,96.47762857417823,2.1933381060625234,24,666,20.1993491967382,379.81142621599986,18.02328182970401
14.542332133046024,10.263026924063285,0.0,18.11556366282435,0,0.6154689440424476,6.18933296503479,97.6931307856683,2.169125811961611,23,666,20.200968294364717,379.92338287836253,18.04700433939004
14.672079742492999,0.1709637175196237,0.0,27.74,0,0.609,5.6905529287879535,95.50679660179,1.842150914325713,4,711,20.1,398.5578644485975,18.062976317547914
15.2,0.151,0.0,27.74,0,0.609,5.454,92.7,1.821,4,711,20.1,395.09,18.06
16.78580063354974,0.16072980981596863,0.0,27.74,0,0.609,5.879315576801017,101.06107256988668,2.1004787059123653,4,711,20.1,396.1511294263564,22.2553829273354
15.2,0.151,0.0,27.74,0,0.609,5.454,92.7,1.821,4,711,20.1,395.09,18.06
15.190534941674553,5.407834429137464,0.0,18.02563789159256,0,0.714151368764211,6.659456040432166,98.37747760290297,2.371824932191923,23,665,20.20012587169145,355.5393095180573,17.686613333171998
15.083934875052702,5.375420546310071,0.0,18.111363082939807,0,0.7143145689594973,6.653108938495287,97.82679345634062,2.3449287003733064,23,665,20.198784206027526,354.96603759219744,17.65629591652718
15.196520913018489,5.469393529972805,0.0,18.102209166915248,0,0.7116734441064203,6.673249244369002,98.22910093111452,2.357748468481499,24,665,20.19858047372649,355.8193682283343,17.634062303708372
15.2,5.441,0.0,18.1,0,0.713,6.655,98.2,2.355,24,666,20.2,355.289,17.73
16.097177078156633,5.102840746967669,0.0,18.12526783497787,0,0.7134622756798212,6.288788817911221,91.40220724990192,2.3568768096021784,23,666,20.200945484059066,384.4098469615525,17.27485318670662
16.066043673335468,5.158113583181072,0.0,18.02318290669276,0,0.7152187786802776,6.2967011977482095,91.36531087686987,2.3877164886632722,24,666,20.20061657067351,384.90709179734375,17.251620528200295
16.21368994585924,5.033672889193664,0.0,18.10861079997647,0,0.7133688611584966,6.293170900874077,92.61676835885987,2.360743633927657,24,665,20.200903309686108,384.85397739332416,17.273369354345668
16.108037278677863,5.189875115761359,0.0,18.09867787757906,0,0.7125214284548504,6.298620282131731,91.91128244295953,2.399195427574361,23,665,20.200379181669625,385.17546638795636,17.292710837630697
16.654181188719058,4.908944423504217,0.0,18.184009222717716,0,0.6146000695493722,6.47902197844119,93.18749248224454,2.3083309111963937,23,665,20.199376616542278,396.0876645840968,18.756890836027104
16.68206985928443,4.98192268719423,0.0,18.119100120139276,0,0.6129183699017118,6.493877697215534,93.99793317819967,2.2901356275273907,23,665,20.20078091387509,396.2869064147877,18.58286203430253
16.605666751998037,4.819113106759534,0.0,18.111969793039968,0,0.6145909433159598,6.4834035790684865,93.62411705974694,2.2802011231354267,24,665,20.200426029798336,396.5046116493493,18.578206420675297
16.69249149730512,4.837622283410649,0.0,18.088866663855654,0,0.6138810604998516,6.479263972760612,93.9256532434542,2.297969121561779,23,666,20.199500801460378,395.79136787172945,18.765180742154087
17.75148312447925,3.7517112740602108,0.0,18.085695610603015,0,0.7107040149281606,6.369516542042598,88.75311627440588,2.584643977955496,23,665,20.19995880368899,391.28848769349685,14.752616835625828
17.64049458605053,3.59306873289729,0.0,18.15730305569017,0,0.7145193181247242,6.354662585009859,88.69971240486394,2.5598244830318815,23,666,20.19957273908529,391.79391469737976,14.719734605249048
17.7,3.693,0.0,18.1,0,0.713,6.376,88.4,2.567,24,666,20.2,391.43,14.65
17.758139895876162,3.771003646094395,0.0,18.05877004739614,0,0.7144582077863527,6.378285704624709,88.28178849161652,2.5658446754689512,24,665,20.20063132305143,391.94656779575473,14.820506044550557
19.087929179965727,4.453886603683786,0.0,18.057507284746737,0,0.585016416227538,5.983478658509533,94.69498603702733,2.5242573375929767,24,665,20.20067661146033,330.7811081951316,21.19683436445781
19.04716059370713,4.51431991617634,0.0,18.071824115104018,0,0.5854436775707619,5.993583312668864,93.87033831666427,2.531348764984477,23,666,20.199764978394164,331.2206481920248,21.354953261419947
19.1,4.422,0.0,18.1,0,0.584,6.003,94.5,2.54,24,666,20.2,331.289,21.32
19.19252757158384,4.37344626152076,0.0,18.16892641955775,0,0.5848002783807217,5.998150753140083,94.64333456516727,2.5524144033443434,23,665,20.198620611906637,331.8147664314189,21.212500552250777
19.1,5.692,0.0,18.1,0,0.583,6.114,79.8,3.546,24,666,20.2,392.68,14.98
19.088976709430995,5.659816500468477,0.0,18.166686319499764,0,0.5831661795162395,6.113900322462961,79.3430879489478,3.5518470235657555,23,666,20.19932027070786,392.5517755442674,15.012486162468015
19.22206933976259,5.638024436666889,0.0,18.072007769111384,0,0.5831246055092171,6.118055716300328,79.18618692908902,3.5614962216476713,23,666,20.200336991117734,393.0739085176897,14.97031063262478
19.043233551240224,5.7047787022255,0.0,18.143918914751097,0,0.5849440496185375,6.108299447317833,80.16765150905695,3.5508508175065,24,665,20.199758898302576,393.19334287224814,14.976771007639677
19.138272799386524,15.566480311249775,0.0,18.11798420153036,0,0.5802779059095196,5.930143271380808,70.73737223720981,2.908219966379961,23,665,20.198627574501234,368.9435004473204,18.121514148945174
19.069224288258454,15.563657202182892,0.0,18.076441302844845,0,0.5791607526051082,5.923681404765635,70.94903018166421,2.863769716502365,24,665,20.2000615020191,369.1399676990982,18.143303216081396
19.185726497406105,15.564911416177932,0.0,18.12021517308344,0,0.5817619375324726,5.937573902493208,70.64404173783058,2.8971682871151097,24,665,20.199969396085102,368.83406508106555,18.08894216410895
19.037108616142564,15.52106253499913,0.0,18.119656794706348,0,0.5786342086759456,5.9092847051617925,70.81379879482796,2.906038083502055,24,665,20.200020796018052,369.31873733887187,18.136983419173017
19.544212403885556,4.168237257943033,0.0,18.03864884417456,0,0.5327662291314403,6.22996889803399,90.48959237235738,3.1153895206970708,24,665,20.20031565848338,395.12091312265295,12.783202016173608
19.08690331891879,4.0653095045653975,0.0,18.1,0,0.659869501109547,6.313045773892352,91.20516683449107,3.2243056239203307,24,666,20.2,397.4670711172694,14.02224987235396
19.10015626861198,4.042458737111434,0.0,18.1,0,0.6769899111978414,6.257565620306596,92.55590328185814,3.4936745590014544,24,666,20.2,396.2906036995094,13.808423126777802
19.613306662107167,3.9719373782209404,0.0,17.949323924647796,0,0.5333169564170775,6.228975037571008,90.76548489303114,3.106848016635032,23,666,20.20030431572011,394.8353091484737,12.869122892646194
19.837310012528906,3.103272973171312,0.0,18.142198512920515,0,0.6531590217074598,5.757734047037044,47.41948706565279,3.0672831113648296,23,666,20.200608303465692,333.92477594291046,14.151843309074625
19.737779992877968,3.090929848840865,0.0,18.083333618950547,0,0.6556874293151898,5.76118179148436,48.19573862940264,3.0601543582196875,23,666,20.19911923279165,334.4628800963233,14.070491910310698
19.897258169013536,3.149492443744441,0.0,18.14115722186267,0,0.654887491930424,5.752321076489903,48.47863039928675,3.0624799198859862,24,666,20.200331587716693,333.94815902883806,14.153545073853632
19.98662746299315,3.150539068216848,0.0,18.07175805629023,0,0.6541702105660813,5.747542403130364,47.77243464957631,3.073077083363395,24,665,20.19844650170823,334.048169501308,14.053168764053618
20.1,0.111,0.0,27.74,0,0.609,5.983,83.5,2.11,4,711,20.1,396.898,13.35
19.97406839180634,0.10231400504799663,0.0,27.605557155330683,0,0.6098147214455338,5.9829224936586565,84.02013169504967,2.1051129486720788,4,711,20.101051148604835,396.2191727994576,13.226860788145725
20.031870604325217,-0.03978643673546879,0.0,27.77238204337696,0,0.6086749400216545,5.987378524160091,83.5962866660361,2.1035343259216157,3,710,20.09955636535289,396.89025596674924,13.353378341236281
17.93185260045149,0.11114603557315321,0.0,27.74,0,0.609,5.983,87.70292975718928,2.282927216870388,4,711,20.1,403.5827030553366,17.12053151680637
20.05277780402,13.0521189447627,0.0,18.115329769388744,0,0.5810727395595459,5.721401464594909,56.37509374499545,2.828606570628505,24,666,20.200783837962188,396.8320109081331,14.724677405628729
20.232178684777825,13.030295197431906,0.0,18.02206690439784,0,0.5804457888922183,5.704140075893392,56.89639398822457,2.8370277740028413,24,665,20.200379503124054,396.53476960120923,14.816046655879296
20.076906534579837,12.95164171347258,0.0,18.08362606438239,0,0.5814296020251049,5.70423915152264,56.79586410773707,2.8407882507318023,24,665,20.19882356734711,396.38613664305933,14.8838692423926
20.070745500033446,12.941377324448775,0.0,18.114369291476514,0,0.5801359066151112,5.723971431531979,56.71082824929131,2.842070719796965,23,666,20.200024189204782,397.1972360142959,14.914941005512178
20.536018474536608,2.2381767029551964,0.0,18.131923526295584,0,0.5828599026108441,5.855096276805101,41.50717270024577,3.696313113416306,24,666,20.198843768145032,371.16507544580145,13.300974919291166
20.608031751752907,2.3386972255569085,0.0,18.047780057242093,0,0.5817087346286481,5.858208105136767,42.491219710163975,3.7220048681065627,23,665,20.20025857222718,370.52060756792036,13.346349168723124
20.702488672514406,2.468852270466074,0.0,18.0606380137177,0,0.583457755900444,5.884967470728571,41.57912363270957,3.719702425922343,24,665,20.199938543968916,370.67465677118787,13.534537479451519
20.713728752052862,2.369341658711667,0.0,18.10204838970705,0,0.5809296307672617,5.871098630241358,42.01706128039192,3.7219897770399677,23,666,20.198308695348054,370.5528585756769,13.331791037199787
20.5545688447042,4.770401557069562,0.0,18.01960819996362,0,0.5839790477603857,5.9055290327772205,52.556499920857895,3.1158131006840533,24,665,20.199876796781247,388.0221975991778,11.472211257110702
20.476346892256032,4.759037645848801,0.0,17.97273099557361,0,0.5826774528093769,5.9067734949216515,53.487173012174054,3.152333160143336,24,666,20.19979592010014,388.38652967668367,11.42687422876571
20.644190299392637,4.861373063433656,0.0,18.13986086330347,0,0.5852248590172057,5.914639288473932,52.841859407071375,3.1547776567427226,24,665,20.19984248644842,388.5484872968466,11.396293939381973
20.48332272574173,4.852255025246939,0.0,17.989760562490194,0,0.58280228314946,5.898979416306618,52.941149159113415,3.1468071392265804,24,665,20.199601030152767,387.9181721375668,11.438398470690744
21.172403076943144,3.717118739776346,0.0,18.249300401953406,0,0.5846583209225726,6.317380237345505,52.36835481056436,3.982727592648399,24,666,20.199685766844123,387.94219522572973,10.638628226462858
21.30167586134199,3.5121462822314466,0.0,18.195442971292756,0,0.5842252825878359,6.313350249547273,51.67698510477971,3.9888985294924866,23,666,20.19953467760181,389.0732390576828,10.563795033279437
21.2,3.674,0.0,18.1,0,0.583,6.312,51.9,3.992,24,666,20.2,388.619,10.58
21.17933891035264,3.6600249000267584,0.0,18.09679532026421,0,0.5806978109568206,6.31750628721996,51.80254183028347,3.9830991632316963,24,666,20.200737936799296,388.271951474942,10.556907606488807
21.830549970250672,8.852230171698102,0.0,18.1,0,0.7313808827724206,6.221107063521402,65.98123419409569,3.135767391330929,24,666,20.2,396.898,14.709002185738786
21.803782982723597,9.321765722412177,0.0,18.1,0,0.7499337494033864,6.2113834665480985,65.67918202748523,3.1126042119888244,24,666,20.2,396.898,13.483203909063864
21.19047366970042,7.810882523095299,0.0,18.13771310249569,0,0.6558585536479669,6.208092235344245,64.95620264609433,2.9628332782652786,23,666,20.199985525819496,396.26969908385354,13.286123172930768
21.4,7.839,0.0,18.1,0,0.655,6.209,65.4,2.963,24,666,20.2,396.898,13.22
21.90605202430025,2.800055323014863,0.0,18.15832557138123,0,0.5306096830154685,5.7536656438278255,40.45721418590362,4.094645595057717,23,666,20.2005758058549,394.0366722809302,10.381082147991544
21.75981556209062,2.8641447325173037,0.0,18.136914486929182,0,0.5330873031004829,5.764729290541597,39.92201057180486,4.099236151549088,24,665,20.20042823770472,392.5269638706771,10.552789659035984
21.861341688408586,2.6305861294395534,0.0,18.16198134568271,0,0.531577302532166,5.749698233352626,40.43672424821503,4.075983936592013,24,665,20.200678296676568,393.4037794169271,10.343112316647753
21.764219079256016,2.8580167684491293,0.0,18.099211648088044,0,0.5328929912793453,5.751209282758544,39.856033487411054,4.099507344821039,24,666,20.198887716387773,393.19727448272266,10.456869650046212
22.79963896997559,5.850396931239685,0.0,18.116974087377624,0,0.530964971539105,6.239971325769493,64.74170190648529,3.4362730819921787,23,665,20.199852357426536,397.4430477227661,10.716752769454567
23.031504733130344,5.829031105312808,0.0,18.11605110261459,0,0.5314107861647385,6.2464985673005815,64.82678891576009,3.4125038135160617,24,666,20.19966302695948,396.08607371419583,10.616218592301571
22.84105059141552,5.9216776398866084,0.0,18.09767813207871,0,0.531021333725683,6.250758031644401,64.88964193207622,3.4400829027741353,23,665,20.199826642460902,397.15289252926755,10.741992779439913
22.995258571143324,5.924658555821852,0.0,18.1730798869342,0,0.5332818007340544,6.229421015666612,64.38994053957973,3.4146325549682857,23,666,20.199598432903464,397.2390761612173,10.607815193517002
23.14702435936111,3.599960465450175,0.0,18.059128531063,0,0.5824300073226004,6.45160230708392,74.55509570675213,2.898974870667033,24,666,20.199972593082833,393.1996235775425,14.443458105055797
20.13180746357875,5.166243602399771,0.0,18.1,0,0.5820686264390442,6.727236642920487,79.0724815179162,3.016553954955977,24,666,20.2,393.3908332247459,14.520708995258904
23.2,3.569,0.0,18.1,0,0.58,6.437,75.0,2.896,24,666,20.2,393.369,14.36
23.13281005818226,3.622602799695344,0.0,18.110355260301716,0,0.5805889745712574,6.441422387118474,75.09457432213131,2.8823826866169338,24,666,20.19969986532296,393.17928609547636,14.466814574154762
25.0,5.731,0.0,18.1,0,0.532,7.061,77.0,3.411,24,666,20.2,395.279,7.01
25.0,5.731,0.0,18.1,0,0.532,7.061,77.0,3.411,24,666,20.2,395.279,7.01
25.03043679794804,5.827931530192696,0.0,18.09175114751617,0,0.534619266196521,7.069261711637887,76.8084942175512,3.4108499772591205,24,665,20.198845465806308,394.2146027247011,6.890975009144498
25.0075665429378,5.628807080563665,0.0,18.246470230060236,0,0.5304829127805705,7.07674620617409,76.64398535723576,3.405439193535536,24,666,20.199564710148287,394.40032391432334,7.024059332237832
29.872865828394033,4.579005370057748,0.0,18.185830127383777,0,0.6144531191331448,6.982502963930763,67.30405348533928,2.558617771909997,24,665,20.19935503018649,374.53321349442706,11.683986689085346
29.704605366625337,4.647751815421372,0.0,18.074898656208173,0,0.613622346731125,6.9936505015714685,68.55135140534068,2.5314569850783974,24,665,20.200444107445268,375.44573811475635,11.82351199528428
29.797254938104576,4.798960066781824,0.0,18.148280947205023,0,0.6142575089051421,6.9887766856662115,67.80791136414177,2.5444233371780274,24,666,20.20087820251264,374.63417022282687,11.630518915186075
29.814925076990136,4.588226036979491,0.0,18.130688154146302,0,0.6121395395251575,6.977030788253257,67.20554316621511,2.5301675234755563,23,665,20.199642949479763,374.27988417912627,11.6309678144828
17.27710539810413,13.922407946166823,0.0,18.1,0,0.5968065068341569,6.661665825184211,99.80107241653944,1.5224500760384556,24,666,20.2,34.76072346528958,21.247254870574015
17.187371674714527,14.04549722527295,0.0,18.1,0,0.597223785106573,6.63965664581221,100.02778514834533,1.5290199280789478,24,666,20.2,34.81105595341605,21.28877078169201
17.21406514954564,13.85024179747235,0.0,18.1,0,0.5995447029970907,6.6763302139779395,99.92603742850217,1.5333274721055092,24,666,20.2,34.677233927513335,21.07335107382218
17.195908036839278,14.220848129117972,0.0,18.1,0,0.5975068199530045,6.655726751335366,99.9720092308902,1.532647163176456,24,666,20.2,35.305071651631565,21.118718556032647
17.892477316485373,18.83507102997058,0.0,18.1,0,0.5976095058161287,4.618890870972743,100.09769724592994,1.5539313537727364,24,666,20.2,28.51595998601876,34.486450621208746
17.913109458517038,18.84582129629091,0.0,18.1,0,0.5960637473366046,4.632600856653673,100.13581769300465,1.560323586597288,24,666,20.2,28.611408385358686,34.41980211497561
17.867095811768007,18.8129564179294,0.0,18.1,0,0.5984190884418237,4.638545254714177,100.14340318825472,1.5391131676188348,24,666,20.2,28.907097160602614,34.23096525688036
17.875387389051728,18.82464524944224,0.0,18.1,0,0.5963712970126489,4.630807371664496,100.23277635428398,1.54996895485815,24,666,20.2,28.59221583439591,34.538135971676844
12.708298324339118,4.6679770615924365,0.0,18.1,0,0.7109312888391657,5.976153518274174,88.00249494119032,2.5889829434696185,24,666,20.2,10.80965939840198,18.94039839418401
12.677834552410225,4.639101163242793,0.0,18.1,0,0.7124525679959003,5.968644805358279,88.09060721005133,2.607097324126704,24,666,20.2,10.65039787556003,18.94056913343768
12.781341251374606,4.733764269016532,0.0,18.1,0,0.7146623138499842,5.976532185493132,87.94251165548751,2.5746327460121696,24,666,20.2,11.266419898574151,19.16143493112454
12.7,4.669,0.0,18.1,0,0.713,5.976,87.9,2.581,24,666,20.2,10.48,19.01
13.378179173259204,6.691131228419411,0.0,18.1,0,0.7126874654382271,6.745589799913283,92.49357797948234,2.3288498644100697,24,666,20.2,-0.22669562616787725,17.554958948460374
13.437983864996802,6.647569068840394,0.0,18.1,0,0.7135013276469548,6.743852008621548,92.39559361792382,2.3207323444185124,24,666,20.2,0.403314186463798,17.46081276722137
13.363495124459842,6.6747151599410115,0.0,18.1,0,0.7158374289421358,6.7468090695681155,92.49663326090631,2.3327547159906747,24,666,20.2,-0.08895729772627808,17.389681227798892
13.444876489411488,6.8397907360219,0.0,18.1,0,0.7157340711241297,6.734169294573546,92.77628189997773,2.3101208963167608,24,666,20.2,0.3648127998910311,17.57022652496895
13.487394776901969,8.163729057064163,0.0,18.1,0,0.7144416804371629,5.9032110219600735,80.2016318475241,2.7952792154842423,24,666,20.2,3.606423527559346,17.007278613447795
13.517216594995102,8.178423933675878,0.0,18.1,0,0.7127692788052611,5.963596740193497,80.50646830310095,2.7658060234082,24,666,20.2,3.584119252281134,16.950992704227655
13.520718090528499,8.338907526275202,0.0,18.1,0,0.7131063873837149,5.9282901117994955,80.14458483337593,2.7735646770110507,24,666,20.2,3.6052989728772693,16.989441159795735
13.452653502375002,8.074321940382088,0.0,18.1,0,0.7133913945839903,5.932019113244273,80.42380552777423,2.775706075726716,24,666,20.2,3.3375275483216593,16.963111470311237
14.142158059047802,4.5865117376988875,0.0,18.1,0,0.7133514374871727,6.539550833379034,86.42823583683305,2.441693909111379,24,666,20.2,50.79238583890859,18.14692864466025
14.073300864795105,4.757590182207649,0.0,18.1,0,0.7141741618529683,6.529151225715558,86.29541137042035,2.424085789518211,24,666,20.2,49.87924826904552,18.303187961979035
14.1,4.752,0.0,18.1,0,0.713,6.525,86.5,2.436,24,666,20.2,50.92,18.13
14.114194137348578,4.716740285109262,0.0,18.1,0,0.7130062110323835,6.543253301621827,86.55951985838718,2.4401945291584077,24,666,20.2,51.94886287611463,18.47110699813807
14.911358381203312,9.582944505107642,0.0,18.1,0,0.7131707222025107,6.706345846787691,94.17495503793552,2.490370226730714,24,666,20.2,7.138582887710101,18.836643841214357
14.901811164869514,9.513443593241782,0.0,18.1,0,0.7151296680077942,6.7202267866817955,94.09527550171013,2.484465710035073,24,666,20.2,6.352401549554639,18.845239487749712
14.839708807951478,9.498312324223988,0.0,18.1,0,0.7129762462180667,6.7102102385589975,94.12642521844795,2.4862901804856747,24,666,20.2,6.656835753615197,18.766001301768394
14.89254183660474,9.527185856741488,0.0,18.1,0,0.7107748603662298,6.706934052735047,93.90449514711291,2.5055871443511215,24,666,20.2,7.2032076131513225,18.85874130974931
20.630468120544013,12.073943065897039,0.0,18.1,0,0.6141514163974675,5.64002919649788,87.77849654110382,1.9338438444320576,24,666,20.2,291.26408110778374,14.174743300767217
20.76602273826604,11.957056059775704,0.0,18.1,0,0.6128415499304533,5.652786461567247,87.60449227348236,1.969326344942814,24,666,20.2,290.6945342814267,13.887943189060548
20.99954381166497,12.13864567414249,0.0,18.1,0,0.6142636527326165,5.647486190490151,87.4896593214094,1.9401904412104232,24,666,20.2,291.9462164407033,14.166562147677636
20.60849158537391,12.024796703374442,0.0,18.1,0,0.615346483453095,5.659713160159928,87.77242470375312,1.9514847297862976,24,666,20.2,293.828677091955,14.087968631131341
27.5,14.438,0.0,18.1,0,0.597,6.852,100.0,1.465,24,666,20.2,179.359,19.78
27.407655897995742,14.300653302983005,0.0,18.1,0,0.5976437189637125,6.8642382082161255,99.84611361865208,1.4694608121733785,24,666,20.2,179.6903422848491,19.73262381853024
27.538544060473814,14.538742071506242,0.0,18.1,0,0.5986535270465738,6.851982535821982,100.06533782910681,1.4693245268940478,24,666,20.2,180.0010801686513,19.754666132135103
27.556971175672636,14.47167285439636,0.0,18.1,0,0.5984345012228752,6.855362822495995,100.09141326439898,1.4609299281697328,24,666,20.2,179.1299122706238,19.787256357050563
13.437990121710687,6.493475901646898,0.0,18.1,0,0.5834190265627162,6.171117753961559,97.35939896228795,2.202154672708055,24,666,20.2,302.19341883502045,24.047506566543678
13.148415034616978,6.567112204162605,0.0,18.1,0,0.5842083759210577,6.166836074428616,97.626547418596,2.2151692829159315,24,666,20.2,302.1705266393173,24.018697294724056
15.5820605037148,11.87108815393643,0.0,18.1,0,0.5896429508879849,6.165873943444871,104.19453052294104,2.3210981396044033,24,666,20.2,311.274885252664,28.092882267876476
13.3,6.393,0.0,18.1,0,0.584,6.162,97.4,2.206,24,666,20.2,302.76,24.1
14.91528271432079,7.926707328087581,0.0,18.1,0,0.7112817768869419,6.289363247378728,83.71104695995744,2.7906387873682896,24,666,20.2,271.9166032381936,16.344231049338035
14.737579685348198,7.594773906345455,0.0,18.1,0,0.7152865226730057,6.30526756420275,84.02812978012257,2.7777358472043416,24,666,20.2,271.50342622236053,16.235167854825658
14.905828918300125,7.771588502863065,0.0,18.1,0,0.7125161468648922,6.292425204592683,83.67220773280472,2.8033069509447652,24,666,20.2,272.9307210573963,16.21405464525763
14.802756288647302,7.818295865412512,0.0,18.1,0,0.7137066871950881,6.307025903375333,83.73467469855936,2.774423520610698,24,666,20.2,271.40291488004647,16.219523863513675
16.346053208095586,4.77750193475689,0.0,18.1,0,0.7142831100842999,6.71232531887012,90.08702984817361,2.58300872298282,24,666,20.2,254.01601241937448,16.35947850351232
16.56414832181418,4.81414666991608,0.0,18.1,0,0.7129556509382711,6.680519444601946,89.7594760434591,2.6073336117215904,24,666,20.2,255.32168966791488,16.36742075570739
16.50989411372887,4.752109550652227,0.0,18.1,0,0.7152775019882072,6.698343974191904,90.0594097953932,2.6163149123476352,24,666,20.2,255.72482324970312,16.523856448160352
16.374289537174523,4.844389108569342,0.0,18.1,0,0.7137657686677137,6.718670940438799,90.02336653409071,2.595876097396259,24,666,20.2,255.63030233123285,16.31748304099036
