usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
97,1,0,253,25,19,0.4000155397351771,1.6205903165052236,93629,25976,2.0308534493709036,3781,1819438
96,2,1,252,24,15,0.3960014968803992,1.5612348027156855,92784,26494,1.9941033813183717,3696,1821003
97,2,0,243,18,15,0.45165162752037724,1.5961175240601502,92473,26870,1.9945764694514425,3731,1824000
97,2,1,248,23,17,0.4080919058247933,1.633298524919842,93459,25047,1.997896465374171,3843,1822779
97,2,0,273,21,16,0.3585799273872744,1.6156664421432623,90865,24324,1.9940796315241325,3713,1821424
97,3,1,480,93,102,0.2168143686983436,0.21819774757016822,56503,69182,2.6084168722830885,241,1712755
96,2,2,485,91,99,0.15108253218931977,0.21054412849263504,56208,71063,2.6163112373084823,153,1712966
97,3,2,476,93,99,0.1580761610788402,0.2284454095493533,56960,71156,2.5919791142627946,79,1712246
96,3,2,503,94,100,0.2057977435117638,0.2113479399025332,57512,71655,2.5955677011754767,82,1712528
97,3,2,501,94,102,0.2,0.2,56336,70980,2.6,159,1712456
94,16,32,1510,46,143,2.4380794108335095,0.9857497646296456,113205,8473,2.2860116846171175,3723,1822517
96,15,23,147,23,8,0.18559899581713396,0.23285400180187601,105935,5588,2.1708384838522816,3626,1823021
97,15,22,169,23,11,0.18470927013878585,0.15763478215969676,106418,6927,2.2081330511686463,3832,1822851
97,15,23,207,21,10,0.21256507146681947,0.2045375115021058,105486,6033,2.2169474579876947,3792,1823837
97,15,22,159,23,9,0.1724687529661337,0.21570193301411422,105966,7093,2.2094027809750068,3720,1823293
96,15,23,217,12,15,0.4125866109644051,1.1917402518764384,35,11909,1.0034419376584731,7888,1879111
96,15,23,185,12,15,0.3793989159706883,1.1980963703064598,2780,8872,0.9747242020251767,7956,1879995
97,15,23,171,10,16,0.38660853898984987,1.222452756143734,1107,10551,0.9981383581668131,7955,1882826
97,16,24,195,12,17,0.4,1.2,1216,10442,1.0,7917,1880896
97,16,23,173,9,16,0.4275361946006602,1.2002908177106617,1655,9510,1.0112991087128442,7880,1878667
96,20,28,403,34,21,0.13632475328479626,0.14714614457024744,832,11308,3.0039665655175614,337,1711878
97,35,46,486,34,29,0.2,0.2,1355,12472,3.0,319,1711804
97,34,30,448,33,23,0.2,0.2,1391,12094,3.0,319,1711812
96,20,28,451,33,21,0.25059235077214653,0.18252391801275777,624,10196,2.992005757288512,280,1713502
97,21,28,467,35,23,0.15188546283843704,0.22711320132768414,741,10185,3.010025469884556,305,1710334
97,22,34,1846,103,86,0.23611163253301476,0.1737716649417107,2818,44262,2.392070351982184,3346,1659794
97,23,34,1857,103,88,0.2,0.2,3525,44989,2.4,3387,1657034
97,23,34,1857,103,88,0.2,0.2,3525,44989,2.4,3387,1657034
96,22,33,1829,103,84,0.16997960412866311,0.2019277773135898,3426,43343,2.4122855889251626,3267,1657376
96,22,34,1835,102,89,0.1349678056847073,0.21972774924562466,4197,45865,2.383886346962671,3394,1656064
97,25,38,261,17,16,0.14406686393472046,0.19055866784637104,15671,6134,1.0088633905850535,6898,1827102
97,26,38,225,13,17,0.22392780724268177,0.19152961628282958,15671,11105,1.0063597577784278,6766,1825631
96,25,39,219,14,19,0.1793637854624947,0.23446933776008955,14696,10277,0.9900500955970571,6891,1827787
97,26,39,194,13,17,0.15860655107233848,0.15143125956118253,14270,9821,1.016131164694049,6895,1827092
96,26,38,226,16,19,0.18598755778936082,0.19492132004220297,14792,9367,1.0062251448374866,6799,1827676
97,31,39,617,91,55,0.17362944367140093,0.18215472208757869,1321,12085,1.989436524001297,1151,1725035
97,30,40,619,91,60,0.18916282245619112,0.1849345350644551,1598,10086,2.026312121393028,1196,1722824
96,31,40,611,89,56,0.1639320396949955,0.18036624166175946,600,8713,1.9938074323910167,1120,1724066
96,33,41,747,131,72,0.2,0.2,2353,12361,2.0,3177,1724875
96,38,44,1036,89,62,0.2,0.2,3131,12101,2.0,1409,1724340
97,0,0,160,15,15,0.24007343988512572,0.16493967417150046,-489,6516,0.9968179029661071,7211,1863019
98,0,0,158,13,15,0.2,0.2,448,6400,1.0,7240,1863624
98,0,0,147,13,13,0.1866270919045343,0.26064146937507815,-1328,5194,0.9791324535116316,7315,1864648
98,0,0,138,14,12,0.14037940275157545,0.21901569035075785,341,6627,0.9783431054938729,7252,1860192
97,0,0,199,14,15,0.19598128748001123,0.19778889201563646,1805,4187,1.004561740032705,7214,1863803
97,0,0,178,7,23,0.20646285842120404,0.20421852283877684,2240,14100,1.0034612531195348,7381,1874894
98,0,0,185,9,23,0.2336377017899131,0.1759240125138113,3051,10568,1.0074425706079815,7396,1875898
98,0,0,162,10,23,0.2,0.2,2817,12502,1.0,7385,1874944
98,0,0,162,10,23,0.2,0.2,2817,12502,1.0,7385,1874944
98,0,0,163,11,22,0.21263847743954606,0.23291201450004326,1714,11465,0.9852254864819558,7361,1873872
97,0,0,168,8,15,0.19569652781851557,0.18389082069920892,3659,46042,1.2209896433904381,6803,1856769
98,0,0,204,8,18,0.1874294170438048,0.16246707238951405,4729,46344,1.1893956501435565,6804,1854749
98,0,0,174,10,19,0.2455054920176367,0.21450559964038415,4035,48019,1.21209783887262,7000,1859164
98,0,0,195,10,16,0.2,0.2,3368,46609,1.2,6910,1858525
98,0,0,182,8,15,0.19603427616346566,0.18184650221884333,4133,47375,1.2141211461202015,6867,1858047
57,54,33,5624,778,592,11.388137968894183,6.8489286235127755,448478,67714,2.026760222777967,418,1031099
57,54,33,5675,779,591,11.386928298928982,6.813044390024864,447313,66945,1.9976320971726678,420,1025270
58,53,33,5699,778,590,11.388078059388494,6.784216919177939,445351,71147,2.0377281866639017,448,1028893
57,54,34,5682,772,596,11.35941991197859,6.604346078951652,447902,68468,1.9437093342609784,422,1029293
58,54,34,5703,779,595,11.336805988315463,6.787314609340779,448975,72115,1.9773786022240654,424,1029646
57,164,18,4431,574,222,5.916174251426216,8.829816143564443,383464,40400,2.163368355844303,120,971755
58,163,17,4438,575,223,6.067199584141819,8.569169857886411,391099,40206,2.168656835572189,124,972134
57,163,16,4437,572,219,6.022187611694994,8.557251519993919,386049,32409,2.185110388475605,127,973728
58,164,18,4432,573,222,5.99,8.58,386448,38136,2.2,132,972691
58,163,17,4367,571,222,6.0124111726180125,8.797643825324915,383846,42234,2.245295988034719,150,972077
60,25,13,6546,709,421,8.187354918520175,15.556757430996479,345644,141637,1.6637165383271029,181,1093506
59,25,12,6500,708,426,8.267454640540798,15.875230248548815,348897,141602,1.6861531700874768,170,1094419
60,26,13,6511,707,426,8.2,15.6,347219,141663,1.7,185,1092566
60,25,12,6481,706,424,8.187720602428682,15.563078365516734,349484,141364,1.7003562515152295,179,1091964
60,26,13,6511,707,426,8.2,15.6,347219,141663,1.7,185,1092566
63,38,0,4551,287,144,10.237931349038893,29.096735656823984,641055,85585,3.6454110247589044,163,1093484
62,38,0,4589,286,140,10.262392236518492,29.190466782712388,645514,88754,3.6049383990378927,143,1096341
62,37,0,4623,286,142,10.220091206972516,28.73112242406292,637984,84574,3.622315094556709,140,1098483
63,36,0,4569,288,139,10.277126587752104,29.098780865997178,638553,82969,3.544284811258026,122,1093603
63,38,0,4557,293,144,10.315205767431511,29.102450173874537,639013,87506,3.6755355518253037,135,1099009
63,48,33,3965,301,147,9.2211718281596,20.578107815984854,705844,100322,3.009235503884932,190,1087933
63,49,34,3932,302,148,9.16,20.52,706527,105716,3.0,170,1088679
62,49,35,3964,307,150,9.199172063855565,20.531487913364423,709952,101802,3.029103126456309,162,1086813
63,49,34,3955,300,149,9.089847355778565,20.485026541674678,706584,108610,3.0322561927783878,172,1089430
62,49,33,3979,296,146,9.06948217096497,20.43691234737857,707802,104107,3.004247897328346,159,1086761
64,46,1,3249,244,126,10.7537638490158,31.227252780228476,562624,28924,3.50314770375389,288,1087874
64,47,0,3200,241,127,10.76874333679374,31.0213010504533,560912,32177,3.5110589000326917,278,1089762
65,48,1,3221,243,128,10.8,31.0,562196,29018,3.5,285,1089582
65,47,0,3208,246,129,10.95593608145497,31.11811818515826,561166,29973,3.5468021833654895,289,1093116
70,59,1,3528,250,132,18.935719990049353,46.4646577813643,562960,34628,5.124753313269533,593,1091012
66,56,64,3893,332,238,1.4,1.6,536029,449132,3.0,150,1035609
65,57,63,3919,329,239,1.306074676125429,1.6812669049016282,537465,450265,2.9633724769384955,162,1032207
65,56,64,3877,331,233,1.4218062372343643,1.62183588423996,531934,446579,2.994069885784831,149,1033445
65,55,63,3910,334,236,1.4609894747984233,1.5148996207673262,535428,451184,2.929991597930744,114,1040321
65,56,62,3884,332,233,1.3871531420823937,1.5538642122137925,536396,448957,2.9397337222523463,161,1034817
67,24,2,5410,473,250,6.224747562547933,16.25958730750645,332227,193580,3.8496356367346944,129,1094129
66,25,2,5397,476,249,6.257008111897478,16.331364822052674,325027,197839,3.8133347413740997,144,1093227
66,26,1,5411,475,245,6.190595666477476,16.48462375570568,328537,198456,3.865711144701317,113,1089286
66,25,1,5378,475,248,6.159016235511551,16.366617177147425,328996,196789,3.814429117680774,109,1088229
66,25,1,5398,473,246,6.151195142627703,16.39792115550768,329100,197049,3.803195255294234,136,1089391
67,82,46,5252,408,343,7.463473079132188,17.235679474690688,374247,259996,2.6153651799284017,394,1094594
67,81,47,5296,408,341,7.4739471340267105,17.474050962438753,375504,265010,2.603408164191052,381,1097524
67,82,47,5264,406,342,7.343692503770342,17.122167244910067,372111,263764,2.647300552961553,398,1098470
67,83,46,5246,407,344,7.424767610623391,17.502127397384022,372828,263065,2.5756833249092894,369,1097419
67,83,46,5241,401,342,7.328057714050308,17.53087363999978,375541,264808,2.577296349021007,402,1097176
67,27,17,3914,343,296,6.2676597494261275,6.029326518066048,407134,272182,1.9702413329932391,125,1005338
67,26,17,3846,346,293,6.3634300696033534,6.305887025834587,403908,266863,1.9693732252953349,100,1001736
68,26,17,3861,342,298,6.5313288276568855,6.034316347359749,403038,270014,2.000865008803377,119,1007891
68,26,18,3874,343,293,6.457927376428503,5.946290001223246,402208,272645,2.003951951942146,105,1008389
68,27,18,3872,342,296,6.39,6.19,402584,268770,2.0,118,1004704
69,10,0,4985,581,498,9.467171440929103,4.5301677506630025,323328,38487,2.1798999377738646,1002,1057203
68,12,0,4941,579,497,9.369904010467305,4.687901704650963,329337,44672,2.172126015355056,978,1057142
69,12,0,4956,577,497,9.388695841496457,4.401385226280751,330371,41741,2.1755265710917677,956,1057037
69,12,0,4951,579,495,9.4,4.4,329231,42171,2.2,984,1056850
69,12,0,4951,579,495,9.4,4.4,329231,42171,2.2,984,1056850
70,6,2,2948,224,203,3.19,3.59,428831,387601,2.0,115,1082453
70,6,2,2948,224,203,3.19,3.59,428831,387601,2.0,115,1082453
70,6,2,2933,225,202,3.197677864107875,3.676537377934607,421825,385643,1.9900923651240392,127,1083393
69,5,2,2996,218,205,3.200444374921209,3.5929512875106524,434048,388261,1.9632681068462023,126,1085612
70,4,1,2977,224,201,3.2111908471929103,3.6127268502189653,424671,388456,1.9773319727346725,101,1081232
70,17,8,4051,662,579,6.4,4.0,565623,421622,1.2,756,1117955
72,26,8,4125,664,582,8.15914940553027,4.172112311854876,565858,439549,1.6285385768381155,1024,1123232
70,16,7,4039,666,578,6.47072892037978,3.9511289164017946,563772,423099,1.2386763767259976,757,1119167
72,21,9,4132,662,584,6.404695972079134,5.06465401202905,565655,431546,1.3005240986960784,985,1125159
70,17,8,4051,662,579,6.4,4.0,565623,421622,1.2,756,1117955
70,37,30,5983,289,193,5.794988829154084,5.891487132614881,400837,205741,2.331838076065878,218,1017553
71,37,31,6005,288,193,5.743340426241191,5.9109491336007105,406173,205944,2.3193045475628584,221,1020387
70,38,30,6030,287,189,5.749926089425697,5.910937597140691,401169,202761,2.3605885714240045,194,1020124
70,38,28,5956,284,193,5.8785415928928,6.094493340318227,405057,209947,2.264790243743162,202,1011378
71,37,29,5963,289,193,5.893428757025195,5.934607824378361,401164,209166,2.321066684989205,209,1018160
75,28,26,7249,593,206,4.9552326328777205,5.559342614202933,459924,43823,3.5944620732483066,554,1010411
73,28,25,7556,459,237,4.4383874098924245,6.586487221177016,459174,42871,2.970156256042608,515,1003819
74,28,25,8879,497,231,4.32748896301503,5.489742823120694,457798,42765,3.246261810903456,479,1009010
72,29,22,6414,416,176,4.095679129544609,5.165564602441083,457590,44512,2.789898384017415,433,1000100
71,28,23,6445,404,177,4.207752921777183,5.20156724880612,450977,35852,2.7633574474814826,433,997435
72,32,27,5530,437,251,3.5196886810611305,4.276422562120552,395469,70240,1.979734013137231,216,1137899
71,32,28,5539,438,253,3.333483841582936,4.313020205282116,402115,70646,1.9919613599037322,197,1132501
72,32,27,5563,436,256,3.402392506024204,4.07423947077988,392832,66197,2.021715812433799,221,1132333
71,34,28,5473,447,252,3.430735663803452,4.33612947931378,391052,70645,1.9727420083791498,192,1133978
72,32,27,5529,436,252,3.462047022918527,4.194210159455282,394822,69298,1.9814495327949428,222,1135067
74,6,0,1959,180,98,6.002645829616612,6.3089746369741135,399887,145945,1.6037612549693399,354,1005827
74,6,1,1929,184,96,6.0078175076686176,6.178798966563722,394912,149117,1.6376093698249388,376,1004539
73,7,1,1896,177,100,5.989617054285512,6.080217357569515,400737,151965,1.6408022255550887,365,1005040
74,7,1,1950,180,97,5.99,6.19,397379,148245,1.6,365,1005349
74,7,0,1915,177,97,5.992495235423782,6.002647621626582,393700,151343,1.5906686569950323,394,1007784
74,20,0,2264,208,99,5.148939083290149,4.554805376808535,345676,175784,1.500908830679724,523,1033604
74,20,0,2237,206,102,5.106564668096842,4.833562208748736,348415,170977,1.4569511946621698,531,1032308
73,20,1,2243,201,100,5.10355699084417,4.743624036895835,347591,171564,1.488813150872063,522,1032053
74,20,1,2224,199,102,5.22371277635751,4.945948529500334,350373,169301,1.511043260364078,491,1026731
74,20,1,2232,204,103,5.2,4.8,349753,173656,1.5,518,1029395
73,28,2,5010,351,203,7.650539658443156,8.266753831246387,511215,68473,5.419099201113129,383,1395851
74,27,2,4990,360,200,7.569577312920557,8.190188696290718,512347,75398,5.353623744416888,352,1394915
74,28,2,4967,359,199,7.6036306827041225,8.212572429155179,513934,73310,5.4399719915094344,374,1394929
73,26,4,5014,360,197,7.554289524896543,8.287755305822108,513551,72396,5.427852355535004,334,1395495
73,28,3,4940,358,197,7.468173085052692,8.29951519312703,523084,70480,5.38302996808996,370,1391371
76,5,1,5016,317,333,3.050034343496983,5.76614197952257,250051,594277,1.4250125816306485,824,992523
75,4,1,4997,312,335,3.0927122769275543,5.650680454930701,255213,595198,1.3982158226428376,819,991885
76,5,1,7058,340,351,4.511915247817462,7.262669667092983,320291,617584,2.0413471048871674,878,1002473
76,5,1,5610,367,340,3.1690261779417352,9.290892884937964,327938,601592,2.038109176085142,884,998792
75,4,1,4979,315,334,2.9587667163797087,5.490571476530911,252157,603819,1.4206436527409843,823,990095
82,6,0,7540,534,348,3.7205592007948125,2.190976841502032,291276,108273,1.7648880500214967,376,1093757
76,6,0,5415,412,328,3.2,2.0,290997,97991,1.3,164,1089971
76,6,0,5376,406,324,3.11239746212754,2.0598461094220872,289418,102471,1.287140348371862,156,1091314
76,5,0,5407,407,323,3.1268453865256465,2.0218034887940157,294326,96794,1.256462665729998,153,1092791
76,6,0,5435,409,327,3.197866627671355,1.9905408931982853,294582,94965,1.3602756142073207,173,1088222
75,12,2,2761,368,260,6.242222662768458,4.690447637663133,311570,52183,1.7103275186347269,488,1123287
75,12,2,2802,369,255,6.170940422886421,4.87825752860857,317311,50652,1.8256508583552262,499,1124402
76,13,2,2759,370,258,6.25170684019209,4.768783791777373,311582,45753,1.7848678667129818,510,1122201
76,12,2,2763,366,256,6.2,4.8,310712,49538,1.8,498,1122262
75,11,2,2730,370,254,6.196246046756291,4.721150600590315,313463,47302,1.8324140625221055,496,1126839
76,11,2,4363,317,249,1.676224542416913,2.2128056157006917,344684,144813,6.400681615134737,474,1289343
76,14,9,4675,343,326,1.6077302265358804,2.8620534803491076,350490,139929,7.119183818825533,466,1293756
76,12,3,4338,319,246,1.6,2.2,346697,139861,6.4,465,1290687
76,11,3,4346,318,245,1.5518867236948333,2.2691149246200144,344775,142985,6.384445580022243,467,1290836
75,12,3,4363,321,246,1.553594289266366,2.1273637882450265,343083,139367,6.362413788608104,466,1290048
75,17,9,997,118,68,0.9915305664915739,1.4156396635261632,685355,187156,1.0032044962802238,304,1052399
76,17,9,1048,121,68,0.9844604453070965,1.297994214812759,681757,181503,1.0349119184108835,304,1049594
76,17,9,1048,124,69,1.0,1.4,683931,188394,1.0,309,1051283
75,17,8,1029,126,72,0.9689170124751434,1.643104719832479,685462,183771,0.9795164937920756,324,1052555
76,16,8,1077,120,71,0.9892295169360502,1.5190966533593495,682356,186656,0.9404026091865025,314,1049096
75,33,3,3357,492,264,3.8050044243803405,5.213927794695679,401776,349462,1.9452044631320724,131,1121457
76,32,3,3369,492,263,3.878225786748026,5.011235223364631,403678,356399,2.0502887337574243,102,1121418
76,33,3,3388,493,263,3.8,5.2,402655,354612,2.0,132,1119445
75,32,1,3370,498,261,3.75720850110964,5.290962072239682,401445,353605,2.021212216688666,133,1119775
76,32,1,3451,493,267,3.8609609546905728,5.270167181472215,404220,359271,1.996011042389838,141,1121720
77,4,1,8587,254,313,1.6737627938138115,2.1267838960886953,209850,566090,2.512570650593893,301,1019445
77,4,1,7491,298,314,1.8856372402323462,2.0416790021864415,210530,613178,2.405701375092529,301,1021902
77,4,1,7225,252,310,1.4,1.4,164847,565690,2.3,299,1004424
77,4,1,7252,255,307,1.3373498861232755,1.3342825531850848,158970,564871,2.291247725938532,282,1005788
77,4,1,7225,252,310,1.4,1.4,164847,565690,2.3,299,1004424
77,5,1,5371,324,325,0.4508845573267883,0.6291186422790443,230048,704144,2.2627545956544584,303,998883
77,5,1,6053,327,329,1.0453383938108356,0.7768032080552352,243975,647983,2.033721766054966,303,1001574
78,4,0,5339,301,317,0.0700730210953314,0.2113756597930312,212353,641737,2.0389835767143336,292,985533
78,4,2,5277,298,322,0.006806956946092053,0.4042981359723398,215096,648158,1.998867134069334,304,986855
77,6,0,5262,302,321,0.09355145050063789,0.24281212793776163,213010,642345,1.9435613440457948,292,985725
78,10,9,2552,205,110,1.2012851047193889,3.660893225404836,715428,74521,1.5105359963607121,155,979117
77,10,9,2667,208,111,1.2341724384995516,3.878374928849774,713509,77071,1.456358535203695,166,977810
78,11,9,2595,207,110,1.2,3.78,711926,75023,1.5,158,978287
78,11,9,2595,207,110,1.2,3.78,711926,75023,1.5,158,978287
78,12,8,2570,207,111,1.1894846006457307,3.7518085101119993,710010,70411,1.5030702186321263,151,978500
78,23,4,3055,391,349,7.643372673008871,5.688487911735551,302048,196918,2.997501666815406,141,1046594
78,23,4,3124,386,348,7.62,5.81,303675,195796,3.0,152,1045831
78,23,4,3124,386,348,7.62,5.81,303675,195796,3.0,152,1045831
77,23,4,3122,386,348,7.59062372458973,5.836875024749811,307433,192606,2.907583908079061,148,1049786
78,22,3,3104,385,344,7.540919643216277,5.712336263075851,305958,195492,2.979645697173967,174,1045806
79,6,1,3959,659,573,3.0,1.4,569326,396615,2.0,427,1125595
74,13,5,4016,660,576,3.3834330790983302,1.4984196834559549,570788,412410,2.6697092374371465,438,1132759
78,6,1,3983,662,573,2.9224169754461378,1.459109948720317,570865,401712,1.987194258069651,430,1122287
79,5,2,3958,658,574,3.0856801655247774,1.3077360922447143,572023,399540,2.0157736243062865,412,1124995
78,7,1,3962,659,571,3.034915191077011,1.4137749644946123,565029,390371,2.0021443345372734,439,1128562
78,13,10,1962,224,172,3.808412029768632,11.083949194446257,524391,32826,1.5477475002833105,137,1102379
79,13,9,1946,223,174,3.79,10.98,526411,33407,1.5,119,1103984
79,12,9,1959,228,173,3.7872606107905957,10.79800333593067,531517,33178,1.5421828054212285,116,1102223
78,13,10,1901,225,170,3.780122304920529,10.916057883030351,530233,35904,1.461915957006584,115,1106019
79,13,9,1951,220,170,3.8504400754255323,10.942738125556186,526245,34791,1.4821722687506418,122,1104059
79,19,13,3426,577,571,1.9802969765888623,2.6151000161395803,484923,505555,1.0456956427242834,557,1058256
79,18,14,3380,570,573,2.0099253231274865,2.6066755361961618,482416,509159,1.0187470416079178,548,1058691
79,18,14,3369,576,572,2.0377595796048573,2.879342036045713,483309,509064,0.915168795948449,527,1057102
78,18,14,3391,578,575,2.044732581155706,2.7710105251014827,481048,512045,0.9801344884521416,554,1061054
79,19,14,3392,577,572,2.0,2.6,483123,507757,1.0,546,1059475
78,30,14,3950,620,518,4.262473623664975,1.1629596830866094,330480,263152,1.159145029164593,194,1079996
78,30,12,3962,620,514,4.248271023909029,1.0372026322281536,328485,266313,1.2515084411687591,178,1082544
79,30,13,3962,617,514,4.2,1.2,326797,265654,1.2,191,1082230
78,28,13,3966,618,509,4.2448563851641135,1.3338705826778061,327010,265086,1.1518917034306013,225,1079171
79,30,13,3962,617,514,4.2,1.2,326797,265654,1.2,191,1082230
79,7,0,5342,366,240,1.4333517086990981,1.290003666959753,671193,426184,6.202003355268631,1269,1338198
80,7,0,5373,365,242,1.4312984107430338,1.5813836355253204,670154,425002,6.142654775785448,1230,1340189
80,7,0,5339,364,240,1.4,1.4,671122,426880,6.2,1256,1337077
79,7,0,5330,364,237,1.4199278230232677,1.3243790027066331,670806,422968,6.202629239208585,1249,1337625
79,7,0,5349,362,243,1.4047009775751673,1.4613086010495768,673609,430427,6.199694382441879,1263,1339942
80,14,10,2253,309,227,3.1906742199595635,1.1655965129654997,564344,398975,3.380086523165614,3780,1043048
80,14,10,2275,312,228,3.21,1.2,565950,400919,3.4,3791,1041151
80,14,9,2276,309,231,3.3317845425846317,1.0669307028109565,566062,403725,3.3693781797100453,3786,1039056
80,14,10,2275,312,228,3.21,1.2,565950,400919,3.4,3791,1041151
80,14,10,2302,312,231,3.2131317532256456,1.3231251765856578,564180,402975,3.3618594064676808,3794,1045621
80,26,17,3705,226,101,2.798951521936755,6.782258828068264,463506,26103,3.7343391382566726,257,1020405
80,27,18,3702,221,100,2.734435597305581,6.806850415863063,462227,34099,3.652957360683178,272,1023775
80,27,17,3669,225,103,2.9060939592688215,7.231210390124171,457427,28967,3.6694114230685426,266,1020321
79,27,18,3688,218,102,2.85988890354803,6.957995149501835,462010,23180,3.733565816565676,271,1024056
80,26,18,3717,223,96,2.7558222101553103,7.042374110753833,461230,28192,3.7272236087650863,259,1017438
81,0,0,4102,259,210,0.16066839761954343,1.1434509005254017,604772,335151,5.241061166156394,300,1002142
81,0,0,4121,252,214,0.12112711283723249,0.9290156610954515,610025,328964,5.209401714302932,290,1004742
80,1,0,4143,256,215,0.19609163053289982,0.8029787025612568,603340,330381,5.249546140722871,308,1000455
81,1,0,4123,257,213,0.2,1.0,607636,329374,5.2,311,1003229
81,1,0,4110,257,211,0.25957052408342757,0.974420771909655,606851,326328,5.2065704525835335,313,1004337
81,5,1,2424,192,150,1.315770973069774,1.0615430811967543,351367,122309,1.450403816442764,873,1054359
80,5,1,2424,198,138,1.347641204780242,1.5118837155129423,343227,126524,1.4759360394501908,870,1055341
81,5,0,2449,195,138,1.4002248930984162,1.4639380582243218,343769,122414,1.4865154546393688,837,1054949
80,4,2,2468,195,139,1.3903247676262571,1.2415306620734938,346052,127190,1.480145268148619,862,1053824
80,4,1,2384,191,143,1.3677947403637623,1.4213226617150223,345563,125427,1.5155831816617233,880,1054071
81,8,2,3309,503,365,4.17,2.78,827279,223918,2.0,747,1112439
81,8,2,3353,502,362,4.172670615794486,2.6869247984331177,828997,224845,1.985546452680234,752,1111978
81,6,2,3271,509,364,4.238585072442381,2.9346090733111265,824499,224499,1.9777633976753197,761,1111038
80,8,3,3304,510,363,4.230825701682788,2.8582918584512242,829434,220309,2.0686037892808016,742,1109476
81,7,2,3282,499,366,4.1283961226362,2.970599014763167,830039,220608,2.0062854448294276,733,1111143
81,10,5,3234,556,529,2.359064592997667,4.369131311921763,469317,384509,1.4143349436104773,886,1128392
81,9,6,3267,552,523,2.3147173715589777,4.292514235461735,472081,382602,1.4127267315428744,891,1122156
80,10,5,3214,550,524,2.461214405054494,4.689926994726916,465861,379942,1.3191131090110504,866,1128588
81,9,5,3258,556,522,2.4087052338923143,4.224739791086627,470468,380306,1.3750797358676745,900,1126527
80,9,6,3218,549,527,2.3067424231335663,4.143713736968325,471571,375434,1.378662334159084,868,1126504
80,13,2,3545,354,255,3.4226481607196098,1.4196314006348267,457615,144026,2.0039590551279347,230,1077926
81,14,3,3521,363,259,3.2993538761707613,1.1915452483608908,459188,145214,2.0038586340121993,215,1080800
80,14,3,3563,356,259,3.4174624878947846,1.129021599708851,463240,147048,2.0426484845094124,209,1077092
81,14,3,3551,363,259,3.300244504135383,1.1145423164470987,459848,148111,2.0484410254514116,224,1078124
80,15,2,3546,361,259,3.458404880163026,0.8789876263427512,459112,141061,1.994660628173523,231,1079114
80,14,3,3016,282,157,2.045801297944959,2.0644034287061377,599153,122079,1.3840734306807898,207,989029
81,13,2,3026,279,154,1.9963643258755202,1.9493219972033278,595732,120234,1.4069570151302822,195,989433
81,14,4,3034,287,157,1.9970615895810246,2.121117880640009,602813,125866,1.4282334136666377,194,988435
81,13,2,3009,282,156,1.9080116278649248,2.34025424257377,602873,121628,1.4165795332903748,201,989342
80,14,4,2998,291,158,1.9029973947062166,1.9994412932863064,601151,115042,1.4138793485987795,211,990452
82,15,0,3121,258,204,1.5642806679976922,4.468711065661899,538822,100289,6.570576577452702,647,1305220
82,16,0,3074,259,203,1.6,4.6,537108,100961,6.6,671,1308418
81,16,0,3049,258,204,1.6009688208227089,4.703136510191942,535539,99998,6.659691194206306,674,1311421
81,16,0,3051,255,203,1.5220593521136632,4.494606480696415,536707,105393,6.606463492597267,663,1308786
81,15,0,3046,259,200,1.4534289161248741,4.4755092091146835,538645,104422,6.593960080003814,681,1309772
81,32,24,2870,211,131,1.3017149959178493,1.0870389369186737,357444,142172,8.011415168807083,461,1318628
80,51,24,3572,308,163,1.4085900624334597,1.140308644087689,365577,139239,9.12319146279104,464,1339246
80,42,25,2920,224,141,1.2449870787133377,1.9166774708720193,370946,139656,9.588575833154579,464,1320820
81,34,24,2868,212,130,1.2479888334485016,1.0944626463792446,360579,141572,8.014497705286965,459,1319208
83,162,173,2973,351,197,1.2,1.5266626325661938,370718,139987,10.972279625601356,487,1326540
82,56,62,1929,146,97,1.8,3.6,319479,97895,1.8,553,1085286
81,56,62,1930,143,98,1.8271584703927757,3.4184578604778784,324695,92626,1.8141541355761597,551,1087592
81,55,61,1961,149,94,1.846522925867119,3.524505531291094,319642,96696,1.8090122763512686,556,1084346
82,56,62,1916,143,99,1.79553325825079,3.5255962349962915,317824,100005,1.7609510788195453,535,1082178
82,55,62,1940,148,99,1.6822572173502734,3.5313386944316805,316025,104844,1.8019578464489194,549,1083548
83,9,3,3960,701,245,0.9787259393611814,0.5767841406960945,465603,165270,6.595960106125542,165,1296148
82,7,3,3933,697,236,1.0497940674021222,0.7960387321077274,460934,165232,6.617657958290522,168,1296248
82,7,2,3944,706,242,1.0237955054538843,0.8879909191253025,462762,161744,6.587683534505421,150,1296242
82,8,4,3919,697,244,0.9832281637637297,0.6412753171513593,459779,166407,6.582232686226248,177,1293102
83,8,2,3915,702,244,0.9564891165552148,0.6368699691578881,463522,169488,6.622394094800942,168,1291952
82,9,6,2664,345,151,1.0149594479588595,2.9192791629999326,374930,339372,1.0057093454779373,245,1042793
82,9,6,2707,343,149,1.0159381377173884,3.0170741185030105,365845,343115,1.010424475799969,268,1036578
82,9,7,2636,339,154,1.1419282663657748,2.967346352510247,369581,343644,0.9723769815606136,257,1043920
82,8,6,2656,336,148,1.0165896260376406,2.9353469067613824,376002,346821,1.043233919061061,253,1039835
