usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
95,21,27,227,25,24,0.13294454869690975,0.18116218600904124,5237,3124,0.9973380618081684,7415,1860450
96,20,26,228,25,23,0.22762844074367836,0.2982773850118676,7833,4592,0.9981865669856236,7341,1861503
95,23,30,471,60,137,0.24520801207736032,0.20859235928608177,35544,32614,2.2182483843446823,1062,1721104
96,24,31,466,64,130,0.2212975710138803,0.23310791206466214,40490,32808,2.2021497793413833,1047,1715970
96,24,31,489,61,133,0.2,0.2,38044,33334,2.2,1099,1717939
95,24,31,520,60,135,0.22231915137801522,0.27769381251588293,38030,33627,2.1648866383255503,1003,1712646
96,23,31,435,57,132,0.18396437263964097,0.1481213857344877,37918,35035,2.1899984992311277,1090,1718155
96,28,35,1296,81,51,0.41182180458622514,2.0475272886945577,80312,37107,1.978830525277,4683,1733809
96,27,35,1317,72,44,0.4988383284674764,2.0913724243891325,84488,36198,1.9570001669962656,4620,1727945
95,27,36,1329,69,50,0.31624498058147066,2.078076224602756,88680,36919,2.0013047593910986,4662,1729076
95,28,36,1301,72,51,0.39895877382800143,2.055828995188641,78961,36018,1.957169029719068,4610,1733294
95,27,36,1310,74,49,0.43363433843749283,1.994216321820428,86366,37446,2.0269616828515558,4664,1734226
96,28,39,157,14,15,0.2,0.2,8738,8548,1.0,1882,1768184
96,28,38,155,11,15,0.17911159206995714,0.22798817465342727,6179,9768,0.9555297388062527,1841,1771922
95,27,39,144,19,16,0.17294362591429946,0.2017007306554782,10598,9477,1.0454262251969335,1852,1770354
96,28,39,169,11,14,0.2277366140786175,0.20778054961304956,5882,7081,1.016335160183303,1843,1771074
95,28,38,145,9,16,0.18025596623080606,0.32848901153865423,13384,9589,1.0496698787942254,1846,1769368
95,40,53,876,32,33,0.2735738946499254,0.2599732654277809,-93,12445,1.96238528598475,4707,1724146
96,40,54,844,28,33,0.2,0.2,817,11451,2.0,4707,1727696
95,40,54,837,22,32,0.1838284639559441,0.16986594539117839,-410,10124,1.962093815412349,4675,1729686
96,40,54,844,28,33,0.2,0.2,817,11451,2.0,4707,1727696
95,40,53,851,33,34,0.22489023819350512,0.21290578740001057,-2806,10779,2.0276044921011933,4757,1728826
97,0,0,201,18,32,0.23243955097445645,0.20855018503291115,12268,34049,0.9952223689233952,2661,1768470
97,0,0,175,15,27,0.18025233660313128,0.23725702512001157,6621,37934,0.9619305922351261,2687,1773065
96,0,0,151,15,30,0.20021987206255834,0.14704347916343485,13403,35857,1.015259440274707,2649,1773607
96,0,0,174,12,23,0.1403423094188387,0.18199237259956783,9413,34599,0.991516830368903,2748,1770581
97,0,0,182,16,30,0.2,0.2,10672,35469,1.0,2698,1771613
97,0,0,184,11,25,0.2,0.2,2065,10058,1.0,7733,1881032
97,0,0,184,11,25,0.2,0.2,2065,10058,1.0,7733,1881032
97,-1,0,232,11,25,0.19429379650039583,0.17269483831414528,5188,7847,0.9759934581604995,7726,1879506
97,0,0,166,9,26,0.18099140982998313,0.19238727299875164,6647,7695,1.005909811338985,7710,1874085
97,7,4,190,11,29,0.2773926725947868,1.090716540231488,2070,10418,1.0,7752,1881043
95,0,0,210,29,24,0.2,0.2,665,11692,1.1359400706454914,1554,1762044
97,0,0,174,26,27,0.1427579706858147,0.2758918163818732,-174,10290,0.9812401373581839,1244,1761311
96,0,0,143,23,20,0.09849907464313137,0.18146959215882125,2983,8891,1.0080143227409146,1239,1765256
96,0,0,195,31,21,0.18862022108239285,0.17316016576330207,-6793,6824,1.0096670332656739,1384,1763883
97,0,0,150,20,28,0.23086117233379805,0.25065965497906184,2244,9569,0.989881322509208,1339,1767419
97,0,0,219,29,26,0.17892124699248133,0.17442874389972143,84795,3768,1.626881774020587,7255,1860140
96,0,0,272,28,22,0.2208199399342535,0.2626833887181438,91005,5829,1.6083448113821566,7252,1857420
97,0,0,260,34,24,0.176376041121464,0.15482204090321,87028,5353,1.5861746834768,7311,1860652
96,0,0,249,27,22,0.20218343713159037,0.2595170771589579,86805,8747,1.57038209437582,7282,1861025
96,0,0,201,31,24,0.1637473840602219,0.29150827164122717,88920,5300,1.5789801858605317,7135,1860052
97,0,0,358,40,34,0.28530410625826713,0.17239280534392515,3468,14961,3.0233266012953113,319,1714262
97,0,0,367,44,34,0.20961441997781005,0.1964030468931963,690,12004,2.979204885191849,259,1710128
96,0,0,366,40,30,0.13716136234531295,0.13301131868568805,1309,12459,3.001793219535662,483,1713878
96,18,21,406,74,47,0.2,0.2,1544,13066,3.5194306316060304,570,1712605
96,0,0,376,38,36,0.24855675879897884,0.16441968608790256,921,12042,3.0074668277723666,346,1709923
97,0,0,436,167,60,0.1350284847081478,0.24347326229086313,209724,205664,2.3843011512031604,1331,1745670
96,0,0,382,161,54,0.14142225653910706,0.23362454166859764,211365,207475,2.4179883020300514,1292,1749094
97,0,0,365,163,53,0.24720936428826526,0.24520543300279965,207842,205392,2.39169411238348,1261,1745013
96,0,0,446,160,61,0.19245826195877108,0.1938216481231546,203364,204362,2.42836212724907,1354,1747114
97,0,0,391,161,64,0.18887607080724306,0.18687425472064897,206116,206244,2.3831225964542493,1326,1747053
97,0,0,431,39,72,0.8,0.6,13226,49176,1.0,172,1746309
96,0,0,432,38,72,0.8298523788227244,0.6281604758308671,13990,51761,1.0256451523021501,221,1745226
93,0,0,1818,376,115,0.8603919193281689,0.8591117704161462,13244,53062,1.1636297050634605,216,1747986
97,0,0,432,38,71,0.8199483799858451,0.4846361262863742,19396,48851,0.9720077100785114,190,1747212
97,-1,0,411,34,72,0.8150637546622839,0.6625543238141831,8818,47131,1.017562934805342,58,1745425
96,0,0,212,32,28,0.21631675752396842,0.19725639775859571,17160,15508,1.179525530280845,7355,1872517
96,1,0,246,29,28,0.23814494711684728,0.15213566969435371,13600,13688,1.1400714875946314,7543,1872964
97,1,0,230,25,25,0.2151670065517188,0.16190553625833273,11817,13986,1.2085337457426595,7344,1870223
97,1,0,209,30,27,0.2,0.2,13961,14007,1.2,7420,1869323
97,0,0,137,31,25,0.23005637994922642,0.22941044801380422,13397,14002,1.218237709039688,7445,1867360
93,4,0,386,41,22,1.0897910577416974,4.169439385195977,65439,8703,2.006433321722906,722,1764888
97,0,0,366,28,20,0.8240996252040121,3.191409505898481,66518,5919,2.0040959072563673,657,1759542
97,1,0,323,33,17,0.7830897449517762,3.204962809477954,65897,6641,1.9798864541700643,577,1756184
91,4,0,493,83,23,1.1624589722995355,3.2631467164936634,65219,6683,2.0315036008531995,1343,1766337
97,1,0,295,37,17,0.8306204867156664,3.1491291976404123,71013,8037,1.983546283309131,567,1759831
97,1,0,310,62,23,0.2802386253997543,0.23808387937467235,384082,18431,1.7323808578769742,8055,1862549
97,1,0,328,60,25,0.19825006249842456,0.21246934375630136,384223,20962,1.823922517964337,7916,1861644
96,1,0,297,59,22,0.1392764318159826,0.16360043668121535,381839,21342,1.7770772240136852,7958,1865373
97,0,0,313,60,22,0.21897531400645884,0.2466503868038555,385592,20661,1.8134238970944832,7967,1863193
96,1,0,382,57,26,0.17582200599686912,0.29122065141271075,379783,20549,1.8328179039493093,8025,1863837
97,0,0,436,53,26,0.25514021559381156,0.24545984992236547,35494,16160,3.013828843945674,51,1718003
97,1,0,459,58,25,0.1295286179929908,0.20728191810202423,29462,17153,2.9479404384595345,137,1708620
97,1,0,440,48,22,0.14814428170101496,0.18036783702332826,30263,18954,3.0023373113274805,237,1713452
96,1,0,828,56,38,0.3280934322918915,0.25687210773658614,33539,17412,3.1008670132014795,155,1711799
97,0,0,457,52,23,0.26923271096058576,0.19900884765242038,29594,15883,3.022197770383053,102,1711844
96,0,0,1216,31,29,0.5952449281498176,4.11373916801731,45491,12143,2.1679072146833884,4591,1829531
96,1,0,1286,27,30,0.5923043962672224,4.173242482522333,45738,10599,2.2112015970978045,4618,1822578
96,1,0,1323,31,27,0.5598516971245631,4.124395968851091,41813,9154,2.190107037141028,4591,1833404
97,0,0,1226,29,32,0.5875602708371823,4.169289258397291,47457,8595,2.242275207730955,4554,1827970
97,0,0,1276,31,27,0.5999016200116966,4.226163606869628,52344,11564,2.2250536620614474,4583,1828130
97,1,0,1925,88,96,0.2,0.2,3715,12124,2.0,1414,1725048
97,0,0,1935,90,93,0.24125198522239794,0.2543985857161601,2650,10419,1.9604717710791022,1456,1726030
97,1,0,1925,88,96,0.2,0.2,3715,12124,2.0,1414,1725048
96,1,0,1957,93,97,0.2222072120536588,0.16249239982963024,5455,12968,1.9736421270285012,1408,1725568
96,1,0,1906,87,95,0.18130303992267885,0.18364573315680263,5028,11107,1.9929616566937316,1487,1725795
96,0,1,253,13,23,0.2087661880468546,0.21249387437895537,3738,17667,3.025002125768413,496,1710443
97,1,1,194,15,23,0.2,0.2,585,16000,3.0,579,1710640
97,1,1,131,15,24,0.21862636912437047,0.1818443282954464,4633,15035,2.9515410144550294,567,1715130
96,1,0,230,16,25,0.12987705810917147,0.2197658936190331,2726,18331,3.0577867987106244,566,1710471
97,1,1,158,18,23,0.14044695540689245,0.20455862325721333,-3029,18994,3.011710359231241,596,1711659
96,1,0,273,17,19,0.15959648667450552,0.18405011586840644,9684,9453,1.4155649729701563,7382,1866974
97,1,0,277,20,23,0.1859554857273042,0.16172869286633904,8387,10398,1.3823233807727437,7424,1867547
96,1,1,240,13,23,0.2667359451403558,0.1192633448806323,7522,6126,1.3779509385996689,7368,1867885
96,1,1,205,19,24,0.18687205991869763,0.2082347504546728,3843,11920,1.41041950152863,7435,1863050
97,0,0,165,19,27,0.2384082016715654,0.17237173053889757,1515,9888,1.3826266590006384,7382,1863446
97,1,1,394,208,51,0.2,0.2,379080,332905,2.6,5746,1834560
97,1,1,433,211,49,0.16834223317738725,0.18827915394911313,377243,331628,2.6249344943219133,5793,1833560
97,0,0,394,210,49,0.1864706248673922,0.18201737073791788,379860,334810,2.5860767865132797,5847,1834075
96,0,1,420,209,47,0.2234233933115484,0.15625828559069196,378974,333490,2.5838014998926124,5830,1831214
96,0,0,405,205,50,0.16901367113745913,0.27384456850413075,383685,333265,2.5690760745889634,5789,1831646
97,0,0,940,48,36,0.21679164766807255,0.1982321566624049,110048,46145,1.384000637936884,7010,1875689
96,1,0,968,49,40,0.22071164137951169,0.21950886606733766,105241,44180,1.4188662452521308,7003,1877570
97,0,0,930,56,43,0.21317907789711502,0.16124422235184094,106484,46721,1.4191575005744943,6966,1878829
96,1,1,919,47,42,0.2200916169288058,0.19815557034572387,110689,43168,1.4036447114532116,6994,1881463
97,0,0,941,51,37,0.18434502505919645,0.15038498324884156,104316,45624,1.3907408957652654,6910,1877553
97,1,1,1597,100,92,0.6,0.6,6122,38458,1.0,362,1752271
96,0,1,1592,100,97,0.6327130762740806,0.5608845501358843,8844,39540,0.993160153178307,328,1758011
97,1,1,1597,100,92,0.6,0.6,6122,38458,1.0,362,1752271
96,1,0,1660,100,88,0.6081942687790988,0.5957995684318973,7512,42996,1.039147658450307,409,1751925
97,0,0,1603,96,91,0.5787761601697068,0.6342429872262532,6042,36744,1.04053461685341,442,1757137
96,1,0,235,36,15,0.20535392505361721,0.13625971277667287,211952,16578,1.20745060503358,7195,1875504
96,2,0,287,36,13,0.24326985531216402,0.2599138823873626,210536,13984,1.2303201653770697,7227,1875992
96,2,1,202,39,15,0.19038349661272055,0.27930622960483514,218344,14271,1.2433465561804296,7266,1877282
97,1,0,221,36,14,0.16715394982216378,0.250313573427372,210972,15290,1.192846091744516,7322,1878598
96,1,1,227,38,16,0.1528587343890651,0.18607798120835836,216395,11198,1.18446066303391,7167,1875992
92,23,15,307,23,22,0.5969089825994609,1.7624284970891146,92890,28997,2.2807343936501776,3814,1823368
97,1,0,262,15,21,0.3500436765671866,1.5935290789002725,93746,27058,1.98802695700106,3679,1819113
96,3,0,231,27,18,0.4057151690662916,1.6185250038724794,90378,23912,2.0294253224372865,3796,1823301
97,2,1,254,22,17,0.4,1.6,92792,26468,2.0,3774,1821341
88,19,11,262,40,26,1.2859482320876743,1.8883058816147926,93351,32735,2.5811445587152586,3811,1822159
96,3,0,369,57,18,1.1516886387355396,4.590878185638391,289573,7947,2.2089299869346792,3756,1821777
97,3,1,411,53,16,1.2,4.6,294255,7831,2.2,3741,1821334
96,2,1,424,50,16,1.1465985832155705,4.648808112861213,297741,7688,2.2475177374322532,3701,1821934
96,3,0,394,54,17,1.1720895240597813,4.654780857205684,296924,7364,2.235219075255617,3710,1824418
97,3,1,411,53,16,1.2,4.6,294255,7831,2.2,3741,1821334
96,2,2,521,94,105,0.17539427298839613,0.18451639061460742,57091,70283,2.6259461740855943,134,1712369
96,2,1,533,94,100,0.1443744086761498,0.26722359495014114,50909,73708,2.609332892001754,153,1711355
96,3,2,519,94,103,0.1901683594123211,0.15230628453262657,57090,70702,2.6163562891068946,108,1713526
96,3,2,462,93,102,0.2188488275538176,0.21116852241965486,57739,67382,2.6029563055727047,175,1709671
97,3,2,501,94,102,0.2,0.2,56336,70980,2.6,159,1712456
97,14,14,382,191,56,0.17145012662630515,0.15417107507295016,326416,306123,2.400341696368183,5471,1832576
96,15,15,409,189,65,0.17662397711161731,0.2525985739481799,315939,312425,2.394108707541279,5410,1821937
96,14,14,429,191,58,0.2156616662486268,0.13057297780405303,317456,312149,2.415539642599463,5328,1826842
97,15,15,419,189,62,0.2,0.2,322341,310319,2.4,5333,1825789
96,15,14,440,183,64,0.23433620109982503,0.2071584402911221,323207,311518,2.4095612287898813,5370,1827131
97,16,23,186,21,13,0.21117876007121003,0.23519880767640064,98682,4983,2.252937035381097,3685,1817790
94,16,26,1433,61,75,2.0458200489373275,0.27591662289522667,110454,7898,2.248097263674684,4108,1823090
97,16,23,186,21,7,0.1615186888108725,0.2462856513971154,107517,5341,2.1788591240875532,3655,1824854
97,16,23,172,22,10,0.2,0.2,105725,6405,2.2,3688,1822496
97,16,23,172,22,10,0.2,0.2,105725,6405,2.2,3688,1822496
97,28,47,200,12,18,0.5395501537498808,1.3264146549699898,1499,11718,1.0,8210,1882202
97,16,24,195,12,17,0.4,1.2,1216,10442,1.0,7917,1880896
96,16,24,236,21,14,0.48067484663027304,1.2217038064110548,2667,12058,1.0566346759565466,7897,1878346
97,16,24,195,12,17,0.4,1.2,1216,10442,1.0,7917,1880896
97,29,36,199,12,18,0.49733920946997595,1.442556572571736,1497,11459,1.0,8376,1882057
97,21,27,429,30,19,0.2079896990054218,0.22002358329902894,4693,7171,3.0136624293706364,191,1711499
96,20,27,497,35,21,0.22513254946927921,0.19488417310241346,2417,10536,3.035583228904336,283,1708807
97,21,28,440,32,22,0.2,0.2,1015,10645,3.0,318,1711758
97,32,48,457,40,26,0.2,0.2,1048,12363,3.0,318,1711799
96,21,28,419,31,25,0.20477757240724478,0.17140328326306542,2328,11334,2.9712502409413837,320,1713162
96,23,34,1863,104,86,0.19851644308555014,0.1987615380762727,4970,45854,2.4405790846362185,3355,1657886
96,23,33,1797,103,86,0.14269785187186096,0.1682900022853745,4612,46377,2.3756978465493064,3447,1656921
97,23,34,1857,103,88,0.2,0.2,3525,44989,2.4,3387,1657034
97,23,34,1857,103,88,0.2,0.2,3525,44989,2.4,3387,1657034
96,23,34,1890,103,84,0.21510312596900263,0.26786702744753216,4909,47198,2.37851624592278,3347,1655735
97,25,38,218,11,20,0.1475493448850806,0.20360048346469556,16478,14361,1.0075062639025298,6822,1824320
96,26,38,184,13,14,0.21505769113054116,0.3170817433180471,13842,12464,1.0188914606678543,6966,1824601
97,26,39,219,15,17,0.2,0.2,15074,10163,1.0,6879,1826264
97,25,39,222,16,15,0.20718510393733444,0.2362268574859978,14259,10646,0.9943723963666671,6766,1822538
97,26,39,239,15,17,0.26733592088934094,0.08679028653168497,13903,10389,0.9980584821941781,6853,1827893
96,30,40,594,88,59,0.17844167791362933,0.16818628403715863,941,13857,1.9809298979148582,1235,1729789
97,31,40,587,84,56,0.19226055534459188,0.1240104901556412,3688,11862,2.0114919249462857,1098,1727888
97,29,39,601,87,55,0.2551056517481503,0.16877843339228107,7334,11509,2.026635607526827,1182,1725949
97,30,39,568,89,55,0.231553616592948,0.03327875196210814,2994,11556,1.9650767162687073,1227,1723506
96,36,40,689,149,70,0.2,0.2,3460,12101,2.0,1915,1724438
98,0,0,132,16,16,0.17994493729948177,0.24283787128163375,-148,7231,0.9979309077999392,7245,1865292
97,0,0,182,11,15,0.1673185876596267,0.2622755515350789,5474,6385,0.9888994151937098,7236,1862402
98,0,0,203,14,17,0.2037636944442197,0.19286193245468541,-413,5662,1.0377056377771237,7334,1864837
97,0,0,122,15,16,0.26150313724325897,0.17624933903994935,-74,5467,0.996872887892674,7161,1860043
98,0,0,158,13,15,0.2,0.2,448,6400,1.0,7240,1863624
97,0,0,96,14,25,0.16511346694310053,0.20176162541032389,5387,13618,0.9966378998270391,7423,1876251
98,0,0,135,14,23,0.17110596569779807,0.15738394399736141,5243,13720,0.9868519779951952,7473,1877072
98,0,0,190,8,22,0.2056504747522594,0.19229920307535267,5896,12405,1.0068732066632649,7344,1875408
98,0,0,141,10,24,0.20608216367205312,0.21485141155601417,1816,9812,0.9916771254890717,7384,1875051
97,0,0,138,10,22,0.12496881507025849,0.2177396589659594,2095,14637,1.0258230741114223,7394,1877588
98,0,0,220,11,13,0.21871829605875823,0.2059374253737427,2760,46631,1.2174875682342947,6882,1858524
97,0,0,166,9,15,0.19081661205297792,0.18964720757009443,-2962,46471,1.2383908070155185,6898,1858898
98,0,0,172,5,18,0.23715737843664705,0.18068842763738535,2793,45959,1.2022684230340839,6986,1858102
98,0,0,188,8,17,0.1402851124216703,0.205686195059913,-226,48098,1.1910715808574805,6946,1858967
98,0,0,204,11,13,0.3025773616915559,0.1595157078500855,-4722,48173,1.221351142298903,6967,1855530
0,2,0,1254,95,86,0.4152944056630663,0.7673615975051999,20488,47247,681.3269707876718,92,3923
0,2,0,1240,87,83,0.4,0.6,21455,50048,679.0,93,7
0,1,0,1205,88,82,0.39735351995380086,0.44214522328290534,22160,50252,682.1433400898921,103,-2669
0,1,0,1219,83,83,0.40225726277514345,0.4919282512856719,18793,52555,678.7300279675283,79,5370
0,2,0,1257,88,84,0.3353531818960932,0.5961991161552443,11940,47253,681.236524226153,64,-580
0,4,1,1366,152,119,1.3351051823648332,2.0195441816017374,37560,23027,512.9379240176534,90,-5750
0,5,1,1373,161,120,1.3144225323424163,2.0023481933573426,27801,26479,515.2361849399526,77,-3115
0,5,2,1398,159,120,1.3944707078524803,1.9450108788605962,21904,24901,512.9578344876212,75,-4665
0,6,1,1381,158,119,1.4,2.0,27168,22368,514.0,92,8
0,6,1,1355,164,119,1.4352391046616124,2.0200336744843885,20270,23552,511.4249832195851,88,1501
-1,4,3,1456,82,81,0.3520875435373367,0.8007710696943419,12188,44050,501.03566311889216,85,-5033
0,5,3,1463,89,83,0.38539878586676934,0.7969273850359391,-1105,42049,501.49846729541,87,-4029
0,3,2,1462,88,77,0.37281768539719423,0.8219188150412284,-1690,48747,501.6284321277954,87,-6832
0,5,2,1466,82,77,0.4465489883110616,0.7540412280217595,5244,42891,500.9146370183666,83,-3817
0,5,3,1487,87,79,0.40211090413519013,0.9349966346770946,13559,45840,501.20836759094414,83,-6958
0,6,5,1582,320,106,0.2,0.2,480602,468110,224.0,88,12
0,5,5,1557,316,108,0.2033044394697032,0.3406780907784277,480444,471696,223.62174712834806,93,8223
0,4,5,1604,313,103,0.14930332103918245,0.04683913192160302,478744,463995,227.16778558559142,76,577
0,6,4,1608,320,109,0.2268511845971867,0.08253592796126712,471872,466134,225.5989252782096,82,5235
0,6,5,1582,320,106,0.2,0.2,480602,468110,224.0,88,12
0,6,2,1216,131,88,0.5647408492854616,0.7216060322610051,98772,17092,135.36193017208186,94,5924
0,4,2,1252,127,92,0.5769886621868964,0.5845510323458889,96116,17442,132.7228543679871,93,1793
0,6,2,1249,135,91,0.6500250667111231,0.7562003600903335,94056,15434,131.82460560407867,93,5112
0,7,2,1251,129,91,0.6,0.8,100872,17439,134.0,93,7
0,7,2,1269,124,93,0.6219197102048283,0.8475813897402606,98985,10222,134.82097546253414,100,-60
0,7,4,2073,275,102,0.4,1.2,509927,61318,245.0,75,25
0,7,4,2073,275,102,0.4,1.2,509927,61318,245.0,75,25
0,7,5,2080,274,104,0.3681020884034663,1.2036549821053426,513687,61128,248.15425968188362,106,5253
0,6,3,2128,273,95,0.4331742102898745,1.3878481486011847,516424,61038,246.94305877004336,63,-157
0,7,4,2073,275,102,0.4,1.2,509927,61318,245.0,75,25
0,6,6,1169,133,87,0.8405576977366824,0.6292666474546487,128336,27179,134.58190405071414,97,712
0,8,6,1149,124,86,0.802550610230606,0.7198588010366819,135753,26183,130.16199793272625,85,-9618
0,9,4,1135,132,88,0.7854529687733698,0.5743895759665811,145521,32930,130.90075680300092,73,1693
1,8,7,1206,130,83,0.7922704012456692,0.42952052597878837,131828,30663,134.92224525053533,97,-2411
0,8,5,1185,128,90,0.9294960957036664,0.5112010196642018,124233,32200,131.81312692727738,92,-6168
0,9,6,1538,145,100,0.2,0.2,240721,48736,355.0,93,7
0,9,6,1532,140,99,0.20177792958650945,0.35595485530952,230101,47787,354.76561897420606,107,-3083
0,9,5,1559,142,100,0.18875883671022595,-0.027836807385438173,244105,48046,355.83430039170383,65,-2160
0,8,5,1561,147,99,0.22820916646646072,0.28199585487282375,239403,53795,354.5219947265862,83,4639
0,8,5,1590,143,96,0.17693029149918615,0.16476953835603123,236966,48285,352.17675511983816,82,1004
0,10,8,2529,176,103,0.14584752258441314,0.3036928981220764,51065,16235,169.60643671441773,79,-1523
0,9,5,2455,170,104,0.25473496049003674,0.17115909786028446,65727,25873,166.11846187259,101,3303
0,9,7,2501,174,101,0.18995827214203645,0.26661705964944393,57881,26183,168.75058247792833,79,-3971
0,9,6,2442,177,104,0.14733358689303505,0.11469889330416048,77918,20331,169.36564764184322,73,-78
0,9,5,2467,168,105,0.20191222742677914,0.13318800120501315,72509,21738,168.65309868922247,79,12871
0,14,5,2150,332,247,2.6,0.8,432353,269208,395.0,81,19
0,12,5,2188,332,244,2.6828484365505982,0.778295260528455,427821,270651,398.6947863248892,63,-2061
0,14,5,2150,332,247,2.6,0.8,432353,269208,395.0,81,19
0,14,5,2150,332,247,2.6,0.8,432353,269208,395.0,81,19
0,13,4,2155,328,237,2.589309935724256,0.9025053372343814,430951,271607,396.94195761241104,53,-9748
0,17,14,1133,430,143,0.4394871267531582,0.5058564896860183,809061,587465,478.5481991678186,81,4958
0,16,14,1144,432,143,0.40028352184326077,0.27858578078337737,822802,591952,481.0730859267706,88,1130
0,16,14,1135,425,141,0.28354874698953747,0.3382876131441467,828801,590584,478.18105228070317,84,-4058
0,18,11,1170,434,144,0.42140099447294543,0.5154808375744729,812251,587209,479.2017498828488,104,-7919
0,24,19,1176,475,159,0.9312007997928167,0.45750703863275605,818474,683276,760.1816433167189,96,7
0,19,17,3544,241,197,0.18909156120455115,0.12613462834872874,2717,30077,132.88829870188945,67,-1291
0,18,15,3476,247,202,0.19458961003439076,0.19089401991769042,11129,29137,131.58781311345666,85,893
0,18,16,3529,240,202,0.17299908645177414,0.25566426900790695,14388,33772,131.62881118159186,91,-1632
0,19,17,3535,245,198,0.21901623888415617,0.11925080910634857,238,28845,131.8879900489694,88,-12159
0,19,16,3441,237,201,0.28267023233895644,0.3465561735011702,13741,33256,129.71156814715593,81,2346
0,25,6,1262,171,102,0.7476922916204617,2.616369180522191,316122,118496,179.30662647889204,110,4812
0,23,7,1213,179,103,0.8036540597336377,2.6333550918653055,308003,114581,179.74933032217604,52,3768
0,23,6,1198,174,107,0.7994501712595325,2.4720775428652644,305969,110291,178.72213688913823,90,395
0,24,7,1248,170,102,0.7977014423712881,2.6730702439867464,307325,112348,182.91128857713238,79,2156
0,24,8,1285,163,104,0.73133151938667,2.583346428210191,306109,109784,179.46793227738382,103,-1618
0,25,18,3460,402,224,0.9616598328379087,0.76720563652171,137882,87986,219.4883036139047,66,2029
0,24,16,3455,402,227,1.042306245012131,0.7788191402755831,133519,84735,219.25248953011632,85,-5499
0,25,19,3448,400,224,1.0153414428684313,0.9806569088881689,128080,86954,224.45014094487522,82,-1141
0,27,35,3948,568,229,1.0518123212244672,0.8942059045652853,153824,87782,310.57435396805,85,17
0,24,18,3457,401,226,1.0,0.8,137036,87730,222.0,84,16
0,26,22,2331,422,181,0.6399892267428673,2.200228439494073,634744,590883,814.1859204112476,63,-5529
0,26,22,2334,422,182,0.6193701427778437,2.107554786157038,631863,591047,813.9367993554813,104,2955
0,26,23,2370,420,178,0.6327618621123877,2.26875686550782,636259,592284,813.93037063669,85,6291
0,26,23,2344,421,181,0.6,2.2,635411,590079,816.0,85,14
0,24,22,2310,422,181,0.6061252671552908,2.1129981210316853,632089,589486,814.6987596648149,106,-7207
0,30,20,1309,484,157,1.413209999098151,2.32808721587002,823602,686753,141.79018423335967,96,5558
0,28,21,1294,480,156,1.450788554661558,2.1172333299322337,812046,682659,143.67939380980658,87,-5092
0,27,21,1272,481,165,1.5133345164123873,2.052658443477666,810555,686851,144.0022361750366,114,-12362
0,29,19,1358,481,165,1.453498248122253,2.039385680099056,820769,677785,140.6276867145792,85,727
0,29,21,1296,480,160,1.4,2.2,816892,683670,142.0,89,11
0,53,67,1779,138,108,0.8495751547934699,1.191526658107238,165003,41586,593.4227444489117,77,11036
0,54,68,1723,144,103,0.756387072491068,1.3129000929624,178059,39150,592.9703524197497,79,3918
0,54,68,1774,138,106,0.7492930351857414,1.3760590621350792,179251,39571,591.1390283290206,119,-7376
0,52,68,1752,140,103,0.7372508828516151,1.1999017514011554,172682,36568,594.9037155398862,107,8147
0,55,70,1674,138,103,0.8303253121835101,1.2323985045050965,171214,41400,597.207047169341,97,-4945
0,126,68,2375,363,208,0.9189774896583095,2.154312502504954,115575,88514,429.89939458741543,94,13
0,83,44,1499,181,199,0.8256738913715557,2.087886179911874,114313,89039,337.122535988793,92,-1759
0,81,45,1479,180,199,0.8,2.0,110797,88252,335.0,90,10
0,79,44,1484,178,203,0.8349412498709546,2.0983698519413845,115641,86219,336.9696791581844,67,-2245
0,78,45,1548,177,201,0.8717787811086081,1.8653695647966613,110573,88186,337.72800158557294,86,5735
0,80,111,1204,110,69,0.2350149828231683,0.12946992479950842,18916,40814,238.57770363802416,80,-3172
0,81,111,1175,112,75,0.2,0.2,18837,37417,240.0,89,11
0,80,112,1192,108,76,0.17766068210706407,0.18439653928616903,19844,39726,240.46421446367867,115,395
0,80,111,1167,114,69,0.16319698158370993,0.08127853377607916,8615,38485,237.98802300063934,90,3504
0,81,111,1161,115,71,0.13775228172727322,0.03383692078161446,30394,42308,245.3558087716503,80,6310
0,120,90,2113,257,194,6.705995609611882,20.752115619384746,381409,105252,182.8034795248151,77,2108
0,121,92,2108,256,194,6.8,20.8,377607,105842,184.0,76,23
0,120,91,2073,254,192,6.875867418859586,20.795717775227264,369731,108189,183.73743177245092,74,8489
0,199,117,2672,279,272,8.964589741200932,36.81605950227902,433216,110190,186.812767897412,77,27
0,191,122,2669,297,273,12.577264033413494,31.97508701177327,445850,108171,184.01886483568302,80,32
0,171,113,1390,166,138,0.5234877155216434,3.4671472344931433,250004,102443,742.9451504239739,99,-5669
0,174,111,1409,166,134,0.6167738805406162,3.5952902633380353,254627,102774,746.8695344105136,58,4962
0,172,113,1420,175,134,0.5762514728635528,3.251859950761547,263473,110277,745.0816866102037,84,-5398
0,170,112,1435,170,131,0.5713861084887649,3.6160196718627975,272864,102021,744.3249499040863,103,1823
0,172,113,1405,164,135,0.6083509425323135,3.327490875915139,258199,105401,746.647560925966,105,4794
52,55,0,4652,302,223,16.17,36.93,180995,29681,1.0,187,1102798
51,55,0,4636,306,227,16.160552507832936,37.00223714057407,177771,27201,-0.19225641535443794,174,1104539
