rej,a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
0.162667,-0.353169,0.237844,0.322124,-0.48498,4.155681,2.253939,0.476178,7
0.235837,0.103879,-0.234491,-0.00051,-0.065704,4.206167,4.641343,0.27028,8
0.460017,0.377613,-0.252314,-0.144369,0.027339,4.6619,12.152306,0.832523,7
0.111074,-0.021389,0.287011,0.102524,-0.027727,0.492941,4.479986,0.53797,7
0.38806,0.077174,-0.296331,0.478407,-0.216638,10.623369,0.823986,0.759315,7
0.327722,-0.012275,-0.165525,-0.180362,0.457809,0.720064,6.754506,0.494696,7
0.006617,-0.443116,-0.282189,-0.20262,0.45152,0.841318,0.139353,0.770082,5
0.002765,0.212599,-0.117325,-0.306981,0.192302,0.549877,0.129283,0.4072,7
0.620541,0.308049,-0.079395,0.197275,-0.248709,11.069082,10.371983,0.742659,5
0.062586,-0.465351,0.115913,-0.410399,0.208178,3.767148,0.954575,0.732941,7
0.031676,-0.221794,0.327241,-0.269867,0.404878,1.253149,1.931645,0.969039,8
0.053824,-0.423927,-0.121439,0.277553,-0.002953,4.558921,0.197736,0.589881,5
0.002676,-0.184726,-0.039632,-0.335274,-0.36127,0.341776,0.562964,0.139699,6
0.048112,-0.417421,0.408612,0.020027,0.383308,0.124263,3.511128,0.366347,7
0.022984,-0.391451,0.230746,-0.300023,0.059125,1.972838,1.931017,0.633592,8
0.0,0.153473,-0.312749,-0.313928,-0.425754,1.122844,0.027805,0.768106,8
0.175124,0.10266,0.034178,0.115038,0.302791,6.004028,1.41287,0.528917,7
0.334801,-0.404279,-0.409205,-0.301956,0.261694,10.923843,1.147975,0.829718,5
0.251229,-0.498161,0.084456,-0.334844,-0.258914,0.959779,6.056168,0.841714,5
0.085061,0.07382,-0.108021,0.453707,0.358555,2.99491,0.899343,0.590436,7
0.304376,0.110305,0.069227,-0.124596,-0.348186,3.145393,5.502755,0.725514,5
0.018172,0.009174,0.33974,-0.104145,0.457212,1.489729,1.033217,0.657957,7
0.198345,-0.360078,0.196073,0.308704,-0.233218,6.006638,3.452235,0.865021,8
0.15819,-0.434688,0.347622,-0.175961,0.375781,0.178323,5.96082,0.444803,8
0.223347,-0.485277,-0.473296,0.132638,0.425517,3.339584,5.27042,0.781501,6
0.02886,-0.144833,0.486034,-0.243299,-0.279102,0.217818,1.070212,0.206896,6
0.155395,0.305459,0.441087,0.007445,0.1377,6.464574,0.670666,0.577986,7
0.507513,-0.190538,0.053419,-0.377629,0.048297,7.059733,10.007451,0.64445,6
0.015841,-0.271228,-0.488219,0.052995,-0.15794,0.792112,2.289509,0.509834,7
0.07968,-0.110601,0.407492,-0.100304,-0.312442,1.737568,1.724994,0.534699,6
0.275968,0.241052,0.376535,-0.478698,-0.462272,3.110404,5.12178,0.726911,6
0.191165,-0.342053,0.391637,0.431122,0.141217,3.297127,4.081284,0.67502,5
0.13981,0.236184,-0.405028,-0.267791,0.236947,1.554486,3.261822,0.552636,8
0.338336,-0.137115,-0.332988,0.405146,-0.189114,0.102663,8.796748,0.706384,6
0.014511,0.235997,-0.245775,0.049305,-0.390752,0.130458,1.647567,0.724552,6
0.013387,0.409598,-0.472344,-0.131375,0.474667,0.366334,1.521318,0.760283,6
0.193785,-0.12509,0.363919,0.490664,0.160453,4.101552,3.16733,0.838859,8
0.00076,0.04697,-0.369315,0.405485,-0.290547,1.053562,0.325974,0.430544,8
0.476893,-0.137445,-0.300927,0.218025,-0.347822,0.745266,15.498219,0.305671,5
0.01065,-0.494856,0.134637,0.273376,0.409359,0.970166,1.836943,0.602553,6
0.289766,-0.080681,0.106088,0.193076,-0.318016,9.883444,0.219615,0.574763,7
0.044139,-0.217213,-0.347806,-0.373409,0.30903,2.115965,1.265786,0.390977,8
0.0011,-0.492229,-0.022554,-0.224605,0.07032,0.209803,0.037156,0.570404,6
0.213665,0.155349,-0.152364,-0.190066,-0.000981,7.884077,0.338789,0.733707,5
0.103728,0.070226,0.105482,-0.218046,0.35709,1.784019,2.664416,0.816958,7
0.016129,-0.252924,-0.474879,-0.298065,-0.141124,0.850149,0.864478,0.861526,5
0.005614,0.215639,0.1823,-0.434203,-0.360572,0.327077,1.959999,0.742077,8
0.089387,-0.032344,0.252259,0.361878,-0.02356,1.905223,2.971504,0.304202,6
0.076426,0.201107,-0.341278,0.130149,-0.17937,3.693538,0.636969,0.52441,7
0.054684,0.071142,0.415881,0.038839,-0.070148,2.675952,0.548345,0.946761,6
0.026919,-0.009704,-0.170439,-0.215726,0.401003,2.208679,0.211156,0.727934,5
0.00086,0.078883,0.227497,0.396334,-0.430132,0.758123,0.095674,0.901513,5
0.230284,0.136687,-0.412618,-0.430481,0.323422,5.982749,1.50802,0.643184,6
0.054843,-0.00639,0.002238,0.02842,0.168295,0.179408,3.593907,0.463349,7
0.364101,-0.148071,0.429714,0.445755,-0.0898,7.688761,2.866064,0.941746,5
0.105519,-0.195175,-0.301656,0.205018,-0.060336,0.32667,4.804549,0.668182,7
0.036783,0.389505,-0.231221,-0.46994,-0.138668,0.871157,1.308354,0.776792,5
0.011377,0.492091,-0.086315,0.245961,0.001017,1.91634,0.239394,0.826917,5
0.224932,0.485923,0.02317,-0.187845,0.472966,6.794802,0.912292,0.678655,5
0.247952,0.370895,-0.44772,0.488779,-0.271164,0.545531,7.372313,0.785423,5
0.033071,0.429867,-0.07319,-0.135029,0.403895,0.599851,2.189467,0.788785,6
0.002786,0.458399,0.357755,0.008242,0.223734,0.522099,0.175074,0.570193,5
0.169231,0.176704,0.493724,-0.133861,0.301464,4.494139,2.446603,0.445567,5
0.219543,0.471883,-0.255751,-0.374199,0.224042,7.296092,0.165146,0.520616,8
0.027383,-0.310157,0.48207,0.337524,-0.345706,1.951296,1.053801,0.556454,8
0.009838,-0.228607,-0.206862,0.182552,0.125751,0.194919,1.983733,0.577065,7
0.181362,0.227023,0.426707,-0.224147,-0.442822,0.325225,5.354735,0.921734,7
0.261315,0.228701,-0.479529,-0.408428,0.44162,7.717541,1.082757,0.688843,5
0.185677,-0.372977,0.379196,-0.002693,-0.192,1.448843,6.138292,0.734685,5
0.0,0.30496,0.415219,0.180781,0.154478,0.036675,0.111123,0.590353,7
0.109312,-0.275975,0.423065,0.191208,-0.028848,3.388506,1.790005,0.740118,5
0.193715,-0.338289,-0.374958,0.114362,-0.487732,0.870669,7.188715,0.942531,8
0.278511,-0.043923,-0.499618,-0.401809,-0.043422,0.935121,6.681094,0.473204,7
0.006964,-0.160032,0.480604,-0.211605,0.412377,0.0356,1.331033,0.707629,8
0.12635,0.143181,-0.159753,0.350913,-0.075347,5.356592,0.062914,0.484117,6
0.106751,-0.102547,-0.315791,-0.043751,0.334702,3.116337,2.265007,0.712766,8
0.047544,0.317635,0.229313,0.063825,0.092055,1.106487,1.510307,0.421495,5
0.025202,0.327338,-0.189771,-0.142595,-0.29457,2.691827,0.726483,0.555464,7
0.03321,0.480982,0.229617,-0.359637,-0.080797,2.713309,0.151476,0.76983,5
0.121023,-0.397705,-0.017492,-0.204359,0.452989,0.962479,5.996484,0.726059,8
0.192077,-0.47411,-0.385466,0.359295,-0.355883,0.146063,6.483367,0.788793,8
0.180455,0.383683,0.028989,-0.090234,0.155423,2.505297,5.038009,0.834176,6
0.198752,0.381159,0.235021,-0.285454,0.096089,1.424995,3.446913,0.46765,5
0.015553,-0.143599,0.376118,-0.040711,-0.027191,2.332183,1.324516,0.832954,8
0.055575,0.041384,-0.434097,-0.090786,-0.262003,4.863432,0.488607,0.583608,7
0.430725,-0.149215,-0.145672,0.470365,-0.321829,15.617697,0.04308,0.465643,8
0.024512,-0.484646,-0.036757,0.306234,0.179187,0.02859,3.424082,0.603859,7
0.193983,-0.007707,-0.06568,0.472418,-0.041689,2.514892,3.963718,0.442098,8
0.086647,-0.157347,0.040375,0.354968,-0.366348,1.820847,2.469404,0.759785,5
0.004094,-0.457844,0.372419,-0.030402,0.323253,1.78466,0.056928,0.886551,8
0.491073,0.319415,0.358187,-0.406889,-0.267577,5.994919,10.395442,0.677803,6
0.127294,-0.450096,-0.246784,0.430587,0.385706,3.027783,2.960852,0.770747,8
0.03125,0.357873,-0.334912,0.215937,-0.276075,1.734666,0.990984,0.559156,6
0.119771,-0.213208,0.232003,-0.187173,0.018569,4.455426,0.887061,0.410015,8
0.049847,-0.213163,-0.163694,-0.373246,-0.393036,0.284577,2.766463,0.744439,5
0.044658,-0.179181,-0.421271,0.175295,0.464952,1.270233,2.731523,0.37549,8
0.012658,-0.156005,-0.370462,0.077331,-0.417614,1.885231,0.408366,0.691759,7
0.218108,-0.348386,-0.080695,0.454715,-0.137999,5.212648,4.396224,0.971189,7
0.008389,-0.166322,-0.204863,0.086423,-0.252976,0.438887,2.13282,0.655123,8
0.00087,-0.234475,0.076647,0.327366,-0.413824,1.035966,0.103114,0.863155,7
0.032926,-0.168618,-0.186063,0.418573,0.252643,2.927126,0.253283,0.512691,6
0.082721,0.062116,0.27175,0.244395,-0.203154,0.592134,4.778569,0.808259,5
0.267596,0.367729,-0.233389,-0.205569,0.435795,3.781373,5.301875,0.660152,5
0.0,-0.45694,0.126562,0.137969,0.125317,0.108193,0.254183,0.449143,6
0.302868,0.003849,-0.116003,0.028085,0.092869,3.3399,5.233758,0.710419,7
0.005181,0.453129,-0.451685,-0.132966,-0.338642,0.090079,0.783356,0.657902,6
0.0,0.47539,0.214112,0.243659,-0.299842,0.6758,0.083973,0.753212,8
0.073286,0.181064,0.324232,0.177127,-0.056116,0.03607,4.672714,0.671205,7
0.253564,-0.106526,0.183764,0.165094,-0.219038,4.43667,3.962818,0.584304,5
0.0,0.362744,-0.216386,0.086687,0.21124,0.580322,0.008453,0.763987,8
0.022161,-0.20201,-0.018433,0.07606,-0.081279,2.690426,0.465381,0.592911,6
0.013115,0.098595,0.484459,0.369674,0.013103,0.840203,1.027108,0.580024,7
0.360037,-0.375999,-0.345017,0.281327,0.143107,1.722145,7.911021,0.628194,5
0.291742,-0.230775,-0.018521,-0.108123,0.225566,3.46359,6.294607,0.795848,7
0.076227,0.344568,-0.370353,-0.440344,-0.486928,2.90979,0.447158,0.410159,5
0.132255,-0.079372,-0.283675,-0.020973,0.262544,2.271153,2.502246,0.703809,5
0.041103,0.213808,0.119237,-0.404345,0.042971,1.909828,0.940662,0.610355,7
0.252399,-0.198711,0.1569,-0.47166,-0.407122,7.576506,0.027257,0.313057,8
0.457111,0.400472,-0.255808,0.409281,0.437958,2.594017,13.07608,0.192404,5
0.249164,0.492323,0.371959,0.010745,0.021012,7.173998,2.114361,0.598655,6
0.148305,0.364907,-0.24221,0.175907,-0.351698,3.440503,2.427899,0.70125,8
0.412132,-0.265042,-0.478563,0.178418,-0.006052,12.864235,1.380289,0.166354,6
0.343679,0.122272,-0.385694,-0.009081,0.167396,0.822851,7.670995,0.687898,5
0.000976,-0.044965,-0.238042,0.460489,-0.483069,0.190367,0.319871,0.680973,5
0.236915,-0.432798,0.179984,-0.268693,0.456988,0.198514,7.699649,0.713702,8
0.40282,0.039325,0.008921,-0.193135,-0.275907,2.100949,9.830243,0.496575,7
0.050428,0.356972,0.374341,0.186243,0.228956,0.541976,3.359056,0.462643,7
0.004433,-0.160073,-0.250248,-0.403819,0.076647,0.112131,0.511077,0.36368,6
0.171698,-0.378883,-0.174574,0.363436,0.414194,4.623568,0.376452,0.26662,8
0.022841,0.492172,-0.330117,-0.112102,0.040571,2.303837,0.51284,0.703461,7
0.358876,0.476232,0.030978,0.436136,-0.218652,7.515087,2.305911,0.702052,8
0.000766,0.19713,-0.149331,0.185427,0.337213,0.14795,1.201069,0.735529,7
0.010507,-0.350154,-0.000832,-0.243755,0.230757,1.508056,0.268129,0.469004,5
0.232666,0.443306,-0.467598,-0.417168,-0.353447,2.302824,5.175624,0.740687,8
0.173273,-0.295977,0.297564,0.470408,0.203264,1.008369,5.659589,0.228257,6
0.002058,-0.027925,0.331352,0.401876,-0.223068,0.256538,0.222078,0.663976,7
0.160709,0.200573,0.233849,-0.454167,-0.427823,2.891278,2.673945,0.656655,8
0.018641,0.040422,0.435589,-0.156012,0.267403,0.253711,1.915388,0.592954,8
0.043434,0.312336,0.04794,-0.267192,0.228273,1.719958,0.952553,0.461679,5
0.109811,0.375981,0.031557,0.420261,0.015431,0.651592,5.174149,0.627864,8
0.183855,0.460345,-0.133941,-0.244276,0.045054,3.982028,2.679503,0.560693,8
0.011388,-0.429413,-0.02066,-0.33912,-0.207083,1.300785,0.010369,0.788356,5
0.052812,0.477582,-0.365895,0.109124,0.113831,0.487847,2.152906,0.500574,5
0.012821,-0.186905,-0.241971,-0.245029,-0.177047,1.38285,1.908023,0.828195,7
0.060771,-0.1914,-0.010166,0.084269,0.464473,4.095189,0.462147,0.955401,6
0.079514,-0.487706,0.213045,0.233276,-0.320396,1.367087,3.776953,0.750791,5
0.00443,-0.321918,-0.37591,0.262835,0.168927,0.399681,1.275284,0.845084,6
0.150875,-0.155044,-0.373673,0.281114,0.262264,1.766173,3.992718,0.543143,6
0.696723,0.28821,-0.301822,-0.498335,0.34029,0.124121,24.032975,0.502473,6
0.086628,0.253767,-0.351722,0.049724,-0.165315,3.388142,1.286108,0.224359,7
0.20479,0.268214,-0.001087,-0.389842,-0.298128,3.857724,2.461218,0.405464,5
0.193849,-0.280097,-0.029165,-0.373654,-0.029646,1.248382,5.590239,0.440209,8
0.127864,-0.365383,-0.065554,-0.08004,0.422727,3.296164,2.166317,0.375265,7
0.048926,0.427103,-0.365661,-0.052733,0.014894,1.546961,2.377657,0.874018,7
0.171328,-0.10148,0.15079,0.452629,0.078851,2.753515,2.708724,0.294616,7
0.321406,-0.120264,0.46899,0.470814,0.337155,0.014005,11.479805,0.710036,8
0.148284,-0.482376,-0.029793,0.020701,-0.145942,6.600509,0.354288,0.440777,7
0.451562,0.346663,-0.456363,-0.081481,-0.079331,14.384222,1.312145,0.837663,7
0.305614,-0.401009,0.127551,-0.346096,0.048621,2.733609,4.824062,0.326642,6
0.118738,0.277555,0.1687,0.22166,0.493267,3.476983,0.568368,0.681435,5
0.165884,-0.104544,0.198066,0.210056,-0.380963,8.511229,0.372138,0.391153,5
0.010759,-0.23629,-0.49143,0.231159,-0.404445,0.445642,1.709092,0.867595,5
0.234246,-0.049629,-0.173409,-0.345317,0.402622,7.615574,2.083979,0.833865,7
0.003771,0.398,0.173226,0.191841,-0.097107,1.025123,0.243712,0.935239,6
0.158481,-0.13933,-0.209503,-0.008051,0.386845,1.248165,4.913592,0.392982,7
0.262732,0.401929,-0.029804,-0.381924,0.330731,1.657783,6.562869,0.69287,6
0.174201,-0.065111,-0.383052,-0.211327,0.202885,0.601576,5.645215,0.943676,5
0.0605,0.19597,-0.405324,-0.479516,-0.237958,1.150852,1.311976,0.701101,5
0.335761,0.15044,-0.376947,0.28753,0.428645,4.197854,5.773374,0.704716,7
0.006831,0.305532,-0.287072,0.131238,0.1634,1.198877,0.453433,0.721555,6
0.26015,0.445736,-0.343616,0.082614,-0.152983,3.755665,6.55888,0.876124,5
0.043892,-0.376656,0.223707,-0.069346,0.165056,0.384718,2.003771,0.157235,5
0.080712,-0.066917,-0.346022,-0.182297,-0.366522,4.533458,0.616087,0.95864,5
0.053114,-0.387039,-0.451721,0.229828,0.481494,0.11772,2.68068,0.385367,6
0.156828,-0.269722,0.253704,-0.144671,-0.336594,0.058759,5.08304,0.724724,6
0.144764,-0.189841,-0.009267,0.013775,-0.246509,6.054065,0.021865,0.614496,5
0.020356,0.302374,0.161638,-0.111384,0.232242,0.689831,1.321141,0.456123,6
0.226974,0.075716,0.164638,-0.24699,0.335725,2.482571,2.908684,0.261755,5
0.390538,-0.280508,-0.353352,-0.300963,-0.403762,0.06521,8.338992,0.275468,7
0.311807,0.105327,-0.394736,-0.291262,0.081367,6.834125,3.173278,0.780549,7
0.037579,-0.000963,0.257996,-0.103229,-0.262572,0.786713,2.351038,0.874128,5
0.156757,0.071046,-0.07313,0.114277,-0.023215,5.659564,1.77532,0.964886,5
0.042458,0.448587,-0.43182,0.129748,-0.355718,1.482097,1.164746,0.074035,7
0.225161,-0.17771,0.434442,0.282393,0.169724,1.939786,6.962308,0.619978,6
0.042222,-0.410337,-0.065884,0.222711,0.451253,1.65332,1.469134,0.431479,6
0.170981,0.372775,-0.489863,-0.472284,0.375577,1.689076,4.269403,0.930785,5
0.110475,0.214697,0.210026,0.0458,0.402232,1.727418,2.630293,0.892498,7
0.35766,-0.185175,0.204194,0.254258,0.255137,0.852899,12.377031,0.837773,6
0.412009,0.403426,-0.308912,-0.487576,0.231119,10.507082,3.453428,0.378496,8
0.091173,-0.498992,0.149795,-0.453275,-0.485199,3.213112,1.58758,0.440824,5
0.000923,0.431571,-0.141078,0.338398,-0.248616,0.970557,0.034779,0.95909,7
0.312163,0.466787,0.266274,-0.138809,0.302531,6.336146,3.485933,0.765339,7
0.202388,-0.152254,0.141438,0.11925,-0.100304,1.167241,4.330099,0.482366,5
0.147647,0.066792,-0.332391,-0.188585,-0.225643,0.102375,6.537918,0.780325,5
0.212715,0.38063,-0.444495,0.268534,0.01346,8.032833,1.768548,0.847496,7
0.146744,0.246029,-0.121887,-0.204109,0.028457,5.713457,0.971429,0.570658,5
0.141376,0.041782,0.374752,-0.479217,0.153249,3.780912,1.956125,0.431587,7
0.005232,-0.394085,-0.123602,0.13108,0.022052,0.954357,0.249157,0.756388,5
0.303803,0.462407,-0.439425,0.266711,0.254116,1.264901,8.54025,0.536092,7
0.027358,-0.207547,-0.089683,0.18097,0.060068,1.097194,2.220438,0.261072,7
0.357652,-0.176553,-0.132363,0.29544,-0.115386,1.284863,12.092032,0.676995,7
0.073302,-0.37671,0.236612,0.164715,-0.321458,5.017845,1.049365,0.805431,8
0.278612,-0.440933,0.219832,0.499765,-0.018786,0.938362,7.193127,0.849288,5
0.347826,-0.340575,-0.261805,-0.30331,-0.274643,5.353214,5.293552,0.689793,6
0.189887,-0.030218,0.380895,-0.375101,0.166318,3.689677,3.590104,0.633476,7
0.174709,0.444351,-0.43158,0.144573,0.085815,0.028503,5.724507,0.204647,5
0.021299,0.163737,-0.19685,-0.198839,0.293156,2.41928,0.541451,0.810346,5
0.095098,-0.10741,0.351121,0.134204,-0.102107,1.077271,4.022222,0.599965,8
0.141614,0.245254,0.052037,-0.226354,0.498696,3.230582,0.67881,0.820401,8
0.062547,0.051089,0.328179,-0.080789,-0.114118,4.820768,0.563607,0.428704,7
0.06612,0.10182,-0.048257,-0.491882,0.117842,1.626048,0.719615,0.520741,5
0.045155,-0.032636,0.09437,-0.024774,0.131649,0.773264,2.265077,0.868054,6
0.070922,0.347049,-0.066209,0.461094,-0.107878,0.724235,2.544759,0.91254,5
0.466442,0.438892,0.310926,0.089069,0.228468,9.809957,4.838371,0.62369,7
0.195116,0.075318,-0.368007,0.422688,0.127217,4.844516,2.867062,0.681362,7
0.1824,0.001816,-0.319614,-0.114444,0.14326,6.197167,0.863325,0.450673,8
0.0467,0.029968,0.428873,0.308252,-0.040798,3.761085,0.188784,0.567129,8
0.000799,0.048062,-0.11472,-0.284171,-0.382214,0.785471,0.103752,0.265633,8
0.584757,0.472038,0.27514,-0.167922,-0.318898,9.49974,7.570311,0.505181,5
0.177204,-0.162428,-0.437683,0.45272,-0.395148,2.691949,3.474152,0.446241,8
0.457483,0.210131,0.288616,-0.417261,-0.098047,5.433655,4.850429,0.176417,5
0.017191,0.40355,-0.377784,0.432727,-0.381977,2.477776,0.648274,0.670072,7
0.068868,0.025611,0.085448,0.014965,-0.109785,4.683177,0.413694,0.920261,8
0.068417,-0.36558,-0.375889,-0.121162,-0.063415,1.671723,3.240494,0.862787,7
0.00716,0.286115,-0.11903,0.066311,0.303712,0.701595,0.446401,0.530043,6
0.307856,-0.274259,0.156118,-0.468156,-0.476119,0.124184,3.049343,0.171235,8
0.353509,0.092228,0.191975,-0.499965,-0.354181,2.156342,4.674255,0.199333,8
0.113569,0.41548,0.054813,-0.486796,0.205351,0.769587,2.870354,0.69213,8
0.297336,-0.312701,-0.169456,0.474091,-0.175561,4.226944,4.798072,0.461092,5
0.062621,-0.408008,0.404357,-0.464456,0.205861,1.638871,0.393175,0.400698,5
0.000681,0.314465,-0.17439,0.322177,-0.120963,0.914941,0.963138,0.411234,8
0.092821,0.189056,0.226788,0.105535,-0.350217,2.85472,2.243292,0.780087,6
0.044155,0.296295,-0.099673,0.152979,-0.32398,3.616792,0.89922,0.807748,5
0.038608,-0.10565,-0.418814,0.359926,-0.13967,1.212941,1.619388,0.720486,6
0.432996,-0.059019,0.351125,0.402373,-0.307714,0.335498,12.463956,0.281695,8
0.128659,0.091196,-0.173138,-0.311299,-0.327503,1.488837,3.614317,0.56355,8
0.015347,0.30942,0.008216,-0.207388,-0.099854,0.494787,1.393842,0.664296,7
0.028994,0.113643,0.427573,0.153259,-0.2297,0.468726,2.117023,0.315685,7
0.105514,0.286989,-0.056219,0.056457,-0.134979,3.712295,2.131566,0.594504,7
0.083817,0.378414,-0.143569,0.389466,-0.086389,4.063689,1.31069,0.340644,6
0.106965,0.269192,0.019152,-0.395022,0.27849,0.601191,3.833558,0.726434,6
0.090577,-0.202635,-0.451876,-0.268561,-0.311111,5.347092,1.10432,0.410299,6
0.4029,0.226834,-0.436277,0.149418,0.155148,1.984266,7.33493,0.390639,6
0.000775,0.168151,0.122712,0.218512,0.091365,0.374279,1.080181,0.419495,6
0.022166,-0.249719,-0.231272,0.185853,-0.237678,0.766347,1.920808,0.614477,8
0.41748,0.457432,-0.461775,0.002337,-0.484851,0.110343,12.119359,0.272544,7
0.23291,0.122403,0.045357,-0.035977,0.010786,0.668302,8.636594,0.892048,7
0.219253,0.024825,-0.222045,-0.041136,-0.259429,1.471545,4.475671,0.373637,8
0.0,0.301011,0.097035,-0.490543,-0.447695,0.26482,0.37356,0.692099,6
0.143761,0.340975,0.359909,-0.209564,-0.306107,5.540296,1.4743,0.717777,8
0.298878,-0.223017,-0.236256,-0.22894,-0.251449,4.08526,6.302565,0.878649,8
0.232977,-0.007824,0.276658,0.446685,-0.256613,0.04556,6.967571,0.342679,8
0.062934,-0.041577,0.487709,-0.021303,0.293393,3.376746,0.507338,0.782683,6
0.121944,0.1199,-0.441571,0.494025,-0.112987,4.542513,2.508135,0.749203,6
0.163006,-0.332819,-0.445678,-0.151817,0.258205,2.693637,4.745945,0.912494,8
0.004654,-0.240997,-0.453592,-0.372023,-0.096184,1.014415,0.651499,0.761859,8
0.367906,-0.077739,0.282555,0.206996,-0.028232,3.251302,8.236541,0.624528,7
0.034878,0.173265,-0.420607,0.293369,0.046607,0.716187,2.04213,0.575838,5
0.072821,-0.259524,-0.366549,-0.045508,-0.340319,2.584577,2.019125,0.562409,5
0.253498,-0.054284,0.293831,0.037592,0.071266,5.759786,2.300954,0.686555,8
0.093041,-0.10676,-0.192357,0.276559,0.028194,1.549052,2.351549,0.637028,5
0.032143,0.275374,-0.216204,-0.141644,0.296061,1.25364,0.530519,0.962047,5
0.001826,0.227285,0.327339,0.132923,-0.054108,0.097187,0.483115,0.829887,8
0.003971,-0.064719,0.380489,-0.341982,0.307077,0.308044,0.782356,0.177729,5
0.188169,-0.062953,0.00175,-0.193808,0.080287,0.615676,5.426511,0.828898,8
0.002425,0.354242,-0.248544,0.025783,-0.088392,0.698643,0.45118,0.700669,8
0.108425,0.263498,-0.359659,0.347093,-0.302575,1.585987,2.724882,0.770447,8
0.106174,-0.21478,0.35642,-0.489221,-0.226852,4.624376,0.347772,0.458516,5
0.070546,0.161312,-0.431095,-0.032346,0.403658,0.216405,4.455664,0.908545,6
0.012543,-0.073927,-0.240719,-0.322615,0.022914,0.420224,1.655292,0.458863,7
0.01197,-0.31944,0.15304,0.037424,0.078068,1.695493,0.983159,0.37654,8
0.017131,-0.062737,0.380016,0.084066,0.01958,1.451796,1.106024,0.723992,6
0.353641,-0.481496,-0.130011,-0.374475,-0.448907,1.878863,11.354227,0.617524,6
0.140766,-0.429636,-0.420004,-0.468255,-0.115765,1.836374,4.892051,0.842238,5
0.01873,-0.069136,0.449205,-0.473746,-0.045408,2.035005,0.456963,0.74255,5
0.542626,-0.032554,0.271861,0.449299,0.362112,1.063439,15.29401,0.729501,5
0.242952,0.321005,0.21142,-0.472767,0.463809,1.447064,5.443936,0.715435,8
0.099602,-0.298843,0.287401,-0.130566,-0.07981,5.625076,0.248527,0.371774,5
0.309055,-0.151916,-0.138632,-0.09669,0.001872,5.271272,4.396226,0.574614,6
0.148412,0.270262,0.419665,0.315712,0.283596,5.453944,1.290466,0.931052,6
0.316845,-0.494265,0.165432,-0.107198,-0.178384,0.620062,9.47762,0.943789,8
0.150849,-0.400824,0.335078,0.011878,-0.024048,1.644352,4.466219,0.757757,8
0.15606,0.450651,-0.481024,-0.367048,-0.156862,1.622689,3.409235,0.809304,7
0.122694,0.108853,-0.42421,0.267954,-0.205814,3.827155,2.80421,0.884868,7
0.021798,0.375657,-0.304123,0.256171,0.480916,0.270197,2.478019,0.679001,8
0.467284,-0.157946,-0.099011,-0.487191,0.011524,0.966419,11.606553,0.337382,5
0.279159,0.49806,0.166809,0.028517,-0.439716,3.038752,4.988649,0.51181,7
0.031915,0.0408,0.224186,0.33827,-0.412986,1.171426,1.84356,0.435091,8
0.004938,-0.390521,0.130042,0.128734,0.364868,1.920808,0.055912,0.722187,8
0.312414,0.34427,0.398541,-0.334792,-0.345952,5.070458,2.737116,0.332866,7
0.061951,0.234076,0.140507,0.244801,0.04261,1.305735,2.198213,0.594778,6
0.207462,-0.150739,-0.444713,0.208051,-0.347437,5.426085,3.18899,0.430088,7
0.066187,-0.488997,0.103715,0.188031,-0.031959,5.8561,0.320724,0.493144,5
0.102151,0.417474,-0.352074,-0.086022,0.125965,1.120006,3.730644,0.664232,6
0.0,0.136479,-0.366093,-0.063637,-0.461671,0.468785,0.470152,0.823313,8
0.242341,-0.126463,-0.325552,0.033543,0.13282,1.924156,5.690247,0.510991,6
0.002556,0.026171,-0.326183,-0.046733,-0.457381,1.346638,0.605038,0.625383,6
0.149662,-0.4071,0.167423,-0.06782,0.100827,4.108809,2.180885,0.403655,6
0.029231,-0.157778,-0.142031,0.431045,-0.103256,0.332014,2.013936,0.782442,6
0.083528,0.283291,0.442815,-0.286436,0.286574,2.325123,1.019473,0.415095,6
0.587282,-0.05427,0.135509,-0.271329,-0.125923,14.140276,3.035704,0.513986,6
0.025862,-0.392325,-0.363076,-0.220703,-0.273959,1.39192,1.352396,0.558472,5
0.029076,0.092638,-0.34144,-0.013398,0.276283,2.083121,0.401962,0.366219,6
0.171884,0.392298,0.265497,-0.326702,-0.351695,0.858109,1.643438,0.203865,8
0.548361,-0.253665,0.106822,-0.351579,-0.158338,0.595431,15.855631,0.401841,8
0.009554,0.221992,0.224702,-0.193859,-0.393419,0.289708,0.9296,0.793892,5
0.213452,-0.270837,-0.103002,-0.226155,0.137933,1.734133,4.652532,0.742446,7
0.091227,-0.163986,0.25914,0.350273,-0.38128,0.806635,2.337314,0.738114,5
0.024623,-0.298908,0.445161,0.227384,-0.201269,1.570228,1.363342,0.893284,5
0.321407,0.342638,-0.275038,-0.259258,-0.483185,7.11481,2.928623,0.76719,6
0.352102,0.057186,-0.206993,0.076066,-0.223261,0.189851,9.8117,0.844705,7
0.299471,0.220324,0.347166,0.013817,-0.331619,7.251241,2.783886,0.345503,7
0.055741,-0.353863,-0.435787,-0.478247,-0.005655,1.39119,1.341842,0.728283,5
0.147541,0.294884,-0.044669,-0.40764,-0.341886,0.645439,2.190475,0.254403,8
0.2107,0.071674,0.280523,0.231229,-0.479409,7.197461,1.009666,0.517028,5
0.548691,0.492206,-0.057576,-0.178168,-0.057209,4.133471,11.372998,0.105743,5
