rej,a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
0.40282,0.039325,0.008921,-0.193135,-0.275907,2.100949,9.830243,0.496575,7
0.173937,-0.147004,0.239119,0.082225,0.002012,2.120675,4.158085,0.579892,6
0.042625,0.38471,0.440322,0.041698,0.333126,1.313262,2.163232,0.423536,7
0.053241,0.140189,0.468171,0.055715,0.4443,1.11089,2.188286,0.486904,5
0.292118,0.018324,0.029973,-0.265901,0.030513,2.122624,6.983491,0.814157,5
0.004206,-0.286976,-0.167598,0.486764,0.355298,0.15309,0.230098,0.889696,6
0.105848,-0.435716,-0.258636,0.363292,0.283304,3.46896,2.017638,0.49005,7
0.681897,0.404936,0.016856,-0.22174,-0.056461,13.972192,10.618409,0.643826,5
0.071637,0.112058,-0.300327,-0.288008,0.364579,0.645947,3.12002,0.731392,7
0.554052,0.32046,-0.289886,0.021112,0.308557,8.09362,10.544455,0.502054,7
0.352371,0.122985,-0.24954,0.430459,0.006725,6.840939,4.784995,0.835101,8
0.54397,0.495092,-0.1434,0.479296,0.02572,13.243675,2.408167,0.350493,8
0.006403,-0.296749,-0.207589,0.280052,-0.155094,0.100872,2.151096,0.660119,6
0.174704,-0.184845,-0.373604,0.101883,0.264811,2.065948,4.051005,0.651758,6
0.079705,-0.374654,0.436225,0.045568,-0.338968,2.737445,1.80354,0.69935,7
0.068773,-0.240389,0.246834,0.04196,-0.091163,4.279769,0.777234,0.595915,6
0.165979,-0.166106,0.164284,-0.452617,0.456758,1.232268,4.049362,0.719827,6
0.280493,0.216626,-0.463508,-0.199935,-0.137327,0.056692,7.838742,0.699094,6
0.046132,0.011414,0.377874,-0.067903,0.053622,3.093263,0.134082,0.662798,5
0.035073,0.022893,-0.300805,0.376065,-0.109887,2.99975,0.739128,0.190204,7
0.143017,0.383964,-0.426469,0.415172,0.490604,4.45894,0.191745,0.316915,7
0.054278,-0.261614,0.238199,0.121367,0.303408,0.422237,2.681737,0.114374,8
0.0,-0.15326,-0.362974,0.23831,0.403317,0.031439,0.015714,0.539841,7
0.153187,0.022863,0.391282,-0.466033,0.100114,1.415203,3.469326,0.525027,8
0.031579,-0.054672,-0.477785,-0.265679,-0.262518,2.367538,0.51547,0.476913,6
0.025033,0.187938,0.385619,-0.170314,-0.25748,2.828025,0.309754,0.426385,6
0.013572,-0.328644,0.3109,-0.445457,0.134881,1.463706,0.41048,0.589798,5
0.01548,0.053792,-0.344998,0.191698,0.075022,0.683825,1.747745,0.256779,7
0.081144,-0.144425,0.279905,0.43174,0.265087,2.52002,1.695559,0.765649,5
0.157751,-0.126125,-0.108321,0.333906,0.469401,5.060479,0.939647,0.7961,6
0.05698,-0.454837,0.270434,0.277568,-0.118342,4.77674,0.827875,0.795232,8
0.150184,0.133813,0.145823,0.127187,0.120833,0.590627,4.602944,0.431437,6
0.01353,-0.458696,0.496941,0.248673,-0.180678,1.111732,0.819933,0.808491,5
0.011388,-0.429413,-0.02066,-0.33912,-0.207083,1.300785,0.010369,0.788356,5
0.30468,0.336361,0.461613,0.068237,-0.013964,0.702194,8.178878,0.626445,6
0.025177,-0.492954,-0.312591,-0.305028,0.27181,3.190329,0.34574,0.735691,7
0.012821,-0.186905,-0.241971,-0.245029,-0.177047,1.38285,1.908023,0.828195,7
0.50393,-0.26702,0.361908,0.151325,0.477924,1.973214,14.934863,0.302371,8
0.083516,0.107439,0.455283,0.006101,0.177868,1.600595,3.233811,0.825269,5
0.087901,-0.329642,0.450548,0.470174,0.008256,5.215492,0.930191,0.629859,5
0.01856,-0.122363,0.022899,-0.092011,-0.303175,1.946878,1.121225,0.850404,8
0.060771,-0.1914,-0.010166,0.084269,0.464473,4.095189,0.462147,0.955401,6
0.015427,0.116498,-0.455086,-0.095969,0.477407,1.179349,1.103058,0.683699,8
0.315986,0.436537,0.064272,0.354845,-0.113311,0.128838,8.872678,0.784077,7
0.021537,-0.45837,-0.080521,0.349779,-0.47729,1.017689,1.800927,0.405955,8
0.064699,-0.060249,-0.423902,-0.232622,0.362365,1.599537,2.755223,0.881047,8
0.307678,0.078668,-0.485586,0.424564,0.030725,6.891288,2.444708,0.479776,8
0.329126,0.144076,-0.295566,-0.403814,0.484467,0.700062,6.665349,0.407093,5
0.000915,-0.443848,-0.187406,-0.449281,0.439907,0.175606,0.466458,0.590926,7
0.161717,-0.297634,0.231997,0.07882,0.077753,4.643121,2.297036,0.542782,7
0.103129,-0.096709,-0.360404,-0.14255,0.146806,1.987905,2.708888,0.434482,8
0.552918,0.177756,-0.365669,-0.026755,-0.051701,0.247177,21.690534,0.441594,8
0.238228,-0.076176,-0.496489,-0.256804,0.133342,6.078248,1.331368,0.580971,8
0.548126,-0.20394,0.166941,-0.145614,-0.414784,15.853168,2.705475,0.585567,8
0.104348,0.349382,0.256042,0.297202,0.017048,2.785206,2.635575,0.641312,6
0.168531,-0.082248,-0.012471,0.381545,0.017419,4.564075,2.176479,0.671882,7
0.037019,0.338934,-0.028196,-0.084955,-0.394197,1.610635,1.319715,0.911535,5
0.466237,0.236524,-0.389228,0.008429,0.309884,3.24705,8.356111,0.323835,6
0.451562,0.346663,-0.456363,-0.081481,-0.079331,14.384222,1.312145,0.837663,7
0.103107,0.078988,-0.16504,-0.350569,0.33896,1.761619,1.686067,0.227501,5
0.016606,0.029568,0.452524,0.300876,0.2842,2.219371,0.972844,0.713599,6
0.413084,-0.399388,-0.18669,-0.310737,-0.462317,10.697409,3.436025,0.581776,7
0.167023,0.470088,0.058892,0.420517,0.118768,8.29223,0.27607,0.671068,7
0.044902,0.282407,0.084008,-0.488114,0.494357,0.883808,1.984289,0.927991,8
0.04338,0.059707,0.279647,-0.030045,0.387545,0.506936,2.288452,0.877508,5
0.010175,0.098264,-0.233986,-0.385962,-0.397072,2.291374,0.047757,0.809236,7
0.329234,-0.082853,-0.347106,-0.202855,-0.032469,7.343142,2.500417,0.549685,6
0.129512,0.054774,0.308511,0.489111,-0.351327,3.963127,1.374757,0.64695,8
0.112562,-0.300001,0.349372,0.072501,-0.406425,5.768323,1.400578,0.361775,8
0.091365,-0.104201,-0.429023,-0.450125,0.443836,1.841627,1.601668,0.796372,8
0.038411,0.06908,0.066177,0.121978,-0.120591,0.085222,3.856416,0.780836,7
0.493154,-0.42673,0.347832,0.480195,0.224026,5.50769,9.918301,0.503493,8
0.695659,0.273323,0.274152,0.499598,-0.099675,6.40355,23.548719,0.729975,6
0.360837,0.089572,0.463765,-0.482034,-0.274431,8.975301,4.280082,0.564443,5
0.262732,0.401929,-0.029804,-0.381924,0.330731,1.657783,6.562869,0.69287,6
0.019043,-0.03911,-0.146692,0.25009,0.130637,0.969027,2.026349,0.777839,8
0.435498,0.337823,0.337309,0.364524,-0.351014,2.489549,10.566822,0.531986,7
0.0,-0.222555,0.257287,-0.255886,0.000763,0.19388,0.421716,0.795018,7
0.001544,-0.232726,0.077064,-0.176673,-0.169515,0.92925,0.353495,0.65979,7
0.154243,-0.384709,-0.12804,-0.006982,0.220914,4.588321,2.04139,0.812294,5
0.038983,0.298081,-0.436222,0.351814,0.130707,3.327116,0.30649,0.422981,8
0.273583,-0.298062,0.248233,-0.402742,0.078242,9.710884,0.829276,0.778189,8
0.316931,-0.139518,0.443703,-0.405955,-0.319815,4.274551,2.517391,0.163044,5
0.02454,-0.183185,0.085204,0.059258,0.26408,0.348237,3.3544,0.717703,8
0.0,0.452911,0.0771,-0.405492,-0.080013,0.099086,0.481793,0.64151,8
0.156828,-0.269722,0.253704,-0.144671,-0.336594,0.058759,5.08304,0.724724,6
0.016823,0.272818,-0.238276,0.28668,-0.274576,1.322723,1.467159,0.529458,8
0.000884,0.490866,0.428462,0.088841,-0.201295,1.009835,0.009116,0.657559,8
0.045611,-0.441032,-0.37891,0.469336,0.214923,1.197647,1.885867,0.556071,7
0.020356,0.302374,0.161638,-0.111384,0.232242,0.689831,1.321141,0.456123,6
0.320888,0.410327,-0.163522,0.04717,-0.184669,3.274416,8.23143,0.830768,7
0.120099,0.223599,-0.440784,-0.017412,0.286757,5.410804,0.609691,0.836474,8
0.285857,-0.463254,-0.217005,0.474897,0.28559,3.668875,6.025351,0.876862,5
0.01089,0.464741,0.41405,0.229407,0.120579,1.643933,0.524438,0.764184,5
0.0,-0.495275,0.400324,-0.130096,-0.112708,0.261338,1.759759,0.47724,7
0.279321,0.453373,-0.475415,-0.205834,0.327917,4.538396,3.113225,0.389429,5
0.042162,0.487724,-0.005479,-0.142547,-0.46155,0.014394,2.393905,0.890734,6
0.331714,0.271161,0.273689,-0.472111,0.378336,6.094719,3.020796,0.310418,5
0.154512,-0.412018,-0.057628,-0.465027,-0.47902,1.003267,4.376878,0.488538,5
0.270661,0.142804,0.240949,-0.39785,-0.03092,1.980819,3.86449,0.257064,7
0.020608,-0.308227,-0.252671,-0.194692,0.198307,1.131571,1.78136,0.632426,6
0.214135,0.176677,0.088981,-0.39719,0.453815,0.920937,5.078426,0.755227,8
0.144729,-0.103153,-0.138883,-0.122899,0.210786,4.082577,1.864781,0.85698,7
0.005879,-0.488812,0.058802,0.047662,0.386026,0.020516,2.528721,0.536313,8
0.059327,-0.139468,-0.227194,0.033498,-0.18224,4.362581,0.312689,0.699797,8
0.025157,0.004632,-0.443859,0.11265,-0.069199,1.856807,0.746178,0.653366,5
0.046933,0.492485,-0.156068,-0.005582,-0.358873,0.028474,3.008018,0.393525,6
0.053476,0.490404,-0.08037,0.148381,0.006063,2.554436,0.532214,0.253116,5
0.149699,0.135544,-0.000165,0.155884,0.415554,6.574476,1.074467,0.634326,8
0.0,0.218678,-0.161968,0.466505,-0.327037,0.175802,0.428267,0.847949,5
0.003918,0.10196,-0.252196,0.404175,0.462851,1.238953,0.10645,0.388607,8
0.082105,0.220362,-0.221118,0.022062,-0.135245,3.356458,2.228459,0.694126,8
0.225161,-0.17771,0.434442,0.282393,0.169724,1.939786,6.962308,0.619978,6
0.010471,0.131598,0.189121,0.263617,-0.387825,1.801738,0.447483,0.12708,7
0.001437,-0.476124,-0.069286,0.282102,0.36512,0.846334,0.404133,0.857247,7
0.024953,-0.30296,0.022032,-0.215384,0.247767,0.915382,1.966569,0.431643,7
0.042039,0.492302,0.369531,0.369184,-0.487604,3.528446,0.358143,0.38412,6
0.540003,0.452928,0.427485,-0.267507,-0.026395,12.53715,2.52926,0.14821,8
0.095793,-0.104999,0.368158,0.098263,0.109177,0.189447,3.689299,0.425478,7
0.007315,-0.434042,-0.318188,-0.161937,-0.109758,0.399571,1.090227,0.402605,5
0.204382,-0.447107,-0.079235,-0.071856,-0.434755,5.597526,2.943426,0.624135,7
0.277766,-0.378479,-0.256532,-0.407192,0.345995,7.913039,2.177279,0.585217,5
0.011429,0.339645,0.295122,0.287899,0.322416,0.864212,1.179825,0.94485,5
0.010112,-0.221181,-0.356029,0.096629,-0.052288,2.324304,0.167368,0.350987,8
0.354627,-0.143806,0.214649,-0.307799,-0.305446,4.635008,6.339781,0.512206,7
0.216662,-0.2055,-0.265747,-0.276628,-0.083794,3.432114,4.311761,0.14008,7
0.004292,-0.380298,-0.13368,0.126711,0.416113,1.693274,0.495725,0.530283,7
0.235042,-0.218484,-0.344928,0.119812,0.401409,5.689559,1.279546,0.110522,6
0.0,-0.00011,-0.261378,-0.03338,0.477532,0.0998,0.090331,0.477171,7
0.02505,-0.228148,0.335141,-0.18485,-0.307914,3.18072,0.239757,0.809836,6
0.192629,0.155695,-0.284211,-0.04794,0.208451,2.245419,4.664143,0.631706,7
0.302688,0.344217,0.404259,0.028152,0.411866,7.394469,2.368266,0.852908,8
0.31006,-0.000169,-0.032551,0.143589,0.458377,3.585552,5.909293,0.95087,6
0.506044,-0.206902,-0.47422,0.136885,0.10398,13.872195,3.27683,0.609352,6
0.284222,0.361119,-0.358731,-0.489237,-0.476499,7.287563,1.587737,0.419155,8
0.362389,0.435373,-0.406931,0.225146,-0.436069,9.998137,1.846822,0.434671,5
0.147647,0.066792,-0.332391,-0.188585,-0.225643,0.102375,6.537918,0.780325,5
0.212715,0.38063,-0.444495,0.268534,0.01346,8.032833,1.768548,0.847496,7
0.192121,0.142213,0.042727,0.233024,0.447067,1.149379,5.086266,0.264684,5
0.117614,0.119555,-0.259199,-0.486866,-0.015037,1.27216,1.089459,0.25214,5
0.141376,0.041782,0.374752,-0.479217,0.153249,3.780912,1.956125,0.431587,7
0.053119,0.173313,0.030821,0.100034,0.452844,2.283238,0.366237,0.407793,6
0.009139,0.399766,0.402908,0.008472,0.181789,0.596251,0.691594,0.703944,5
0.035849,0.088507,-0.046792,0.312618,-0.27604,3.360677,0.292576,0.681216,5
0.087862,0.491765,0.03575,0.356822,-0.452269,3.009985,1.614841,0.593763,8
0.013324,0.062569,-0.170345,0.093522,0.386849,1.433422,0.356568,0.258641,5
0.022814,0.317084,-0.141981,-0.387531,-0.297462,0.292102,1.856906,0.832677,7
0.029233,0.416643,-0.351579,-0.379646,-0.249218,3.502497,0.02389,0.711138,8
0.235634,-0.055606,0.189465,-0.017197,0.257689,1.109108,7.990913,0.82422,8
0.025218,0.092892,-0.22017,0.227662,0.001698,2.434538,1.212329,0.447626,7
0.02321,-0.487294,0.291146,0.339421,-0.135493,2.446987,0.17701,0.214263,5
0.058931,0.315962,0.413153,-0.193641,-0.460957,4.284102,0.277442,0.647958,7
0.066402,-0.321589,-0.089163,-0.16349,0.014481,1.327794,2.781782,0.390629,6
0.012127,0.282387,-0.496218,0.02795,-0.393507,1.685366,0.773257,0.611728,8
0.031382,0.195254,0.231385,-0.499614,0.263215,1.120908,0.714046,0.707644,6
0.194465,-0.456532,-0.206571,0.068992,0.195812,7.602242,0.182035,0.834969,7
0.119731,-0.301909,-0.376214,-0.133997,0.462166,3.257358,2.307698,0.696266,7
0.549703,-0.162968,-0.434083,0.011565,0.423458,10.64339,7.340959,0.234974,7
0.007587,0.154548,0.155395,-0.279551,-0.341219,0.441776,1.027564,0.576411,7
0.188673,-0.388726,-0.359636,-0.364725,0.401685,3.535578,2.140773,0.383693,8
0.006768,-0.205726,-0.348615,-0.218139,0.42249,0.42666,2.092609,0.690585,7
0.096998,0.269957,0.266576,-0.425928,-0.484734,0.106389,3.241371,0.85162,6
0.251955,-0.058924,0.006982,0.040429,-0.084317,2.676837,5.229359,0.748664,8
0.113422,-0.274317,-0.182233,0.32585,0.057,4.19349,1.975051,0.810069,6
0.244601,-0.470813,-0.31094,0.430095,0.090836,2.168878,4.804476,0.362801,6
0.347826,-0.340575,-0.261805,-0.30331,-0.274643,5.353214,5.293552,0.689793,6
0.300083,0.391598,-0.416293,-0.201001,-0.415805,6.508852,3.326331,0.749139,5
0.189887,-0.030218,0.380895,-0.375101,0.166318,3.689677,3.590104,0.633476,7
0.174709,0.444351,-0.43158,0.144573,0.085815,0.028503,5.724507,0.204647,5
0.112756,-0.355752,0.054137,0.091845,-0.104103,5.040596,0.987091,0.784766,8
0.04614,-0.003907,0.019574,-0.260888,-0.318546,2.098201,1.087107,0.498542,5
0.005151,0.165292,-0.195178,0.114675,-0.092639,0.271165,0.964932,0.722002,5
0.419107,-0.238439,0.101878,-0.053074,-0.420385,9.24199,2.952401,0.185,6
0.140883,-0.025037,0.333486,0.044812,0.263361,2.633623,3.015358,0.855645,5
0.141614,0.245254,0.052037,-0.226354,0.498696,3.230582,0.67881,0.820401,8
0.008581,-0.468269,0.28424,0.378515,0.444806,1.001793,0.672515,0.452909,5
0.243892,0.089593,0.081571,0.301595,0.177556,5.886324,4.090444,0.576393,6
0.44961,0.084554,-0.19907,0.109345,0.34747,1.066688,10.915245,0.30775,7
0.092251,0.305679,0.05973,-0.183821,0.005394,1.498262,2.560601,0.664529,7
0.173504,-0.49459,-0.249533,-0.234822,0.376898,7.442448,0.328758,0.6605,6
0.144102,0.051648,-0.269531,0.276684,-0.260754,6.471701,0.037859,0.762292,5
0.06612,0.10182,-0.048257,-0.491882,0.117842,1.626048,0.719615,0.520741,5
0.312558,0.161097,0.162471,0.492881,-0.102857,10.50912,1.330268,0.593253,6
0.307631,-0.054976,-0.125306,-0.119658,0.175541,9.837182,1.226539,0.881997,5
0.045155,-0.032636,0.09437,-0.024774,0.131649,0.773264,2.265077,0.868054,6
0.032958,-0.416404,-0.05374,0.31399,-0.377685,0.967885,2.780572,0.710582,7
0.001167,-0.196668,-0.258704,-0.297373,0.271441,0.117089,0.038411,0.890245,6
0.419596,0.401736,-0.229304,0.216025,-0.387692,0.689567,10.041074,0.48449,8
0.25186,-0.37805,-0.223371,0.071698,-0.34504,3.983014,4.470933,0.927327,5
0.167056,-0.381274,-0.302307,-0.15045,0.224808,5.049162,3.312468,0.831532,8
0.294317,-0.361467,0.260169,-0.217363,0.303039,7.832475,1.695643,0.446115,6
0.106054,-0.208097,0.401605,0.274053,-0.16434,1.028289,3.348427,0.153194,6
0.1824,0.001816,-0.319614,-0.114444,0.14326,6.197167,0.863325,0.450673,8
0.034911,-0.107011,-0.054192,-0.455876,-0.364618,1.409347,0.498379,0.531833,5
0.000799,0.048062,-0.11472,-0.284171,-0.382214,0.785471,0.103752,0.265633,8
0.002158,0.013033,-0.456481,0.271751,-0.062237,0.559376,0.823958,0.538839,8
0.356073,0.4485,-0.114255,-0.045006,-0.158036,1.038345,8.73738,0.599352,5
0.030395,0.026299,0.398027,-0.264906,0.080835,1.669419,0.519443,0.2693,6
0.457483,0.210131,0.288616,-0.417261,-0.098047,5.433655,4.850429,0.176417,5
0.105424,-0.121147,-0.387105,0.296892,-0.417834,0.822135,3.188104,0.766853,5
0.348572,0.115961,0.418265,0.298719,0.370182,2.736983,8.516285,0.744553,7
0.036866,-0.499817,-0.448211,0.423745,0.326053,2.516068,0.572967,0.255345,8
0.611726,-0.351127,-0.424438,-0.206548,-0.196531,0.055036,20.245569,0.69339,8
0.437008,-0.209089,-0.263768,-0.411452,-0.367554,6.189491,7.901326,0.526233,8
0.188669,-0.159082,0.091644,-0.185974,-0.299618,1.736921,4.956242,0.782108,8
0.015487,-0.3915,-0.241745,0.379562,-0.2848,1.264338,1.452861,0.636951,8
0.178401,-0.439086,-0.498906,-0.355171,-0.299836,5.6471,1.230948,0.396737,8
0.236405,-0.302391,-0.054827,-0.448663,0.289031,7.878957,1.223861,0.955521,5
0.576099,0.378787,-0.074809,0.0052,0.310867,0.440795,16.650086,0.815698,5
0.367073,0.404171,-0.493557,0.009927,0.037372,0.343533,11.515878,0.393165,7
0.347341,-0.251282,-0.452048,-0.084905,-0.154872,1.436371,7.281779,0.478097,5
0.251574,-0.1476,-0.371384,-0.144133,0.192284,5.793531,2.720215,0.702497,5
0.004612,-0.00782,-0.40734,0.109475,0.105667,0.301117,1.099292,0.917856,6
0.021562,-0.490472,-0.486022,0.23843,0.437586,1.289054,0.875032,0.307268,7
0.141661,-0.278749,0.308937,-0.473984,-0.214913,1.291642,3.376293,0.594415,7
0.099052,-0.417903,-0.229685,-0.425738,0.176226,0.652628,2.378988,0.279256,7
0.159443,0.464038,0.499756,-0.403551,-0.482291,6.312414,0.2322,0.446674,5
0.048917,-0.178427,0.139766,0.250218,-0.461142,3.835591,0.614133,0.876373,8
0.010654,-0.240464,-0.349827,0.392633,0.090112,0.462638,0.824132,0.571216,6
0.000681,0.314465,-0.17439,0.322177,-0.120963,0.914941,0.963138,0.411234,8
0.367956,0.460165,0.411241,0.416949,-0.224556,10.560977,0.454587,0.743264,7
0.038146,0.423756,-0.123061,-0.374509,0.410544,1.171347,1.053268,0.6462,6
0.26912,0.403153,-0.304133,0.304261,-0.167634,3.262108,4.245094,0.489989,6
0.348789,-0.478558,0.254839,0.26996,0.41641,1.422541,8.319834,0.487969,8
0.014944,0.262795,-0.414528,-0.445238,0.140576,1.105556,0.980139,0.573459,8
0.038608,-0.10565,-0.418814,0.359926,-0.13967,1.212941,1.619388,0.720486,6
0.094653,-0.41153,0.478993,0.43524,-0.077066,2.423419,3.726223,0.662854,7
0.128659,0.091196,-0.173138,-0.311299,-0.327503,1.488837,3.614317,0.56355,8
0.040712,0.228829,0.177691,0.279911,-0.034856,2.721173,0.492058,0.571107,7
0.042414,-0.123478,0.176571,-0.325529,0.380877,0.933592,2.002699,0.54021,6
0.015347,0.30942,0.008216,-0.207388,-0.099854,0.494787,1.393842,0.664296,7
0.364819,-0.058816,0.272509,-0.021258,0.226251,6.516406,3.45804,0.290047,5
0.014172,0.010039,0.079073,0.076821,-0.379066,2.308676,1.243404,0.67702,8
0.015643,0.329637,0.250525,-0.262449,0.201283,0.008362,2.608652,0.873472,6
0.406824,-0.095035,-0.12008,-0.086465,-0.196052,6.180494,6.616074,0.646506,5
0.179316,-0.390553,0.070631,-0.421731,0.292524,0.178856,6.836779,0.929754,7
0.516482,0.430558,-0.33612,0.099803,0.168067,1.983555,14.278881,0.798664,5
0.295791,0.280435,-0.356415,0.282529,0.158371,9.041544,3.460001,0.686005,6
0.013111,-0.106429,0.230547,0.138088,0.397504,0.443485,1.787727,0.780148,8
0.013196,-0.334855,-0.367362,0.442799,-0.210023,1.53472,0.568791,0.653551,5
0.485702,0.193756,-0.219133,-0.159973,-0.077843,3.341894,13.400787,0.456261,8
0.411216,-0.174708,-0.475016,0.378118,0.127078,10.79602,0.125185,0.599101,5
0.003802,-0.287806,0.241346,0.138504,-0.371663,0.263755,0.206323,0.411336,6
0.008878,0.352606,0.453108,0.036494,0.262312,0.226552,0.823479,0.834152,5
0.063247,-0.272509,-0.333851,-0.250538,-0.227272,3.221515,1.500052,0.425459,7
0.014755,0.42479,0.114288,0.174713,-0.100416,0.888819,1.035266,0.558686,5
0.056876,0.025695,0.222749,-0.104011,-0.334975,1.562036,2.010745,0.689705,7
0.08279,0.404001,-0.097842,-0.142455,-0.202922,0.470872,3.676281,0.862053,8
0.043828,0.255751,0.072904,0.171869,-0.001581,1.370614,1.909699,0.466282,7
0.013408,-0.410569,0.224887,0.190391,0.245585,1.36154,1.246571,0.781641,5
0.02746,-0.093472,-0.493967,-0.25683,0.427539,3.460418,0.614066,0.622379,8
0.023196,-0.070121,-0.212098,-0.066605,-0.138223,3.380401,0.33535,0.591426,7
0.059594,-0.076905,-0.030919,0.319501,-0.288139,2.905906,0.688089,0.601108,6
0.071321,0.385596,-0.408187,-0.253453,-0.416079,4.411292,0.805473,0.521638,5
0.004202,-0.312002,-0.383862,0.078759,0.060374,0.881096,0.925437,0.54686,6
0.139311,0.21379,-0.087617,-0.261712,0.223922,3.101246,1.123883,0.399038,6
0.178722,0.485152,0.314878,0.161596,-0.143289,0.123754,4.318204,0.312308,7
0.221223,0.157662,0.444848,-0.117883,0.478564,7.34173,1.211189,0.579117,8
0.205515,-0.142568,0.461916,-0.425358,-0.348784,5.423113,1.198217,0.671889,5
0.100682,-0.329887,0.459852,0.408904,-0.22124,6.149255,0.963615,0.663771,7
0.238205,0.289104,-0.0819,-0.215943,0.382433,4.639755,3.393651,0.839271,5
0.017766,0.442502,-0.077825,-0.13567,-0.330279,2.730969,0.014465,0.105759,7
0.007616,-0.406543,-0.249076,-0.295381,-0.092539,0.672695,0.519076,0.387552,5
0.282556,0.152386,0.269565,0.383655,-0.306843,5.931757,3.920774,0.664196,8
0.004654,-0.240997,-0.453592,-0.372023,-0.096184,1.014415,0.651499,0.761859,8
0.014184,-0.088917,-0.218418,-0.070109,-0.131363,0.574717,2.156013,0.914361,8
0.367906,-0.077739,0.282555,0.206996,-0.028232,3.251302,8.236541,0.624528,7
0.129496,-0.320598,-0.078276,-0.419596,0.207586,3.742502,1.176898,0.53882,6
0.486085,0.483107,-0.266245,-0.441694,0.447846,6.477834,8.366581,0.33236,7
0.130291,0.444653,0.47273,-0.495094,0.003801,5.243948,0.304164,0.517346,6
0.002445,0.100382,-0.257152,0.075391,-0.465011,0.527527,0.43823,0.471127,6
0.60925,-0.229145,0.15351,-0.050874,-0.276032,20.33333,1.043817,0.690561,6
0.006084,-0.2993,-0.182421,-0.429636,0.365555,0.732346,0.771943,0.496345,8
0.013245,-0.058752,0.280218,0.295738,0.451045,0.448525,1.793365,0.676405,6
0.005879,0.387358,-0.150022,0.422999,-0.054864,1.514446,0.413648,0.591991,7
0.204003,-0.444344,0.223484,-0.102454,-0.410467,7.221677,0.706068,0.356473,7
0.13231,-0.435369,0.107228,-0.292434,-0.15743,5.511705,1.692117,0.50405,8
0.320742,0.399032,0.416808,0.083232,0.471757,0.684623,7.192882,0.369675,7
0.007485,-0.228711,0.115031,0.222175,-0.49667,0.466784,0.755664,0.652059,8
0.001522,-0.445658,-0.120831,0.348876,-0.313937,0.414903,0.69043,0.906804,7
0.001826,0.227285,0.327339,0.132923,-0.054108,0.097187,0.483115,0.829887,8
0.004501,0.056299,0.148388,0.277709,0.224234,0.424664,0.851659,0.398168,6
0.123561,0.325635,0.491745,0.282155,-0.206653,4.542821,1.519948,0.62999,7
0.064433,0.341186,0.155486,0.454756,-0.190007,0.291691,3.971858,0.605212,6
0.333784,-0.209937,0.332116,-0.232131,-0.23806,2.190454,8.428437,0.802723,5
0.373559,-0.089043,-0.383946,0.198812,0.431164,3.81157,7.932239,0.340645,6
0.007227,0.169498,-0.158284,0.459362,-0.199802,0.213234,0.344459,0.742305,5
0.097041,0.210283,0.194863,-0.469812,-0.344399,2.656826,0.861049,0.454981,7
0.539896,-0.460703,0.346019,-0.443363,0.224551,12.427929,5.701073,0.656848,5
0.531949,0.377096,-0.30387,0.361138,0.348027,14.587963,1.302823,0.6618,5
0.110602,0.110295,0.435527,0.10932,0.404449,2.336503,3.483939,0.494503,8
0.390799,0.024171,0.177334,0.109395,0.040134,5.843295,6.151937,0.696479,8
0.255011,-0.29711,-0.486217,0.130246,0.312011,5.134221,4.414905,0.930809,7
0.115539,0.232535,-0.311748,0.3585,-0.287466,0.0306,4.650705,0.589807,8
0.181367,-0.467398,0.278664,-0.315667,0.035125,5.826054,1.353846,0.450382,5
0.028499,0.007717,0.21923,-0.0593,0.20448,3.184431,0.280839,0.28262,6
0.20798,0.169446,-0.323717,-0.280093,0.228806,3.645151,2.214466,0.454856,6
0.390244,0.499919,-0.208524,0.053697,0.335795,10.393879,3.41104,0.265028,7
0.023988,-0.126856,0.279222,-0.076421,0.349624,0.007496,2.742646,0.707906,7
0.037163,-0.269509,-0.337637,0.224356,-0.097967,4.484961,0.419371,0.672095,8
0.091068,0.089259,0.352808,-0.441378,0.490439,0.536506,2.723233,0.720819,7
0.222163,0.36286,-0.2972,-0.115194,-0.440816,2.449642,4.182815,0.679735,8
0.010628,-0.270835,0.084506,-0.350644,-0.060727,2.879803,0.197117,0.634282,7
0.600703,-0.099576,-0.189813,0.06762,0.261127,0.663073,18.274919,0.884551,6
0.011845,0.077804,-0.473535,0.436856,-0.318326,0.169879,1.659769,0.480746,8
0.005387,0.17845,0.048531,-0.208612,-0.107899,1.280076,0.333349,0.888624,8
0.005172,0.064086,0.014355,-0.253479,0.041704,1.139244,0.035059,0.601461,7
0.004075,-0.327541,-0.093924,-0.440797,-0.298334,0.317439,0.755464,0.738098,6
0.099602,-0.298843,0.287401,-0.130566,-0.07981,5.625076,0.248527,0.371774,5
0.309055,-0.151916,-0.138632,-0.09669,0.001872,5.271272,4.396226,0.574614,6
0.334392,0.236531,0.091635,0.159339,-0.03718,0.360815,8.350329,0.773706,7
0.186292,-0.181809,0.428398,-0.167914,0.120137,4.418097,3.252153,0.891329,5
0.148327,0.42951,0.463471,-0.288961,-0.066261,2.618215,2.477291,0.688776,5
0.00451,-0.228114,-0.047664,-0.207583,-0.013143,0.83248,1.108175,0.90158,7
0.328798,0.47728,0.406406,-0.210526,-0.162286,1.664872,9.704099,0.712485,6
0.110036,-0.282027,-0.114458,-0.350634,0.05629,3.072226,1.620819,0.657177,7
0.150849,-0.400824,0.335078,0.011878,-0.024048,1.644352,4.466219,0.757757,8
