rej,a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
0.114824,-0.461225,0.499977,0.385334,-0.162515,4.369108,1.252846,0.509934,5
0.368865,0.461367,-0.155284,-0.418278,0.051827,10.437662,1.074801,0.789192,8
0.351948,-0.303503,-0.202466,-0.331453,-0.161333,0.563044,7.522205,0.248854,5
0.631171,-0.13993,-0.222189,-0.025327,0.050985,1.223758,19.078402,0.886573,8
0.27561,0.007765,-0.264341,0.377034,0.049756,9.130949,3.025635,0.154136,7
0.16792,-0.199822,-0.373134,-0.04155,0.204732,0.684309,6.830736,0.86247,6
0.016129,-0.376169,-0.455057,0.420844,0.149542,1.471837,0.453731,0.658216,6
0.251605,0.150151,-0.074282,-0.186728,-0.415265,2.532178,4.169686,0.627026,5
0.103539,0.42048,-0.146046,0.13245,-0.241715,3.448031,1.389527,0.487262,5
0.094771,-0.434918,0.154835,-0.419517,0.000647,4.439939,0.238649,0.745696,6
0.36563,-0.168048,0.090518,0.344357,0.3263,4.464849,4.775495,0.264113,7
0.094316,0.469474,-0.453867,-0.447591,-0.393873,0.300468,4.072068,0.590338,7
0.389768,-0.490634,-0.295504,0.235257,-0.073494,10.368554,3.541254,0.513373,8
0.040191,-0.125691,0.239958,0.44581,0.38491,0.410904,2.490859,0.669149,5
0.435147,0.117114,-0.419478,0.33592,-0.350475,1.989217,10.687281,0.537902,8
0.652121,-0.457925,-0.39664,0.395548,0.100199,3.31231,17.644636,0.711645,5
0.01177,0.021347,-0.399966,0.489068,-0.448597,2.749271,0.419768,0.895774,8
0.03752,0.130424,0.38918,0.352034,0.495606,1.329771,2.481715,0.957893,8
0.071909,-0.322696,-0.410315,-0.37261,-0.001495,0.999177,1.956689,0.221415,8
0.063134,-0.24441,-0.344711,0.375832,0.069452,0.796124,3.902359,0.657458,8
0.170385,-0.457113,0.426087,-0.307016,-0.082988,0.093716,5.868898,0.488066,5
0.217499,0.150415,-0.208691,0.395988,0.470253,2.084463,4.424445,0.242538,6
0.040773,0.183888,-0.232714,-0.494506,-0.128013,2.41199,0.655607,0.737023,6
0.068544,0.363616,-0.124479,-0.253181,-0.275632,2.099727,2.179047,0.758421,7
0.015641,0.264056,0.360068,0.118776,-0.032835,0.300933,2.881007,0.536807,7
0.011771,-0.435469,-0.476053,0.055816,-0.237626,0.386906,2.144526,0.794545,7
0.023288,-0.482389,-0.380413,-0.059315,0.0691,2.548395,0.347972,0.715569,5
0.29783,-0.365437,0.121695,0.042011,0.247321,1.101946,7.23608,0.270834,6
0.100379,-0.48302,0.192923,-0.194108,0.340171,1.167487,3.043594,0.557499,7
0.008578,-0.361805,0.090345,-0.317474,-0.200602,1.660065,0.677134,0.851914,6
0.393249,0.340217,0.211189,0.25734,0.244304,6.92617,5.908802,0.462724,5
0.618341,0.26959,-0.295503,-0.193885,0.218467,7.371965,12.326567,0.441847,6
0.119569,-0.08857,-0.046863,-0.142736,-0.20644,0.69812,5.416619,0.733231,7
0.08373,0.259749,-0.270738,0.346094,-0.249506,1.051863,3.493478,0.57343,8
0.473994,0.271199,0.280251,-0.316191,0.170074,4.007904,11.452424,0.496526,5
0.225575,0.36062,-0.092915,0.483852,-0.302765,4.638292,3.555792,0.439254,7
0.10116,-0.029501,0.285492,0.118251,0.497099,0.513382,4.852196,0.376146,6
0.056976,-0.066431,0.323951,-0.350118,0.058258,1.405352,2.066184,0.67202,7
0.015216,-0.17342,0.257004,-0.123923,-0.313299,0.567221,1.137634,0.559744,7
0.008403,0.477338,-0.174716,-0.146874,0.11958,1.264596,0.151888,0.947003,7
0.006748,-0.209848,-0.324849,-0.144975,0.176472,1.177912,0.453754,0.28715,8
0.302427,0.017455,0.43542,-0.441361,-0.351221,0.032552,5.506153,0.320061,8
0.177803,-0.055621,-0.187535,-0.240605,0.018524,2.851059,3.036428,0.692568,6
0.203034,-0.260722,-0.227032,0.30713,0.414415,6.208217,1.38954,0.243028,8
0.016748,0.293285,0.214815,0.349493,-0.179767,1.81754,0.777678,0.954546,5
0.338154,-0.375916,0.438209,-0.358306,-0.103806,1.794511,9.394098,0.667139,8
0.106903,0.300037,0.421118,0.368799,0.419142,5.962919,0.317855,0.82293,7
0.153119,0.07033,0.333328,-0.000444,0.416718,1.107007,4.262093,0.90975,6
0.007467,-0.174112,0.169705,0.179058,0.227021,1.608137,0.276799,0.690391,8
0.243656,-0.075241,0.066369,0.49725,-0.041824,6.464677,2.555727,0.680107,6
0.075012,0.45719,-0.346053,0.077369,0.41554,2.930993,0.454476,0.430103,5
0.075995,0.005378,-0.170276,0.044681,-0.214308,0.106028,4.004522,0.690485,5
0.072347,0.013096,0.208028,-0.380047,-0.120891,1.136015,2.281087,0.371106,7
0.009507,0.021983,0.226696,-0.013851,0.081195,2.057092,0.067439,0.713101,6
0.035126,0.377148,-0.22834,-0.265674,-0.408178,2.627174,0.790639,0.458392,8
0.288721,0.156528,0.316355,0.394235,-0.439238,6.534916,3.35456,0.781716,7
0.046068,0.083579,-0.324935,-0.312583,-0.281908,3.690429,0.325568,0.678412,8
0.011842,0.199493,0.111854,0.220919,0.335649,0.146467,1.730893,0.697012,5
0.15851,0.353789,-0.453616,0.307202,-0.455779,0.665478,6.588933,0.635848,8
0.517567,0.386641,-0.059172,-0.094554,-0.133743,5.124269,10.050265,0.833492,5
0.151932,0.086065,-0.472531,0.455363,0.337872,7.031195,0.335383,0.747061,7
0.147245,-0.190072,-0.448307,0.013509,0.422377,4.616706,1.530989,0.589123,5
0.160389,0.380748,0.123111,-0.420704,0.169692,3.250033,2.871882,0.924733,7
0.025845,-0.125515,-0.100177,-0.206052,0.024278,0.722307,2.863057,0.534132,7
0.305855,-0.022516,0.194236,-0.001471,-0.188899,5.296866,2.527414,0.647385,5
0.004754,-0.443845,0.423256,-0.092455,0.162639,2.734507,0.026583,0.852043,7
0.035294,0.043437,-0.24345,0.256087,0.067643,1.996508,1.843617,0.611462,7
0.123316,0.480328,0.181773,-0.290841,0.224919,2.227387,2.467394,0.659948,7
0.074024,0.077217,-0.360548,-0.454778,-0.245515,1.021908,0.958447,0.131734,7
0.177107,0.088731,0.434861,0.245994,-0.402991,2.365816,2.450267,0.393997,5
0.02314,-0.447887,-0.35148,0.491442,-0.36548,0.578472,1.699033,0.320626,5
0.031739,-0.467457,-0.274907,0.360373,-0.109679,2.019324,1.32137,0.143638,5
0.115527,-0.320441,0.15877,0.465816,0.482799,3.129605,1.615276,0.613124,6
0.288666,0.133463,-0.491892,0.353514,-0.12876,3.985376,5.025306,0.74718,8
0.041065,-0.311036,-0.082491,0.436011,-0.492442,3.389192,0.945632,0.804586,7
0.024142,0.00381,0.235936,0.211614,0.226204,0.723411,1.955802,0.787182,5
0.143685,-0.428658,0.410538,-0.471276,0.345427,2.301842,3.554567,0.918994,8
0.174447,-0.39039,-0.485731,0.212239,-0.394735,4.306692,2.981732,0.299479,8
0.013588,-0.173344,0.446328,-0.104413,-0.00413,2.865999,0.013803,0.452987,8
0.218496,-0.433777,-0.169985,0.165038,-0.16754,0.176076,7.885692,0.769401,5
0.293557,0.419782,0.264538,-0.242809,0.306229,2.744876,5.691109,0.590356,5
0.010174,0.477102,0.123629,0.324311,-0.45132,0.759264,0.498053,0.294276,6
0.031455,-0.22893,0.218457,-0.413904,0.068347,2.057402,1.219318,0.690984,6
0.181125,-0.235339,-0.493385,-0.166867,-0.276414,1.858432,5.362479,0.752845,5
0.030221,-0.051483,0.376087,-0.368738,-0.301032,0.658072,1.485049,0.834806,6
0.005185,0.02692,-0.235616,0.438964,-0.224739,0.815278,0.84003,0.574531,7
0.00337,-0.233403,0.345886,-0.243808,0.178907,0.96648,0.210146,0.493612,8
0.491691,0.305294,-0.120241,-0.257091,-0.050528,4.65657,9.903154,0.886353,6
0.229496,-0.12671,0.136153,0.491147,-0.08742,4.727433,3.581755,0.370169,7
0.14844,-0.066861,0.463494,0.087199,-0.164991,0.65374,3.310476,0.393355,6
0.014529,-0.426435,0.167217,-0.180597,-0.372946,0.118588,1.754487,0.242857,7
0.44685,-0.347008,0.00959,-0.11849,-0.016557,5.477907,8.682377,0.648523,5
0.119189,0.059497,-0.389,-0.094915,0.346622,1.482856,5.386532,0.83745,8
0.043554,0.174578,-0.381232,0.143285,0.040912,1.141152,2.161908,0.318389,8
0.385896,0.345506,-0.288958,0.39979,-0.3675,4.697054,8.697951,0.711512,7
0.047317,-0.496568,0.241199,0.03011,0.397077,1.017463,1.849558,0.44043,7
0.055634,-0.461539,-0.157406,0.185227,-0.402086,4.402104,0.739959,0.821361,6
0.0,0.059703,0.320267,-0.12535,-0.491938,0.478758,0.12848,0.742253,5
0.115541,0.300123,-0.108835,0.354603,0.067027,3.16531,2.509644,0.763858,5
0.151111,0.336694,-0.083485,-0.19709,0.086739,2.518328,2.375721,0.481123,7
0.220517,-0.305459,0.423105,-0.190625,-0.355744,0.970318,5.894013,0.46315,7
0.063636,-0.464933,0.343694,0.390474,-0.279798,0.001523,2.957925,0.980692,5
0.001512,0.436346,-0.422539,-0.353557,-0.235244,1.097006,0.2841,0.766819,8
0.125908,0.312946,0.483171,0.304548,0.110991,3.426876,2.514449,0.489803,8
0.025177,-0.492954,-0.312591,-0.305028,0.27181,3.190329,0.34574,0.735691,7
0.029637,-0.304902,-0.255987,0.499711,0.280495,2.43705,1.303461,0.537418,8
0.161127,-0.429005,-0.259342,0.021455,0.236609,2.471445,3.258693,0.781505,5
0.437557,-0.421513,0.356329,-0.175446,-0.19301,7.106021,5.415788,0.924781,5
0.079596,-0.045117,0.012192,0.13243,0.291052,3.711148,1.676839,0.75098,5
0.010451,0.013874,-0.319904,0.498382,-0.439094,0.164173,1.586094,0.803872,7
0.269189,-0.211662,0.423932,0.461108,-0.054436,0.549297,10.841755,0.636117,8
0.006619,-0.231178,0.10454,0.163244,0.103237,1.324062,0.741383,0.77542,7
0.106236,-0.087185,-0.38386,-0.365736,-0.094821,2.698347,1.874603,0.78331,8
0.316931,-0.139518,0.443703,-0.405955,-0.319815,4.274551,2.517391,0.163044,5
0.102106,0.169966,-0.433357,0.229256,-0.371785,0.155343,5.078925,0.747813,6
0.045611,-0.441032,-0.37891,0.469336,0.214923,1.197647,1.885867,0.556071,7
0.467719,-0.350041,0.168742,-0.338937,0.322665,11.449256,1.316056,0.470621,6
0.035826,-0.363602,-0.071529,0.017098,0.05692,0.768514,1.996499,0.493416,6
0.367123,-0.055367,-0.045673,0.117709,-0.487416,1.450041,8.507916,0.419504,7
0.010169,-0.418001,0.364435,0.094917,-0.067391,0.334715,1.261947,0.765772,8
0.106473,0.436496,0.03992,-0.077917,-0.058492,0.292332,4.116438,0.703865,7
0.062392,-0.454573,0.480387,0.35698,-0.007479,2.607423,0.911783,0.574537,5
0.02505,-0.228148,0.335141,-0.18485,-0.307914,3.18072,0.239757,0.809836,6
0.271146,0.077345,0.436414,-0.487614,0.024332,7.737996,1.563103,0.692539,6
0.035849,0.088507,-0.046792,0.312618,-0.27604,3.360677,0.292576,0.681216,5
0.022738,-0.365925,0.377731,-0.299783,-0.25454,3.343881,0.022232,0.722984,6
0.029233,0.416643,-0.351579,-0.379646,-0.249218,3.502497,0.02389,0.711138,8
0.0773,-0.331489,-0.288539,0.317474,-0.414437,4.287185,0.316966,0.700478,6
0.068738,0.314075,0.349617,-0.01774,0.04828,2.156412,2.197535,0.791687,5
0.002714,-0.365788,0.22378,0.2141,0.213068,0.141759,2.086395,0.370979,8
0.016992,0.412554,0.461863,-0.469173,-0.021238,0.053295,2.302827,0.683354,6
0.088211,-0.35755,-0.446711,-0.071734,0.382684,2.690249,1.268731,0.389324,5
0.312558,0.161097,0.162471,0.492881,-0.102857,10.50912,1.330268,0.593253,6
0.356073,0.4485,-0.114255,-0.045006,-0.158036,1.038345,8.73738,0.599352,5
0.005757,0.095811,0.42289,-0.370977,-0.03518,1.640439,0.521478,0.768714,8
0.030348,0.313382,0.219086,-0.352033,0.033627,2.894944,0.453522,0.618999,8
0.038482,-0.220451,0.232972,0.110263,-0.100108,1.204087,1.799756,0.696441,5
0.124264,-0.089671,-0.342363,-0.352407,0.234321,2.878699,2.297419,0.712928,7
0.281043,0.193137,-0.343705,-0.134056,-0.476914,2.991143,4.41202,0.418696,7
0.343614,0.440515,-0.492228,-0.017891,0.140435,3.379415,8.216495,0.760706,6
0.342148,0.002328,-0.414601,-0.046536,-0.42212,3.163507,6.89277,0.412508,5
0.240484,-0.333742,-0.307194,0.280466,-0.481906,7.716846,0.485002,0.223026,7
0.296835,0.467825,-0.317954,0.286446,0.281913,4.085061,5.511838,0.248633,7
0.381486,0.257365,-0.225107,-0.091483,-0.287927,7.052329,3.796932,0.395689,7
0.107129,0.445934,-0.09493,-0.18893,0.334125,0.911577,3.431344,0.501834,8
0.19118,-0.297562,-0.493327,0.056954,0.053748,5.737339,0.377838,0.892565,8
0.802263,-0.193658,0.437526,0.333793,-0.004606,8.899399,29.6811,0.220436,8
0.301176,0.41255,0.337202,-0.297738,0.18387,2.501043,5.420795,0.603692,8
0.090246,-0.239667,0.294129,-0.404533,-0.134782,1.165379,3.196304,0.866865,6
0.501628,0.175593,0.447419,-0.295981,0.232135,6.267171,12.350819,0.493463,7
0.393759,-0.287221,-0.413931,-0.359604,0.187534,0.645938,10.648312,0.569465,8
0.110231,0.108551,0.181095,0.072377,-0.435255,2.302732,3.010007,0.660706,8
0.152087,0.447603,-0.04659,-0.251059,-0.496334,2.175323,2.262583,0.393071,6
0.017766,0.442502,-0.077825,-0.13567,-0.330279,2.730969,0.014465,0.105759,7
0.251202,0.215888,0.176546,0.407156,0.059729,8.671147,1.594422,0.523036,8
0.246717,0.339518,0.48181,0.38399,-0.296895,1.480749,5.089209,0.338931,5
0.005879,0.387358,-0.150022,0.422999,-0.054864,1.514446,0.413648,0.591991,7
0.211972,0.012173,0.491147,0.006749,-0.423653,4.404239,3.879898,0.471758,8
0.004501,0.056299,0.148388,0.277709,0.224234,0.424664,0.851659,0.398168,6
0.202578,0.280515,0.296461,-0.283124,-0.071254,3.278885,4.790609,0.667159,7
0.073276,0.245045,0.412534,0.028837,-0.415295,3.818763,0.081961,0.413445,5
0.432477,-0.134952,-0.379764,0.47919,0.128622,12.888173,2.329692,0.321944,7
0.047923,0.483842,-0.455711,0.003347,-0.16359,2.946414,1.021434,0.664666,6
0.023988,-0.126856,0.279222,-0.076421,0.349624,0.007496,2.742646,0.707906,7
0.053836,0.440542,-0.398117,-0.492632,-0.185017,0.766985,2.752123,0.905357,6
0.032329,0.028408,0.314518,0.202514,-0.35918,0.85684,1.925932,0.355548,6
0.213398,0.294997,0.329087,-0.0942,0.438243,6.190848,1.177719,0.934949,7
0.0286,0.214174,0.083998,-0.363612,-0.243165,3.05458,0.203774,0.55377,6
0.525786,0.4926,-0.465945,-0.06238,-0.31061,14.444688,0.496309,0.499463,6
0.00194,-0.348719,-0.208368,-0.256479,-0.237057,0.271551,0.360174,0.825276,5
0.076518,0.453785,0.170138,0.001439,0.479464,1.515213,2.549111,0.655439,6
0.306458,0.419473,-0.340204,0.397448,0.48129,3.776209,7.224657,0.878792,8
0.294042,0.202147,-0.084661,0.060534,0.29376,3.271239,5.519938,0.629949,6
0.495441,-0.344804,-0.140276,0.241034,-0.318857,0.811054,17.591124,0.328868,8
0.052013,-0.154167,-0.133824,0.214821,0.164248,2.042572,1.623342,0.44742,5
0.384425,0.194028,-0.367782,0.314473,-0.288149,2.813604,10.563443,0.887977,8
0.037307,0.22467,0.415527,0.120399,0.106617,0.516026,2.3846,0.598282,6
0.235906,0.3071,0.404662,-0.340081,0.248364,6.136386,1.150028,0.401262,6
0.026452,-0.116591,-0.162962,0.169829,-0.389935,0.521268,1.429932,0.200251,7
0.459744,0.228958,0.37599,0.180524,-0.357338,10.085605,6.420874,0.498519,5
0.246506,0.337482,0.200736,0.410506,-0.379388,0.033503,7.3121,0.357856,8
0.007457,-0.375734,0.28971,-0.038224,0.074955,1.169289,0.267782,0.418905,7
0.226004,0.125693,-0.289921,0.096451,0.180939,7.18944,0.418317,0.915872,8
0.077128,-0.447561,-0.134542,0.05648,0.292403,3.170375,1.557183,0.609786,5
0.012118,-0.128329,0.415419,0.060378,0.005411,2.259531,0.162401,0.658696,8
0.341476,-0.339322,-0.068888,0.369626,-0.435834,8.205858,3.175912,0.711592,8
0.398599,-0.31019,0.042905,0.319393,0.209948,5.32041,6.27293,0.608407,8
0.413685,0.156182,-0.041313,-0.279456,0.383419,5.663779,5.924166,0.766462,6
0.016816,0.201284,0.456145,0.019235,-0.250653,0.602615,1.919414,0.766661,6
0.078838,0.273436,0.41708,0.166449,-0.403355,0.573719,2.859485,0.851524,5
0.136551,-0.147034,-0.307275,0.480487,-0.336127,3.986536,2.995441,0.742523,7
0.205325,0.017144,-0.271571,-0.215298,-0.116993,2.500567,4.232985,0.727018,7
0.128901,0.437232,-0.358991,0.28934,0.409528,4.15982,0.215498,0.327976,6
0.388854,0.463168,-0.368114,0.237916,-0.026939,0.239588,7.839645,0.226497,8
0.218196,0.327148,0.173704,0.175036,-0.206116,3.120578,4.907879,0.607404,7
0.145097,-0.107944,-0.274299,-0.23499,0.424277,1.281095,3.367321,0.543657,8
0.027301,-0.231716,0.344881,0.139089,0.031596,2.245666,2.003703,0.766526,7
0.171654,0.374934,-0.306544,-0.126204,0.173593,4.875631,2.058567,0.772609,7
0.34496,0.486563,-0.333064,-0.370872,0.054701,1.725611,7.931642,0.48546,5
0.508568,0.057464,0.389194,-0.272999,-0.13042,15.866097,0.272529,0.582844,8
0.03928,0.275366,0.431294,0.222994,-0.459361,0.264211,0.617104,0.256875,5
0.024988,0.110088,0.495666,-0.237974,-0.411631,2.769691,0.31086,0.543344,6
0.00664,0.123037,0.271826,0.197046,0.007979,0.900363,0.744789,0.670444,7
0.280249,0.334049,-0.472449,-0.129682,0.338876,2.164862,8.313493,0.640132,8
0.081786,-0.373829,-0.464516,0.181311,0.488673,2.65605,0.570314,0.419107,5
0.014151,0.261225,-0.450011,0.02523,-0.496865,0.501243,1.283435,0.532956,5
0.097905,0.391158,0.47379,0.064895,-0.473631,0.994314,3.64848,0.737402,8
0.124441,-0.107649,0.209289,0.242924,0.355533,3.073021,3.128148,0.927553,8
0.356659,0.318361,-0.263937,-0.474051,-0.269364,1.462128,8.550994,0.59319,8
0.14032,-0.156086,0.161297,0.435506,-0.130359,1.61792,4.532651,0.882424,8
0.10929,-0.215708,0.235322,0.442226,-0.218749,2.355285,3.566693,0.597022,6
0.077237,0.152736,0.420811,-0.04232,-0.14839,2.231555,1.646375,0.70648,8
0.088931,-0.43079,0.37744,0.370286,-0.225599,3.486448,0.590413,0.558155,6
0.11435,-0.318835,-0.019976,0.079374,-0.260727,0.417138,3.713013,0.588124,6
0.24618,0.2152,-0.25612,0.07878,-0.380302,5.353782,1.352043,0.647675,5
0.067376,0.452619,0.06761,0.18448,0.453785,2.328188,2.075953,0.672557,7
0.242816,0.408159,0.17905,-0.387399,-0.006454,6.119069,0.144985,0.404577,5
0.468142,-0.000703,-0.155571,0.422646,-0.384488,7.026957,7.285415,0.764001,8
0.034123,0.070069,-0.3626,-0.271123,-0.354884,2.597778,1.538765,0.880075,8
0.277826,-0.470145,-0.107953,-0.467942,-0.491758,1.070487,7.57349,0.745367,6
0.114141,0.357668,-0.128979,-0.123856,-0.045207,1.138445,4.692874,0.731539,6
0.130935,-0.115755,-0.166131,-0.17698,0.279793,4.669722,1.210591,0.897396,7
0.04307,-0.272212,0.417478,0.270002,-0.196699,2.711264,1.396444,0.555166,6
0.121403,0.176844,-0.211754,0.032176,0.23412,2.790541,1.948406,0.616645,6
0.005702,-0.437253,0.173936,0.191538,0.489026,1.103195,0.507826,0.86472,6
0.061184,0.298293,0.395599,0.146787,-0.135373,3.507225,0.909089,0.305709,7
0.021429,-0.317472,0.004382,0.465628,-0.000117,2.041988,0.115782,0.818921,5
0.016748,0.302925,-0.17431,-0.094721,-0.015987,0.080151,1.45768,0.535158,5
0.055198,-0.311071,-0.485251,0.107347,-0.341546,2.403318,1.303896,0.691404,5
0.159549,-0.071261,0.174655,0.112713,-0.07226,5.4083,1.820384,0.303224,6
0.0,-0.040124,0.072497,0.487289,-0.092929,0.209115,1.017764,0.651403,8
0.404037,-0.472123,0.197299,-0.38164,0.225124,7.079913,5.957182,0.832868,8
0.002789,0.351197,-0.395067,0.49971,0.201604,0.736595,0.893606,0.439673,8
0.063674,0.295362,0.361366,-0.233559,-0.463123,2.205807,1.324043,0.648004,8
0.559936,0.366807,-0.341985,0.320992,-0.259174,9.167674,8.593205,0.247677,7
0.083751,-0.088504,0.282728,-0.476404,0.308846,2.975219,1.613837,0.694611,7
0.299437,0.013521,-0.005821,0.140708,-0.149819,1.913381,6.13116,0.388665,6
0.005409,0.339801,0.382715,-0.019839,0.078651,0.988242,0.509502,0.487075,8
0.211982,0.225411,0.016405,-0.281802,-0.275544,0.832178,4.049413,0.563109,6
0.468852,-0.18847,-0.401281,-0.053165,-0.318479,2.398952,10.34512,0.474944,5
0.019231,0.2039,-0.238555,0.354478,-0.2265,2.604629,0.873613,0.768723,8
0.035981,0.386691,0.119029,0.466584,0.26485,0.60233,2.68054,0.667098,7
0.0,-0.202084,-0.484176,-0.108507,0.256341,0.501384,0.029979,0.388275,7
0.00841,0.291801,-0.302349,-0.375963,-0.258216,0.152541,1.077704,0.655766,8
0.063067,0.121542,-0.485787,0.178877,0.444373,2.266787,0.92925,0.618568,5
0.205083,0.369659,-0.226481,-0.379454,0.043863,3.952805,1.443545,0.476955,5
0.006289,-0.125329,-0.100668,-0.487825,-0.281132,0.006176,1.038899,0.810435,7
0.094686,-0.336765,-0.216327,-0.112053,-0.11947,1.143949,3.222025,0.411813,8
0.022569,0.016953,0.134291,0.156378,0.03907,1.290696,0.779757,0.367237,5
0.088538,-0.293686,-0.243273,0.387232,-0.344322,0.021757,4.103957,0.657316,7
0.134863,0.14928,0.435119,-0.39666,-0.143766,0.309386,4.26655,0.764836,6
0.022506,0.029553,0.353415,-0.375028,-0.137343,0.548387,0.847746,0.301673,5
0.02521,0.005657,0.070811,0.438196,-0.394854,0.314487,2.104992,0.310744,6
0.06174,0.217214,-0.342372,-0.292628,0.153547,1.348022,1.629496,0.612048,6
0.105988,-0.499266,0.325254,0.446216,0.067949,2.717871,2.317633,0.603694,6
0.05894,-0.412721,0.455779,0.420298,0.471095,0.249237,3.399924,0.22744,5
0.201169,-0.309034,-0.35879,-0.272034,-0.460403,2.944789,3.255359,0.721166,6
0.04498,-0.479218,0.284199,0.331096,0.018478,0.263154,2.519198,0.745571,5
0.005926,0.368352,-0.3499,0.461762,0.400661,0.002213,1.226103,0.418082,6
0.032801,-0.343595,0.006739,0.377915,0.312028,1.770998,1.591292,0.693964,7
0.000761,-0.413664,0.147523,0.073895,-0.419869,1.25354,0.193044,0.522703,7
0.58671,-0.453562,0.33604,-0.264806,0.285983,16.798806,5.197417,0.62626,7
0.001296,-0.482587,-0.236071,-0.461211,-0.258908,0.805095,1.000409,0.615734,8
0.004147,-0.139763,-0.132705,-0.032595,0.463445,1.201314,1.311534,0.604915,8
0.552662,-0.314617,0.386689,0.303251,-0.41108,14.129684,4.024559,0.462617,8
0.488344,0.330103,-0.342026,0.012799,0.237721,8.017499,7.971799,0.405808,6
0.18,-0.490822,0.495036,-0.299396,-0.139483,1.644756,4.877203,0.656217,6
0.272957,-0.322755,0.115388,-0.299503,0.304225,2.177576,6.085001,0.368243,6
0.022245,-0.17101,-0.273403,-0.49958,-0.348919,1.817495,1.200401,0.680647,6
0.061561,-0.058197,-0.028556,-0.315974,0.318091,1.302542,2.039392,0.297241,6
0.137734,-0.030688,-0.311406,0.122976,0.355782,2.529335,2.510929,0.431732,7
0.219204,0.087174,-0.340614,-0.37836,-0.406638,5.890874,2.097455,0.286946,8
0.199739,0.382515,0.181827,-0.031647,0.385986,6.236781,1.302131,0.531083,5
0.408686,-0.415006,0.077085,0.351338,0.068717,3.432653,9.463743,0.868019,5
0.004573,-0.488447,-0.102027,0.389338,-0.041639,0.696635,0.401066,0.682625,5
0.077026,-0.423001,-0.468516,-0.498259,-0.018739,0.467709,3.248599,0.507535,5
0.077583,0.240844,-0.101885,0.045227,-0.090399,1.61854,2.130978,0.45602,8
0.014606,-0.107653,-0.259225,0.176224,-0.284029,2.453207,0.173592,0.326597,7
0.169824,0.409962,-0.15292,-0.23087,-0.473172,0.073553,6.524333,0.634864,7
0.16877,0.39818,-0.211343,-0.383935,-0.423403,2.45374,2.313313,0.74101,5
0.008913,0.005364,-0.190238,0.376751,0.198175,0.21694,1.662759,0.807494,8
0.225623,0.439546,-0.089984,-0.286606,0.199112,3.900647,3.805708,0.550396,7
0.212951,0.461432,0.353578,-0.130771,-0.369904,5.22525,1.365273,0.429436,7
0.168382,0.449312,0.329849,-0.414277,-0.129821,7.057751,0.417429,0.853391,5
0.253779,0.466832,0.472083,-0.204054,-0.06568,1.212019,3.53931,0.263298,5
0.05282,0.216462,-0.398427,0.277378,-0.255338,2.604343,1.62727,0.715072,7
0.122687,0.284921,0.397068,0.349405,-0.368916,0.133593,6.240584,0.891704,7
0.193364,0.04245,-0.153117,0.188239,0.314815,3.581076,3.246824,0.410488,5
0.002681,-0.115946,0.009389,0.020125,0.04059,0.181532,1.303712,0.642215,8
0.006272,-0.191675,-0.389037,-0.037401,0.367032,1.415907,0.178646,0.954925,7
0.107071,-0.135752,0.317527,-0.364287,0.419578,3.179022,0.629736,0.389675,6
0.128434,0.082836,0.427585,-0.317338,0.452982,3.80608,1.525573,0.983219,7
0.664317,-0.378865,0.180038,-0.237751,0.016199,1.851641,19.645822,0.60765,6
0.086672,-0.255894,-0.314342,0.277271,0.173743,2.332284,2.625761,0.811239,7
0.40376,-0.119153,-0.20022,-0.478988,-0.261197,10.211046,4.678909,0.903335,7
0.713796,-0.304986,-0.454868,-0.114635,0.234234,7.960739,19.566371,0.800372,7
0.068139,-0.166,-0.142161,0.455162,0.319599,2.674816,1.349314,0.870217,8
0.008264,-0.226527,-0.340398,-0.448334,-0.405399,0.617275,1.303721,0.852085,8
0.03387,-0.421893,-0.363647,-0.104398,-0.154114,3.17178,1.302088,0.527425,7
0.035681,0.31917,0.125983,-0.110728,-0.337531,2.202118,1.355571,0.816628,5
0.020075,-0.310127,0.035866,-0.35076,-0.080084,2.702519,0.909615,0.403982,8
0.123377,-0.27882,0.473617,-0.474986,0.320324,2.456471,2.550897,0.834313,5
0.002714,0.319205,0.000779,-0.318569,0.065694,1.504267,0.041491,0.460551,6
0.123789,0.383895,-0.378123,-0.358974,-0.216166,1.938878,3.78967,0.767823,8
0.404013,-0.021435,0.43179,-0.473116,0.11864,4.529403,7.154911,0.23413,6
0.386535,0.153082,-0.026689,-0.119947,0.388265,0.267083,8.428169,0.477061,7
0.01045,-0.487766,-0.377257,-0.222988,-0.166801,3.170058,0.287027,0.580349,8
0.357236,0.011509,-0.469552,-0.401312,0.172907,1.5591,9.038815,0.63144,6
0.201214,-0.080621,-0.374844,0.473628,-0.116786,5.085439,2.489123,0.437927,5
0.015917,-0.031545,0.461005,-0.157405,-0.274721,0.448299,1.147534,0.2486,6
0.340626,0.253953,-0.385589,-0.427462,0.378678,0.294852,8.645722,0.342269,6
0.072779,0.4157,-0.497957,-0.310624,0.426787,3.157131,0.377338,0.736911,7
0.550891,-0.27755,-0.371677,0.171391,-0.156006,13.926448,2.231678,0.815476,8
0.275972,-0.070378,-0.475624,0.217786,-0.113568,0.077973,7.506063,0.489488,8
0.122234,-0.21914,0.115847,0.466319,-0.147417,0.821436,4.717404,0.378348,8
0.000831,-0.261359,-0.278563,0.196868,0.496038,0.528855,0.423615,0.766757,7
0.011557,-0.324386,0.185224,0.056368,0.296471,1.368547,0.936908,0.564886,8
