heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
30.97,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.0,2000
30.55,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,10.0,2000
13.71,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,2.0,2500
20.94,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,4.0,3000
10.94,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,3.0,2000
34.04,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,6.0,3000
36.91,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.0,1500
48.38,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.5,2500
21.45,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,7.5,2000
115.08,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.5,3500
9.06,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,3.0,2000
11.15,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,16.0,1000
53.7,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.5,4500
32.37,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.0,1000
11.48,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,8.0,100
19.53,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,2.0,3000
0.91,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1.0,1000
35.94,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,10.0,2000
92.88,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.5,4000
61.45,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,8.0,4500
23.5,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.0,1000
63.99,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,0.0,5000
-0.79,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,0.0,1000
25.57,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4.5,4200
41.43,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,1.0,4000
118.14,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,17.5,3000
24.7,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,12.0,3500
93.58,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.0,4000
9.11,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.5,2000
53.06,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.0,3000
2.26,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,0.5,1000
51.62,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,13.5,3000
44.29,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,3.5,4200
52.8,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,6.0,4500
7.99,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,5.5,100
36.36,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,4.0,3500
109.27,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,10.0,5000
21.75,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,6.5,1500
26.58,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,6.5,2000
32.6,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,12.0,2000
54.76,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,3.5,4000
69.42,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,12.0,3500
76.1,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.5,3500
71.13,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,8.5,4000
8.23,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,3.0,1500
169.94,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.0,4500
123.11,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,18.0,5000
72.57,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,12.5,4000
29.38,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.0,3000
74.73,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.5,2500
26.62,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,6.5,2000
19.69,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,9.5,100
3.72,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,2.0,100
45.38,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,4.5,4500
36.79,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,6.0,3000
14.97,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,1.5,3000
37.09,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.0,2500
22.54,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,11.0,2000
11.46,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,4.5,1500
44.37,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,11.0,2500
65.18,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,5.5,5000
14.89,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,14.0,2500
16.07,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,10.0,1000
132.23,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,12.0,5000
11.64,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,3.5,1500
27.06,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,10.0,1500
48.51,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.5,1500
37.08,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,13.0,1000
22.31,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,2.5,3000
91.73,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,17.0,4000
29.24,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.0,1000
12.47,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,6.0,1000
7.61,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,2.0,2000
18.0,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,5.5,1500
56.32,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.5,2500
21.54,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,4.0,2500
20.82,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,2.0,3500
113.03,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,10.5,5000
117.69,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.0,4200
35.59,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,13.0,100
81.94,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,9.5,5000
43.77,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,14.5,100
81.02,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,16.5,4500
83.54,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.5,3500
20.72,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,11.0,100
65.45,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,10.0,3000
63.56,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.5,2500
2.38,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,0.5,1500
82.05,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.5,3000
23.7,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,1.5,3000
33.98,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.5,1500
9.89,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,0.0,3000
2.75,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,2.0,100
21.15,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,4.0,3500
1.64,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,0.0,3000
23.21,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,1.5,4000
17.41,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,2.0,2500
56.23,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,5.5,5000
13.53,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,1.5,2500
59.14,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,9.5,4000
7.86,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,2.0,1500
24.61,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,10.0,2500
38.07,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,4.5,3500
38.42,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6.0,5000
24.94,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,1.5,4500
102.16,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,18.0,4500
21.77,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,4.5,3000
41.08,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,2.5,4000
40.87,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.5,1500
54.25,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.0,2500
65.13,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,9.5,3000
4.86,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,5.0,100
1.52,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,0.0,2000
17.39,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.0,1500
19.56,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.0,1000
24.56,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,13.5,1500
75.25,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.5,4200
3.59,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,0.0,2000
50.63,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15.5,3500
22.64,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,0.5,3500
82.72,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.5,4200
3.3,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,2.0,100
67.33,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.5,4000
10.3,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,3.0,1500
11.38,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,0.5,2000
13.67,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,1.0,2500
57.45,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,9.0,5000
1.9,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,3.0,2000
29.24,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,9.5,2000
57.94,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,12.0,2000
69.51,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,14.5,4200
26.55,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.5,1500
29.24,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,7.0,2500
11.38,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,9.5,2000
32.25,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,1.5,4000
29.59,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.0,2000
10.34,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,7.5,100
34.16,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.5,100
162.09,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,18.0,4000
68.96,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,10.0,4500
35.27,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.0,1000
-5.09,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,0.0,100
7.9,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,5.0,3500
140.59,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.0,4200
69.21,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.0,3000
31.81,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.5,100
97.27,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,18.0,4000
90.18,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,14.0,4500
64.17,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,18.5,100
55.76,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,11.0,3000
7.05,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,9.0,2000
25.47,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,5.0,2500
16.37,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,2.5,2500
218.19,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,20.0,5000
14.39,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,5.0,1000
21.23,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,14.0,3500
2.54,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,0.5,1000
12.21,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,5.5,1000
13.42,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7.0,2000
10.38,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,6.5,100
66.19,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,7.0,5000
84.05,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.0,4000
27.18,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,4.0,3000
56.54,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,7.0,4500
63.59,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.0,2000
28.27,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.0,1500
50.43,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,10.5,3500
57.99,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,1.5,5000
42.63,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.5,3000
20.57,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,5.5,2500
26.21,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.0,2500
51.97,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,18.0,1000
22.01,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,0.5,3000
162.38,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.5,4500
95.48,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,11.5,5000
11.05,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,7.5,2500
31.94,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4.0,5000
126.01,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,17.5,4000
2.49,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,2.0,1000
3.07,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,0.0,1500
4.68,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,2.0,1000
141.07,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,17.5,5000
105.63,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,12.0,5000
54.36,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,4.5,4500
131.92,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.0,4200
8.03,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,5.5,1000
21.52,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5.5,3500
0.71,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,0.5,100
92.97,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.0,5000
12.63,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,8.5,100
14.49,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3.5,3000
27.76,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,4.0,3000
7.39,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,5.0,100
33.31,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,8.5,1500
54.61,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,11.5,3500
28.02,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,0.5,2500
49.68,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,10.5,2500
33.82,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,12.0,2000
49.39,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,15.0,1500
32.94,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,10.5,1500
38.78,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,4.5,4200
13.96,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,3.5,2500
18.96,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,8.0,1000
56.05,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,9.0,4000
71.59,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,9.0,5000
22.52,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6.0,3500
7.22,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,8.0,1000
25.69,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,6.0,2000
21.57,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,1.0,4000
11.56,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,6.0,1000
18.92,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.5,1500
131.93,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,12.0,4500
30.48,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,12.0,700
24.49,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,4.5,3000
13.4,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,7.0,100
6.43,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,2.5,1500
18.51,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,2.0,3500
92.28,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.0,3500
8.89,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,4.0,4000
82.25,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,10.5,5000
54.75,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,0.5,5000
24.22,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,6.5,1500
61.48,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,13.0,4200
11.17,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,0.5,2500
83.93,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,8.5,5000
18.35,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.5,1500
75.76,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,20.0,1000
49.26,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,3.0,5000
53.27,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,3.0,4500
99.26,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,8.0,4500
5.54,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,2.5,1000
69.9,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,20.0,3500
34.53,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.0,2000
33.86,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,6.5,2500
53.15,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,7.5,4500
118.69,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,13.0,4000
123.19,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,8.5,5000
13.58,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,6.5,1000
11.46,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,6.0,100
10.75,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,3.0,1500
50.22,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,5.0,3500
11.71,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,8.0,3500
39.28,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,10.0,3000
23.18,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,6.5,2500
131.0,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.5,4000
50.96,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,6.0,4500
3.65,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,4.0,1000
24.88,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,7.0,2500
3.47,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,1.5,1000
58.97,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,12.5,3500
129.94,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,12.0,4500
19.15,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,9.0,1000
29.9,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.5,100
34.99,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5.0,5000
52.66,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,1.0,4000
29.17,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,9.5,100
7.29,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,4.5,100
78.2,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.0,3000
10.02,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,1.5,2500
27.79,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,1.5,4200
74.04,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,11.5,3000
13.38,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.0,1500
23.04,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,13.5,1000
53.44,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.5,2000
42.92,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9.0,4500
62.05,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.5,2500
16.56,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,3.5,2500
36.25,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,4.5,3500
31.21,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.5,100
103.59,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,15.5,3000
64.0,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,20.0,3000
43.51,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,11.5,1000
7.67,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,3.0,1500
132.88,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.5,3500
43.4,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,15.0,1500
61.16,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,9.5,4200
15.27,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,4.0,2500
20.37,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.0,700
63.52,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.5,3500
33.81,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,8.0,2500
113.57,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.0,5000
104.03,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,13.5,4500
106.26,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.5,4500
96.8,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,14.5,3000
27.34,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,5.5,3000
14.08,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,1.5,3000
12.13,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,2.5,2500
3.8,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,4.5,100
97.6,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,20.0,3500
14.84,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,2.5,3000
9.91,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4.5,2000
58.94,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,11.5,3000
14.48,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,2.0,3000
21.29,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.0,2000
15.62,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,2.0,3000
46.2,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,3.5,4000
21.42,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.5,2000
47.44,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,10.0,4200
112.26,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,16.5,4500
39.82,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,10.5,1000
13.02,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,6.0,1000
13.54,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,2.5,1500
53.75,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.0,1500
42.94,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,12.5,100
24.35,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,11.0,100
3.39,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,3.0,1500
24.79,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.5,3000
38.86,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,8.5,2000
24.59,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.5,1000
24.2,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,1.5,4000
34.98,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,0.0,5000
14.07,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,6.0,1500
137.15,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,13.5,5000
19.75,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,1.5,3500
75.71,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.0,4000
1.05,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,1.0,1000
11.45,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.0,100
36.94,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,11.5,100
14.39,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,5.0,1500
15.92,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,5.5,2500
11.47,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1.0,3000
17.89,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.0,100
129.05,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.0,4500
5.15,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,3.5,100
